"Überschrift Erste/Kapitelebene","Überschrift Zweite Ebene","Überschrift Dritte/Niedriger Ebene","Seitenzahl"
"Zweites Kapitel: Die voraussichtliche Entwicklung","II. Die voraussichtliche Entwicklung der Auslandskonjunktur"," ","123"
"Zweites Kapitel: Die voraussichtliche Entwicklung","III. Die voraussichtliche Entwicklung der Binnenkonjunktur"," ","126"
"Drittes Kapitel: Beschäftigung, Wachstum, Währung"," "," ","134"
"Drittes Kapitel: Beschäftigung, Wachstum, Währung","I. Zur beschäftigungspolitischen Diskussion"," ","134"
"Drittes Kapitel: Beschäftigung, Wachstum, Währung","I. Zur beschäftigungspolitischen Diskussion","Zur Problemdiagnose","134"
"Drittes Kapitel: Beschäftigung, Wachstum, Währung","I. Zur beschäftigungspolitischen Diskussion","Die Diskussion um die Lohnpolitik","138"
"Drittes Kapitel: Beschäftigung, Wachstum, Währung","I. Zur beschäftigungspolitischen Diskussion","Lohnpolitik und Wechselkurs","140"
"Drittes Kapitel: Beschäftigung, Wachstum, Währung","II. Zur finanzpolitischen Diskussion"," ","142"
"Drittes Kapitel: Beschäftigung, Wachstum, Währung","II. Zur finanzpolitischen Diskussion","Höhere Defizite auf Dauer?","142"
"Drittes Kapitel: Beschäftigung, Wachstum, Währung","II. Zur finanzpolitischen Diskussion","Änderungen im Steuersystem","148"
"Drittes Kapitel: Beschäftigung, Wachstum, Währung","III. Zur währungspolitischen Diskussion"," ","151"
"Drittes Kapitel: Beschäftigung, Wachstum, Währung","III. Zur währungspolitischen Diskussion","Ein Rolle ist unbesetzt","151"
"Drittes Kapitel: Beschäftigung, Wachstum, Währung","III. Zur währungspolitischen Diskussion","Zu den Plänen für ein Europäisches Währungssystem","153"
"Drittes Kapitel: Beschäftigung, Wachstum, Währung","III. Zur währungspolitischen Diskussion","Zur Weiterentwicklung des Europäischen Währungssystems","158"
"Viertes Kapitel: Angetriebene Konjunktur"," "," ","161"
"Viertes Kapitel: Angetriebene Konjunktur","I. Die stabilitäts- und wachstumspolitische Situation"," ","161"
"Viertes Kapitel: Angetriebene Konjunktur","I. Die stabilitäts- und wachstumspolitische Situation","Zu den Zielen","161"
"Viertes Kapitel: Angetriebene Konjunktur","I. Die stabilitäts- und wachstumspolitische Situation","Zur Grundlinie","162"
"Viertes Kapitel: Angetriebene Konjunktur","II. Wirtschaftspolitik für 1979 und danach"," ","164"
"Viertes Kapitel: Angetriebene Konjunktur","II. Wirtschaftspolitik für 1979 und danach","Lohnpolitik","164"
"Viertes Kapitel: Angetriebene Konjunktur","II. Wirtschaftspolitik für 1979 und danach","Geldpolitik","167"
"Viertes Kapitel: Angetriebene Konjunktur","II. Wirtschaftspolitik für 1979 und danach","Finanzpolitik","172"
"Viertes Kapitel: Angetriebene Konjunktur","II. Wirtschaftspolitik für 1979 und danach","Marktpolitik","176"
"Viertes Kapitel: Angetriebene Konjunktur","II. Wirtschaftspolitik für 1979 und danach","Arbeitsmarktpolitik","179"
"Viertes Kapitel: Angetriebene Konjunktur","III. Alternativen zum Status quo"," ","182"
"Viertes Kapitel: Angetriebene Konjunktur","III. Alternativen zum Status quo","Strategie der forcierten Arbeitszeitverkürzung","183"
"Viertes Kapitel: Angetriebene Konjunktur","III. Alternativen zum Status quo","Strategie der verstärkten Nachfragestimulierung","185"
"Viertes Kapitel: Angetriebene Konjunktur","III. Alternativen zum Status quo","Minderheitsvotum","186"

