"Überschrift Erste/Kapitelebene","Überschrift Zweite Ebene","Überschrift Dritte/Niedriger Ebene","Seitenzahl"
"Zweites Kapitel:Internationale Konjunktur: NachlassendesExpansionstempo bei hohen Risiken","III. Euro-Raum: Weniger schwungvoll als im Vorjahr"," Langsam steigender Preisdruck","127"
"Zweites Kapitel:Internationale Konjunktur: NachlassendesExpansionstempo bei hohen Risiken","III. Euro-Raum: Weniger schwungvoll als im Vorjahr"," Dynamische Lohn- und Beschäftigungsentwicklung","128"
"Zweites Kapitel:Internationale Konjunktur: NachlassendesExpansionstempo bei hohen Risiken","III. Euro-Raum: Weniger schwungvoll als im Vorjahr","3. Ausblick","130"
"Drittes Kapitel:Deutsche Konjunktur: Aufschwung stößt an Grenzen"," "," ","134"
"Drittes Kapitel:Deutsche Konjunktur: Aufschwung stößt an Grenzen","I. Expansionstempo sinkt"," ","136"
"Drittes Kapitel:Deutsche Konjunktur: Aufschwung stößt an Grenzen","I. Expansionstempo sinkt","1. Angebotsseitige Beschränkungen nehmen zu","137"
"Drittes Kapitel:Deutsche Konjunktur: Aufschwung stößt an Grenzen","I. Expansionstempo sinkt","2. Beschäftigungsaufbau lebt von Zuwanderung","139"
"Drittes Kapitel:Deutsche Konjunktur: Aufschwung stößt an Grenzen","I. Expansionstempo sinkt","3. Bedeutung der Exporte nach wie vor hoch","141"
"Drittes Kapitel:Deutsche Konjunktur: Aufschwung stößt an Grenzen","I. Expansionstempo sinkt","4. Ungünstigere Rahmenbedingungen","145"
"Drittes Kapitel:Deutsche Konjunktur: Aufschwung stößt an Grenzen","I. Expansionstempo sinkt","5. Allmählicher Wachstumsrückgang erwartet","150"
"Drittes Kapitel:Deutsche Konjunktur: Aufschwung stößt an Grenzen","II. Die Entwicklung im Einzelnen"," ","154"
"Drittes Kapitel:Deutsche Konjunktur: Aufschwung stößt an Grenzen","II. Die Entwicklung im Einzelnen","1. Verwendungskomponenten","154"
"Drittes Kapitel:Deutsche Konjunktur: Aufschwung stößt an Grenzen","II. Die Entwicklung im Einzelnen"," Außenhandel weniger dynamisch","154"
"Drittes Kapitel:Deutsche Konjunktur: Aufschwung stößt an Grenzen","II. Die Entwicklung im Einzelnen"," Investitionen bleiben kräftig","156"
"Drittes Kapitel:Deutsche Konjunktur: Aufschwung stößt an Grenzen","II. Die Entwicklung im Einzelnen"," Konsum expandiert robust","156"
"Drittes Kapitel:Deutsche Konjunktur: Aufschwung stößt an Grenzen","II. Die Entwicklung im Einzelnen","2. Verbraucherpreisinflation über 2 Prozent","158"
"Drittes Kapitel:Deutsche Konjunktur: Aufschwung stößt an Grenzen","II. Die Entwicklung im Einzelnen","3. Dynamik am Arbeitsmarkt lässt etwas nach","159"
"Drittes Kapitel:Deutsche Konjunktur: Aufschwung stößt an Grenzen","II. Die Entwicklung im Einzelnen","4. Staatliche Überschüsse verleiten zu expansiver Ausgabenpolitik","162"
"Drittes Kapitel:Deutsche Konjunktur: Aufschwung stößt an Grenzen","III. Mittelfristprojektion"," ","164"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung"," "," ","172"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","I. Den Euro-Raum stabilisieren"," ","174"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","II. Aus der lockeren Geldpolitik aussteigen"," ","176"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","II. Aus der lockeren Geldpolitik aussteigen","1. Geldpolitische Maßnahmen 2018","176"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","II. Aus der lockeren Geldpolitik aussteigen","2. Notwendige Normalisierung der Geldpolitik","178"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","II. Aus der lockeren Geldpolitik aussteigen"," Forward Guidance zu Ratsprognose ausbauen","178"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","II. Aus der lockeren Geldpolitik aussteigen"," Reihenfolge der Normalisierungsmaßnahmen","180"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","II. Aus der lockeren Geldpolitik aussteigen"," Symmetrische Reaktion und rechtzeitige Normalisierung","180"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","II. Aus der lockeren Geldpolitik aussteigen"," Risiken einer verspäteten Normalisierung","181"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","II. Aus der lockeren Geldpolitik aussteigen","3. Die Notenbankbilanz wieder reduzieren","182"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","II. Aus der lockeren Geldpolitik aussteigen"," Bisheriges Vorgehen der Federal Reserve","182"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","II. Aus der lockeren Geldpolitik aussteigen"," Bilanzhöhe als Instrument der Geldpolitik","183"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","II. Aus der lockeren Geldpolitik aussteigen"," Rolle der Bilanzhöhe für Finanzstabilität und Unabhängigkeit","187"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","II. Aus der lockeren Geldpolitik aussteigen"," Bilanzhöhe, Überschussreserven und operationelles Regime","188"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","III. Neue Herausforderungen"," ","190"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","III. Neue Herausforderungen","1. Bilanzrisiken und Unabhängigkeit der Notenbanken","190"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","III. Neue Herausforderungen"," Vorsorge für Notenbankbilanzrisiken","190"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","III. Neue Herausforderungen"," Problematische Vorschläge zur Schuldenreduktion zulasten\nder Notenbankbilanz","192"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","III. Neue Herausforderungen"," Geldpolitik bei negativem Eigenkapital der Notenbank","193"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","III. Neue Herausforderungen","2. Kryptowährungen: Wettbewerb in der Geldschöpfung","195"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","IV. Stabilisierungspolitik in einer heterogenen Währungsunion"," ","198"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","IV. Stabilisierungspolitik in einer heterogenen Währungsunion","1. Rolle von Geld- und Fiskalpolitik","198"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","IV. Stabilisierungspolitik in einer heterogenen Währungsunion","2. Ausmaß an Heterogenität","199"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","IV. Stabilisierungspolitik in einer heterogenen Währungsunion","3. Möglichkeiten nationaler Stabilisierungspolitik","203"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","V. Zur Fiskalkapazität für den Euro-Raum"," ","208"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","V. Zur Fiskalkapazität für den Euro-Raum","1. Konkrete Vorschläge für eine Fiskalkapazität","208"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","V. Zur Fiskalkapazität für den Euro-Raum"," Temporäre oder längerfristige Nettotransfers","210"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","V. Zur Fiskalkapazität für den Euro-Raum"," Antizyklisch wirkende zwischenstaatliche Transfers","211"
"Viertes Kapitel:Geld- und Fiskalpolitik im Euro-Raum: Normalisierung undStabilisierung","V. Zur Fiskalkapazität für den Euro-Raum","2. Transfers, Risikoteilung und Fehlanreize","213"
"Fünftes Kapitel:Banken- und Kapitalmarktunion entschiedener vorantreiben"," "," ","234"
"Fünftes Kapitel:Banken- und Kapitalmarktunion entschiedener vorantreiben","I. Verhaltene Fortschritte bei der Banken- und Kapitalmarktunion"," ","236"
"Fünftes Kapitel:Banken- und Kapitalmarktunion entschiedener vorantreiben","II. Banken- und Kapitalmarkt zehn Jahre nach der Finanzkrise"," ","237"
"Fünftes Kapitel:Banken- und Kapitalmarktunion entschiedener vorantreiben","III. Vertiefung der Bankenunion"," ","242"
"Fünftes Kapitel:Banken- und Kapitalmarktunion entschiedener vorantreiben","III. Vertiefung der Bankenunion","1. Aufhebung der regulatorischen Privilegierung von Forderungen gegenüber\nStaaten","242"
"Fünftes Kapitel:Banken- und Kapitalmarktunion entschiedener vorantreiben","III. Vertiefung der Bankenunion"," Vorschläge zur Regulierung von Forderungen gegenüber Staaten","246"
"Fünftes Kapitel:Banken- und Kapitalmarktunion entschiedener vorantreiben","III. Vertiefung der Bankenunion","2. Fiskalische Letztsicherung für den Abwicklungsfonds","252"
"Fünftes Kapitel:Banken- und Kapitalmarktunion entschiedener vorantreiben","III. Vertiefung der Bankenunion","3. Diskussion über eine gemeinsame europäische Einlagensicherung","256"
"Fünftes Kapitel:Banken- und Kapitalmarktunion entschiedener vorantreiben","III. Vertiefung der Bankenunion","4. Risikoreduzierung und Risikoteilung","259"
"Fünftes Kapitel:Banken- und Kapitalmarktunion entschiedener vorantreiben","IV. Hürden im europäischen Finanzmarkt"," ","261"
"Fünftes Kapitel:Banken- und Kapitalmarktunion entschiedener vorantreiben","IV. Hürden im europäischen Finanzmarkt","1. Geringe Risikoteilung im Euro-Raum","262"
"Fünftes Kapitel:Banken- und Kapitalmarktunion entschiedener vorantreiben","IV. Hürden im europäischen Finanzmarkt","2. Hürden für den gemeinsamen Bankenmarkt schrittweise reduzieren","265"
"Fünftes Kapitel:Banken- und Kapitalmarktunion entschiedener vorantreiben","IV. Hürden im europäischen Finanzmarkt","3. Impulse für die europäische Kapitalmarktunion","267"
"Fünftes Kapitel:Banken- und Kapitalmarktunion entschiedener vorantreiben","IV. Hürden im europäischen Finanzmarkt"," Hürden für Kapitalmarktfinanzierungen in Europa","269"
"Fünftes Kapitel:Banken- und Kapitalmarktunion entschiedener vorantreiben","IV. Hürden im europäischen Finanzmarkt"," Beseitigung von Hürden durch die Kapitalmarktunion","271"
"Sechstes Kapitel:Dem internationalen Steuerwettbewerb begegnen"," "," ","284"
"Sechstes Kapitel:Dem internationalen Steuerwettbewerb begegnen","I. Motivation"," ","286"
"Sechstes Kapitel:Dem internationalen Steuerwettbewerb begegnen","II. Der Tax Cuts and Jobs Act und seine Auswirkungen"," ","286"
"Sechstes Kapitel:Dem internationalen Steuerwettbewerb begegnen","II. Der Tax Cuts and Jobs Act und seine Auswirkungen","1. Wesentliche Elemente der Steuerreform","286"
"Sechstes Kapitel:Dem internationalen Steuerwettbewerb begegnen","II. Der Tax Cuts and Jobs Act und seine Auswirkungen"," Senkungen der Steuersätze und Verbreiterung der\nBemessungsgrundlagen","287"
"Sechstes Kapitel:Dem internationalen Steuerwettbewerb begegnen","II. Der Tax Cuts and Jobs Act und seine Auswirkungen"," Finanzierungsneutralität und Anreize für Investitionen","288"
"Sechstes Kapitel:Dem internationalen Steuerwettbewerb begegnen","II. Der Tax Cuts and Jobs Act und seine Auswirkungen"," Internationale Besteuerung","289"
"Sechstes Kapitel:Dem internationalen Steuerwettbewerb begegnen","II. Der Tax Cuts and Jobs Act und seine Auswirkungen","2. Makroökonomische Auswirkungen der Steuerreform","292"
"Sechstes Kapitel:Dem internationalen Steuerwettbewerb begegnen","II. Der Tax Cuts and Jobs Act und seine Auswirkungen"," Auswirkungen auf die Vereinigten Staaten","292"
"Sechstes Kapitel:Dem internationalen Steuerwettbewerb begegnen","II. Der Tax Cuts and Jobs Act und seine Auswirkungen"," Auswirkungen auf andere Volkswirtschaften","296"
"Sechstes Kapitel:Dem internationalen Steuerwettbewerb begegnen","III. Deutschland im internationalen Steuerwettbewerb"," ","299"
"Sechstes Kapitel:Dem internationalen Steuerwettbewerb begegnen","III. Deutschland im internationalen Steuerwettbewerb","1. Gewinnsteuersätze international im Abwärtstrend","299"
"Sechstes Kapitel:Dem internationalen Steuerwettbewerb begegnen","III. Deutschland im internationalen Steuerwettbewerb","2. Diskriminierende Besteuerung von mobilen und immobilen Aktivitäten","303"
"Sechstes Kapitel:Dem internationalen Steuerwettbewerb begegnen","IV. Herausforderungen bei der internationalen Besteuerung"," ","307"
"Sechstes Kapitel:Dem internationalen Steuerwettbewerb begegnen","IV. Herausforderungen bei der internationalen Besteuerung","1. Prinzipien zur Festlegung der Besteuerungsrechte","308"
"Sechstes Kapitel:Dem internationalen Steuerwettbewerb begegnen","IV. Herausforderungen bei der internationalen Besteuerung","2. Besteuerung der Digitalwirtschaft als Herausforderung","310"
"Sechstes Kapitel:Dem internationalen Steuerwettbewerb begegnen","IV. Herausforderungen bei der internationalen Besteuerung","3. Alternative Harmonisierungsbestrebungen","313"
"Sechstes Kapitel:Dem internationalen Steuerwettbewerb begegnen","V. Steuerpolitische Optionen zur Förderung privater Investitionen"," ","315"
"Sechstes Kapitel:Dem internationalen Steuerwettbewerb begegnen","V. Steuerpolitische Optionen zur Förderung privater Investitionen","1. Moderate Senkung der Steuerbelastung","315"
"Sechstes Kapitel:Dem internationalen Steuerwettbewerb begegnen","V. Steuerpolitische Optionen zur Förderung privater Investitionen","2. Abbau von Verzerrungen","318"
"Siebtes Kapitel:Keine schnellen Lösungen in der Wohnungspolitik"," "," ","330"
"Siebtes Kapitel:Keine schnellen Lösungen in der Wohnungspolitik","I. Herausforderung Immobilienmarkt"," ","332"
"Siebtes Kapitel:Keine schnellen Lösungen in der Wohnungspolitik","II. Demografische Einflüsse auf Immobilienpreise und Mieten"," ","333"
"Siebtes Kapitel:Keine schnellen Lösungen in der Wohnungspolitik","III. Überhitzung am Immobilienmarkt?"," ","336"
"Siebtes Kapitel:Keine schnellen Lösungen in der Wohnungspolitik","III. Überhitzung am Immobilienmarkt?","1. Hinweise auf Preisübertreibungen in Großstädten","336"
"Siebtes Kapitel:Keine schnellen Lösungen in der Wohnungspolitik","III. Überhitzung am Immobilienmarkt?","2. Keine übermäßige Angebotsausweitung","341"
"Siebtes Kapitel:Keine schnellen Lösungen in der Wohnungspolitik","III. Überhitzung am Immobilienmarkt?","3. Implikationen für das Finanzsystem","342"
"Siebtes Kapitel:Keine schnellen Lösungen in der Wohnungspolitik","III. Überhitzung am Immobilienmarkt?","4. Makroprudenzieller Handlungsbedarf nimmt zu","345"
"Siebtes Kapitel:Keine schnellen Lösungen in der Wohnungspolitik","IV. Sozial- und wohnungsbaupolitische Dimension"," ","349"
"Siebtes Kapitel:Keine schnellen Lösungen in der Wohnungspolitik","IV. Sozial- und wohnungsbaupolitische Dimension","1. Schutz der Mieter vor Mieterhöhungen","350"
"Siebtes Kapitel:Keine schnellen Lösungen in der Wohnungspolitik","IV. Sozial- und wohnungsbaupolitische Dimension"," Mietpreisbremse: Symptomtherapie mit Nebenwirkungen","351"
"Siebtes Kapitel:Keine schnellen Lösungen in der Wohnungspolitik","IV. Sozial- und wohnungsbaupolitische Dimension","2. Wohngeld: Sinnvolle Förderung für Haushalte mit niedrigem Einkommen","356"
"Siebtes Kapitel:Keine schnellen Lösungen in der Wohnungspolitik","IV. Sozial- und wohnungsbaupolitische Dimension","3. Sozialer Wohnungsbau: Fehler der Vergangenheit vermeiden","357"
"Siebtes Kapitel:Keine schnellen Lösungen in der Wohnungspolitik","IV. Sozial- und wohnungsbaupolitische Dimension","4. Wie lässt sich generell das Angebot an Wohnungen ausweiten?","361"
"Siebtes Kapitel:Keine schnellen Lösungen in der Wohnungspolitik","IV. Sozial- und wohnungsbaupolitische Dimension"," Reform der Grundsteuer","361"
"Siebtes Kapitel:Keine schnellen Lösungen in der Wohnungspolitik","IV. Sozial- und wohnungsbaupolitische Dimension"," Abbau von Regulierungen","366"
"Siebtes Kapitel:Keine schnellen Lösungen in der Wohnungspolitik","IV. Sozial- und wohnungsbaupolitische Dimension"," Zweckentfremdungsverbote","367"
"Siebtes Kapitel:Keine schnellen Lösungen in der Wohnungspolitik","IV. Sozial- und wohnungsbaupolitische Dimension","5. Förderung des Erwerbs von Immobilien für private Haushalte","368"
"Siebtes Kapitel:Keine schnellen Lösungen in der Wohnungspolitik","IV. Sozial- und wohnungsbaupolitische Dimension"," Reform der Grunderwerbsteuer angezeigt","369"
"Siebtes Kapitel:Keine schnellen Lösungen in der Wohnungspolitik","IV. Sozial- und wohnungsbaupolitische Dimension"," Bestehende steuerliche Investitionsanreize für Wohnimmobilien","372"
"Siebtes Kapitel:Keine schnellen Lösungen in der Wohnungspolitik","IV. Sozial- und wohnungsbaupolitische Dimension"," Unsystematische Förderung durch das Baukindergeld","373"
"Siebtes Kapitel:Keine schnellen Lösungen in der Wohnungspolitik","IV. Sozial- und wohnungsbaupolitische Dimension"," Bestellerprinzip beim Immobilienkauf","376"
"Siebtes Kapitel:Keine schnellen Lösungen in der Wohnungspolitik","IV. Sozial- und wohnungsbaupolitische Dimension","6. Förderung peripherer Immobilienmärkte","376"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen"," "," ","384"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","I. Gesundheitswesen vor großen Veränderungen"," ","386"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","II. Demografischer Wandel als Kernherausforderung"," ","387"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","II. Demografischer Wandel als Kernherausforderung","1. Wachsende Bedeutung des Gesundheitswesens","387"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","II. Demografischer Wandel als Kernherausforderung"," Dynamische Entwicklung der GKV","389"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","II. Demografischer Wandel als Kernherausforderung"," Zukünftige finanzielle Belastungen","391"
"Achtes Kapitel:Über Wettbewerb mehr Effizienz im Gesundheitswesen","II. Demografischer Wandel als Kernherausforderung","2. Kein effizienter Mitteleinsatz","394"
