"Überschrift Erste/Kapitelebene","Überschrift Zweite Ebene","Überschrift Dritte/Niedriger Ebene","Seitenzahl"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","I. Weltwirtschaftliches Umfeld günstig","Stockende Erholung in Japan","18"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","I. Weltwirtschaftliches Umfeld günstig","Wirtschaftliche Dynamik der ostasiatischen Schwellenländer durch Währungskrise überschattet","18"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","I. Weltwirtschaftliches Umfeld günstig","2. Die Entwicklung in Europa","21"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","I. Weltwirtschaftliches Umfeld günstig","Unterschiedliche Auftriebskräfte in den Ländern der Europäischen Union","21"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","I. Weltwirtschaftliches Umfeld günstig","Wirtschaftspolitik zwischen nationalen und europäischen Anforderungen","25"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","I. Weltwirtschaftliches Umfeld günstig","Erfolge und Rückschläge im Transformationsprozeß mittel- und osteuropäischer Staaten","29"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","I. Weltwirtschaftliches Umfeld günstig","3. Exkurs: Reformstrategien in ausgewählten Ländern","33"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","I. Weltwirtschaftliches Umfeld günstig","Vereinigtes Königreich: Grundlegende Reformen für mehr wirtschaftliche Dynamik","33"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","I. Weltwirtschaftliches Umfeld günstig","Niederlande: Neue Wege zu mehr Beschäftigung","36"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","I. Weltwirtschaftliches Umfeld günstig","Kanada: Kurswechsel in der Finanzpolitik","39"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","II. Deutschland: Konjunkturelle Aufwärtsbewegung bei schwachem Wirtschaftswachstum und ohne Besserung am Arbeitsmarkt"," ","41"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","II. Deutschland: Konjunkturelle Aufwärtsbewegung bei schwachem Wirtschaftswachstum und ohne Besserung am Arbeitsmarkt","1. Erneut nur schwaches Wachstum des Produktionspotentials","42"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","II. Deutschland: Konjunkturelle Aufwärtsbewegung bei schwachem Wirtschaftswachstum und ohne Besserung am Arbeitsmarkt","Investitionstätigkeit immer noch ohne Dynamik","43"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","II. Deutschland: Konjunkturelle Aufwärtsbewegung bei schwachem Wirtschaftswachstum und ohne Besserung am Arbeitsmarkt","Zur Berechnung des Produktionspotentials in Ostdeutschland","50"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","II. Deutschland: Konjunkturelle Aufwärtsbewegung bei schwachem Wirtschaftswachstum und ohne Besserung am Arbeitsmarkt","2. Auslandsnachfrage kräftig - Inlandsnachfrage verhalten","51"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","II. Deutschland: Konjunkturelle Aufwärtsbewegung bei schwachem Wirtschaftswachstum und ohne Besserung am Arbeitsmarkt","Ausfuhr stärkste Auftriebskraft","55"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","II. Deutschland: Konjunkturelle Aufwärtsbewegung bei schwachem Wirtschaftswachstum und ohne Besserung am Arbeitsmarkt","Privater Verbrauch: Zurückhaltung angesichts unsicherer Einkommensperspektiven","60"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","II. Deutschland: Konjunkturelle Aufwärtsbewegung bei schwachem Wirtschaftswachstum und ohne Besserung am Arbeitsmarkt","Bauinvestitionen ohne positiven Beitrag für die konjunkturelle Erholung","64"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","II. Deutschland: Konjunkturelle Aufwärtsbewegung bei schwachem Wirtschaftswachstum und ohne Besserung am Arbeitsmarkt","Preisentwicklung: Leichte Beschleunigung durch außenwirtschaftliche und staatliche Einflüsse","67"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","II. Deutschland: Konjunkturelle Aufwärtsbewegung bei schwachem Wirtschaftswachstum und ohne Besserung am Arbeitsmarkt","3. Neue Bundesländer: Aufbauprozeß auf schwierigem Weg","70"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","II. Deutschland: Konjunkturelle Aufwärtsbewegung bei schwachem Wirtschaftswachstum und ohne Besserung am Arbeitsmarkt","Trotz Stockungen im Aufbauprozeß: Fortschritte in der Industrie","71"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","II. Deutschland: Konjunkturelle Aufwärtsbewegung bei schwachem Wirtschaftswachstum und ohne Besserung am Arbeitsmarkt","Große Unterschiede in der wirtschaftlichen Lage der Unternehmen","77"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","II. Deutschland: Konjunkturelle Aufwärtsbewegung bei schwachem Wirtschaftswachstum und ohne Besserung am Arbeitsmarkt","Neugestaltung der Wirtschaftsförderung für die Jahre 1999 bis 2004","80"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","II. Deutschland: Konjunkturelle Aufwärtsbewegung bei schwachem Wirtschaftswachstum und ohne Besserung am Arbeitsmarkt","Zur regionalen Wirtschaftsentwicklung in den neuen Ländern","83"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","II. Deutschland: Konjunkturelle Aufwärtsbewegung bei schwachem Wirtschaftswachstum und ohne Besserung am Arbeitsmarkt","4. Keine Wende am Arbeitsmarkt","86"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","II. Deutschland: Konjunkturelle Aufwärtsbewegung bei schwachem Wirtschaftswachstum und ohne Besserung am Arbeitsmarkt","Beschäftigungsabbau setzt sich fort","86"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahre 1997","II. Deutschland: Konjunkturelle Aufwärtsbewegung bei schwachem Wirtschaftswachstum und ohne Besserung am Arbeitsmarkt","Weiterer Anstieg der Arbeitslosigkeit","91"
"Drittes Kapitel: Zu den Angebotsbedingungen in Deutschland"," "," ","98"
"Drittes Kapitel: Zu den Angebotsbedingungen in Deutschland","I. Zukunftsweisende Reformen nicht vorangebracht"," ","98"
"Drittes Kapitel: Zu den Angebotsbedingungen in Deutschland","II. Öffentliche Finanzen: Ohne klare Linie"," ","110"
"Drittes Kapitel: Zu den Angebotsbedingungen in Deutschland","II. Öffentliche Finanzen: Ohne klare Linie","Ursachen der angespannten Lage der öffentlichen Haushalte reichen weit zurück","111"
"Drittes Kapitel: Zu den Angebotsbedingungen in Deutschland","II. Öffentliche Finanzen: Ohne klare Linie","Steueraufkommen erneut rückläufig","114"
"Drittes Kapitel: Zu den Angebotsbedingungen in Deutschland","II. Öffentliche Finanzen: Ohne klare Linie","Gebietskörperschaften unter fortgesetztem Konsolidierungszwang","119"
"Drittes Kapitel: Zu den Angebotsbedingungen in Deutschland","II. Öffentliche Finanzen: Ohne klare Linie","Höhere Beiträge in der Sozialversicherung","123"
"Drittes Kapitel: Zu den Angebotsbedingungen in Deutschland","III. Nach Beschäftigungsabbau erneut niedrige Tariflohnabschlüsse"," ","124"
"Drittes Kapitel: Zu den Angebotsbedingungen in Deutschland","IV. Monetäres Umfeld: Zunehmende Einflüsse der geplanten Währungs-union"," ","132"
"Drittes Kapitel: Zu den Angebotsbedingungen in Deutschland","IV. Monetäres Umfeld: Zunehmende Einflüsse der geplanten Währungs-union","Geldmengenexpansion in der zweiten Jahreshälfte abgeschwächt","133"
"Drittes Kapitel: Zu den Angebotsbedingungen in Deutschland","IV. Monetäres Umfeld: Zunehmende Einflüsse der geplanten Währungs-union","Leichte Straffung bei den Zinsen","137"
"Drittes Kapitel: Zu den Angebotsbedingungen in Deutschland","IV. Monetäres Umfeld: Zunehmende Einflüsse der geplanten Währungs-union","Korrektur des Außenwertes der D-Mark","139"
"Drittes Kapitel: Zu den Angebotsbedingungen in Deutschland","IV. Monetäres Umfeld: Zunehmende Einflüsse der geplanten Währungs-union","Zum Konflikt über die Höherbewertung der Währungsreserven","143"
"Drittes Kapitel: Zu den Angebotsbedingungen in Deutschland","IV. Monetäres Umfeld: Zunehmende Einflüsse der geplanten Währungs-union","Rahmenbedingungen für die Europäische Währungsunion weitgehend festgelegt","144"
"Drittes Kapitel: Zu den Angebotsbedingungen in Deutschland","V. Aus aktuellem Anlaß: Zur Entwicklung der Angebotsbedingungen seit Anfang der achtziger Jahre"," ","148"
"Drittes Kapitel: Zu den Angebotsbedingungen in Deutschland","V. Aus aktuellem Anlaß: Zur Entwicklung der Angebotsbedingungen seit Anfang der achtziger Jahre","Die Jahre 1980 bis 1989: Erfolge bei der Inflationsbekämpfung und der quantitativen Konsolidierung, aber keine tiefgreifenden Strukturreformen","148"
"Drittes Kapitel: Zu den Angebotsbedingungen in Deutschland","V. Aus aktuellem Anlaß: Zur Entwicklung der Angebotsbedingungen seit Anfang der achtziger Jahre","Die Jahre 1990 bis 1997: In zentralen Bereichen der Wirtschaftspolitik ohne verläßliche Orientierung","150"
"Viertes Kapitel: Zur voraussichtlichen Entwicklung im Jahre 1998"," "," ","157"
"Viertes Kapitel: Zur voraussichtlichen Entwicklung im Jahre 1998","I. Ausgangslage und Annahmen der Prognose"," ","157"
"Viertes Kapitel: Zur voraussichtlichen Entwicklung im Jahre 1998","II. Das weltwirtschaftliche Umfeld"," ","158"
"Viertes Kapitel: Zur voraussichtlichen Entwicklung im Jahre 1998","III. Die wirtschaftlichen Aussichten für Deutschland"," ","160"
"Fünftes Kapitel: Wirtschaftspolitik bei globalem Wettbewerb"," "," ","170"
"Fünftes Kapitel: Wirtschaftspolitik bei globalem Wettbewerb","I. Beschäftigungsziel anhaltend verfehlt, Wachstumsziel nicht erreicht"," ","170"
"Fünftes Kapitel: Wirtschaftspolitik bei globalem Wettbewerb","II. Angebotsorientierung: Zur wirtschaftspolitischen Konzeption des Sachverständigenrates"," ","172"
"Fünftes Kapitel: Wirtschaftspolitik bei globalem Wettbewerb","III. Globalisierung und Standortwettbewerb"," ","178"
"Fünftes Kapitel: Wirtschaftspolitik bei globalem Wettbewerb","IV. Was heute geboten ist"," ","181"
"Sechstes Kapitel: Zu den Politikbereichen im einzelnen"," "," ","185"
"Sechstes Kapitel: Zu den Politikbereichen im einzelnen","I. Finanzpolitik: Blockaden überwinden"," ","185"
"Sechstes Kapitel: Zu den Politikbereichen im einzelnen","I. Finanzpolitik: Blockaden überwinden","Ausgabenkürzungen im Widerstreit der Interessen","186"
"Sechstes Kapitel: Zu den Politikbereichen im einzelnen","I. Finanzpolitik: Blockaden überwinden","Wachstumsorientierte Reform der Einkommensteuer bleibt dringlich","188"
"Sechstes Kapitel: Zu den Politikbereichen im einzelnen","I. Finanzpolitik: Blockaden überwinden","Grenzen der Kreditaufnahme beachten","190"
"Sechstes Kapitel: Zu den Politikbereichen im einzelnen","I. Finanzpolitik: Blockaden überwinden","Änderung der Finanzverfassung","194"
"Sechstes Kapitel: Zu den Politikbereichen im einzelnen","II. Lohnpolitik: Nationale und internationale Herausforderungen annehmen"," ","200"
"Sechstes Kapitel: Zu den Politikbereichen im einzelnen","II. Lohnpolitik: Nationale und internationale Herausforderungen annehmen","Konsequenzen aus dem globalen Wettbewerb","200"
"Sechstes Kapitel: Zu den Politikbereichen im einzelnen","II. Lohnpolitik: Nationale und internationale Herausforderungen annehmen","Lohnpolitische Flexibilität in der Währungsunion","201"
"Sechstes Kapitel: Zu den Politikbereichen im einzelnen","II. Lohnpolitik: Nationale und internationale Herausforderungen annehmen","Institutionelle Reformen für mehr Flexibilität","204"
"Sechstes Kapitel: Zu den Politikbereichen im einzelnen","II. Lohnpolitik: Nationale und internationale Herausforderungen annehmen","In der Lohnpolitik verläßlich den beschäftigungsfreundlichen Kurs fortsetzen","208"
"Sechstes Kapitel: Zu den Politikbereichen im einzelnen","II. Lohnpolitik: Nationale und internationale Herausforderungen annehmen","Zur aktuellen lohn- und arbeitsmarktpolitischen Diskussion","214"
"Sechstes Kapitel: Zu den Politikbereichen im einzelnen","III. Geldpolitik: Die Vertrauensbasis für den Euro mitgestalten"," ","218"
"Sechstes Kapitel: Zu den Politikbereichen im einzelnen","III. Geldpolitik: Die Vertrauensbasis für den Euro mitgestalten","Die Sicherung der Geldwertstabilität als Daueraufgabe","218"
"Sechstes Kapitel: Zu den Politikbereichen im einzelnen","III. Geldpolitik: Die Vertrauensbasis für den Euro mitgestalten","Kontinuität und Glaubwürdigkeit in die Währungsunion einbringen","221"
"Sechstes Kapitel: Zu den Politikbereichen im einzelnen","IV. Europäische Währungsunion: Stabiles Geld ist oberstes Gebot"," ","225"
"Sechstes Kapitel: Zu den Politikbereichen im einzelnen","IV. Europäische Währungsunion: Stabiles Geld ist oberstes Gebot","Eine auf Dauer tragbare Finanzlage der öffentlichen Hand unverzichtbar","225"
"Sechstes Kapitel: Zu den Politikbereichen im einzelnen","IV. Europäische Währungsunion: Stabiles Geld ist oberstes Gebot","Die stabilitätsorientierte Geldpolitik nicht in Konflikt bringen","232"
"Sechstes Kapitel: Zu den Politikbereichen im einzelnen","IV. Europäische Währungsunion: Stabiles Geld ist oberstes Gebot","Ein solides Fundament für die Gemeinschaftswährung schaffen","233"
"Sechstes Kapitel: Zu den Politikbereichen im einzelnen","V. Zur Osterweiterung der Europäischen Union: Strukturfonds und Gemeinsame Agrarpolitik auf dem Prüfstand"," ","236"
"Sechstes Kapitel: Zu den Politikbereichen im einzelnen","V. Zur Osterweiterung der Europäischen Union: Strukturfonds und Gemeinsame Agrarpolitik auf dem Prüfstand","Strukturfonds: Kursänderung dringend","238"
"Sechstes Kapitel: Zu den Politikbereichen im einzelnen","V. Zur Osterweiterung der Europäischen Union: Strukturfonds und Gemeinsame Agrarpolitik auf dem Prüfstand","Gemeinsame Agrarpolitik: Durchgreifende Reformen überfällig","242"

