"Überschrift Erste/Kapitelebene","Überschrift Zweite Ebene","Überschrift Dritte/Niedriger Ebene","Seitenzahl"
"Erstes Kapitel: Die wirtschaftliche Lage","IV. Neue Bundesländer: Aufbauprozess deutlich verlangsamt"," ","71"
"Erstes Kapitel: Die wirtschaftliche Lage","IV. Neue Bundesländer: Aufbauprozess deutlich verlangsamt","Bauwirtschaft erstmals ohne Auftriebskraft - Verarbeitendes Gewerbe noch schwach","71"
"Erstes Kapitel: Die wirtschaftliche Lage","IV. Neue Bundesländer: Aufbauprozess deutlich verlangsamt","Anpassungsschwierigkeiten der Unternehmen","75"
"Erstes Kapitel: Die wirtschaftliche Lage","IV. Neue Bundesländer: Aufbauprozess deutlich verlangsamt","Unternehmensbestand vergrößert sich weiter","79"
"Erstes Kapitel: Die wirtschaftliche Lage","V. Aufhellung der Konjunktur bei schwacher Inlandsnachfrage"," ","82"
"Erstes Kapitel: Die wirtschaftliche Lage","V. Aufhellung der Konjunktur bei schwacher Inlandsnachfrage","Keine Belebung beim Privaten Verbrauch","85"
"Erstes Kapitel: Die wirtschaftliche Lage","V. Aufhellung der Konjunktur bei schwacher Inlandsnachfrage","Bauinvestitionen rückläufig","87"
"Erstes Kapitel: Die wirtschaftliche Lage","V. Aufhellung der Konjunktur bei schwacher Inlandsnachfrage","Lagerinvestitionen nicht mehr dämpfend","90"
"Erstes Kapitel: Die wirtschaftliche Lage","V. Aufhellung der Konjunktur bei schwacher Inlandsnachfrage","Kaum noch Preisniveausteigerungen","91"
"Erstes Kapitel: Die wirtschaftliche Lage","VI. Ausfuhr als Auftriebskraft für die Konjunktur"," ","94"
"Erstes Kapitel: Die wirtschaftliche Lage","VII. Arbeitsmarkt: Weitere Verschlechterung"," ","102"
"Erstes Kapitel: Die wirtschaftliche Lage","VII. Arbeitsmarkt: Weitere Verschlechterung","Deutlicher Beschäftigungsrückgang","103"
"Erstes Kapitel: Die wirtschaftliche Lage","VII. Arbeitsmarkt: Weitere Verschlechterung","Arbeitslosigkeit stark ansteigend","109"
"Erstes Kapitel: Die wirtschaftliche Lage","VII. Arbeitsmarkt: Weitere Verschlechterung","Änderung gesetzlicher Rahmenbedingungen für den Arbeitsmarkt","112"
"Erstes Kapitel: Die wirtschaftliche Lage","VII. Arbeitsmarkt: Weitere Verschlechterung","Nach starkem Rückgang der Beschäftigung niedrigere Tarifabschlüsse als im Vorjahr","114"
"Erstes Kapitel: Die wirtschaftliche Lage","VIII. Öffentliche Haushalte weiterhin unter starker Anspannung"," ","122"
"Erstes Kapitel: Die wirtschaftliche Lage","VIII. Öffentliche Haushalte weiterhin unter starker Anspannung","Ansätze zur Konsolidierung","122"
"Erstes Kapitel: Die wirtschaftliche Lage","VIII. Öffentliche Haushalte weiterhin unter starker Anspannung","Öffentliche Finanzen im Zeichen umfassender Rechtsänderungen","126"
"Erstes Kapitel: Die wirtschaftliche Lage","VIII. Öffentliche Haushalte weiterhin unter starker Anspannung","Gebietskörperschaften unter hohem Konsolidierungsdruck","129"
"Erstes Kapitel: Die wirtschaftliche Lage","VIII. Öffentliche Haushalte weiterhin unter starker Anspannung","Zur Entwicklung des Steueraufkommens","134"
"Erstes Kapitel: Die wirtschaftliche Lage","VIII. Öffentliche Haushalte weiterhin unter starker Anspannung","Sozialversicherung trotz gestiegener Beitragssätze weiter defizitär","136"
"Erstes Kapitel: Die wirtschaftliche Lage","IX. Monetäre Entwicklung expansiv ausgerichtet"," ","142"
"Erstes Kapitel: Die wirtschaftliche Lage","IX. Monetäre Entwicklung expansiv ausgerichtet","Beschleunigter Geldmengenanstieg","142"
"Erstes Kapitel: Die wirtschaftliche Lage","IX. Monetäre Entwicklung expansiv ausgerichtet","Geldmarktzinsen weiter gesunken","149"
"Erstes Kapitel: Die wirtschaftliche Lage","IX. Monetäre Entwicklung expansiv ausgerichtet","Kapitalmarktzinsen: Abwärtsbewegung zum Stillstand gekommen","151"
"Erstes Kapitel: Die wirtschaftliche Lage","IX. Monetäre Entwicklung expansiv ausgerichtet","Reale Aufwertung der D-Mark zurückgebildet","152"
"Erstes Kapitel: Die wirtschaftliche Lage","IX. Monetäre Entwicklung expansiv ausgerichtet","Zum Stand der Vorbereitungen der Europäischen Währungsunion","156"
"Zweites Kapitel: Die voraussichtliche Entwicklung im Jahre 1997"," "," ","162"
"Zweites Kapitel: Die voraussichtliche Entwicklung im Jahre 1997","I. Ausgangslage und Annahmen der Prognose"," ","162"
"Zweites Kapitel: Die voraussichtliche Entwicklung im Jahre 1997","II. Das weltwirtschaftliche Umfeld"," ","164"
"Zweites Kapitel: Die voraussichtliche Entwicklung im Jahre 1997","III. Die wirtschaftlichen Aussichten in Deutschland"," ","164"
"Drittes Kapitel: Grundlinien der Wirtschaftspolitik"," "," ","174"
"Drittes Kapitel: Grundlinien der Wirtschaftspolitik","I. Konsequent auf Reformkurs gehen"," ","174"
"Drittes Kapitel: Grundlinien der Wirtschaftspolitik","II. Weiterhin Zielverfehlungen bei Wachstum und Beschäftigung"," ","175"
"Drittes Kapitel: Grundlinien der Wirtschaftspolitik","III. Vorrangig: Die Wiedergewinnung der Wachstumsdynamik"," ","178"
"Drittes Kapitel: Grundlinien der Wirtschaftspolitik","III. Vorrangig: Die Wiedergewinnung der Wachstumsdynamik","Globaler Wettbewerb: Bedrohung oder Chance?","178"
"Drittes Kapitel: Grundlinien der Wirtschaftspolitik","III. Vorrangig: Die Wiedergewinnung der Wachstumsdynamik","Arbeitsmarkt: Wettbewerb erfordert Flexibilität","180"
"Drittes Kapitel: Grundlinien der Wirtschaftspolitik","III. Vorrangig: Die Wiedergewinnung der Wachstumsdynamik","Finanzpolitik: Gegen vordergründiges Verteilungsdenken","182"
"Drittes Kapitel: Grundlinien der Wirtschaftspolitik","IV. Neue Bundesländer: Gegen Pessimismus"," ","182"
"Viertes Kapitel: Zu den Politikbereichen im einzelnen"," "," ","187"
"Viertes Kapitel: Zu den Politikbereichen im einzelnen","I. Finanzpolitik: Den Teufelskreis durchbrechen"," ","187"
"Viertes Kapitel: Zu den Politikbereichen im einzelnen","I. Finanzpolitik: Den Teufelskreis durchbrechen","Nach wie vor: Schwierige Situation der Staatsfinanzen","187"
"Viertes Kapitel: Zu den Politikbereichen im einzelnen","I. Finanzpolitik: Den Teufelskreis durchbrechen","Für einen nationalen Stabilitätspakt","191"
"Viertes Kapitel: Zu den Politikbereichen im einzelnen","I. Finanzpolitik: Den Teufelskreis durchbrechen","Zur angemessenen Konsolidierungsstrategie","194"
"Viertes Kapitel: Zu den Politikbereichen im einzelnen","I. Finanzpolitik: Den Teufelskreis durchbrechen","Reform der Einkommensteuer verwirklichen","196"
"Viertes Kapitel: Zu den Politikbereichen im einzelnen","II. Lohnpolitik: Unverändert dringender Handlungsbedarf"," ","200"
"Viertes Kapitel: Zu den Politikbereichen im einzelnen","II. Lohnpolitik: Unverändert dringender Handlungsbedarf","Zur Lohnrunde des Jahres 1996","201"
"Viertes Kapitel: Zu den Politikbereichen im einzelnen","II. Lohnpolitik: Unverändert dringender Handlungsbedarf","Zurückhaltende Tarifpolitik für mehrere Jahre","202"
"Viertes Kapitel: Zu den Politikbereichen im einzelnen","II. Lohnpolitik: Unverändert dringender Handlungsbedarf","Die Tarifvertragsparteien in der Verantwortung","204"
"Viertes Kapitel: Zu den Politikbereichen im einzelnen","II. Lohnpolitik: Unverändert dringender Handlungsbedarf","Mut zu institutionellen Reformen","205"
"Viertes Kapitel: Zu den Politikbereichen im einzelnen","II. Lohnpolitik: Unverändert dringender Handlungsbedarf","Zur Neuregelung der Lohnfortzahlung im Krankheitsfall","207"
"Viertes Kapitel: Zu den Politikbereichen im einzelnen","III. Geldpolitik: Den hohen Stabilitätsgrad bewahren"," ","208"
"Viertes Kapitel: Zu den Politikbereichen im einzelnen","III. Geldpolitik: Den hohen Stabilitätsgrad bewahren","Sind die Realzinsen zu hoch?","209"
"Viertes Kapitel: Zu den Politikbereichen im einzelnen","III. Geldpolitik: Den hohen Stabilitätsgrad bewahren","Ist das Geldmengenziel obsolet?","210"
"Viertes Kapitel: Zu den Politikbereichen im einzelnen","IV. Europäische Währungsunion: Fehlentwicklungen vermeiden - Erfolgschancen verbessern"," ","214"
"Viertes Kapitel: Zu den Politikbereichen im einzelnen","IV. Europäische Währungsunion: Fehlentwicklungen vermeiden - Erfolgschancen verbessern","Zur Interpretation der Kriterien","214"
"Viertes Kapitel: Zu den Politikbereichen im einzelnen","IV. Europäische Währungsunion: Fehlentwicklungen vermeiden - Erfolgschancen verbessern","Zur Frage einer Verschiebung","217"
"Viertes Kapitel: Zu den Politikbereichen im einzelnen","IV. Europäische Währungsunion: Fehlentwicklungen vermeiden - Erfolgschancen verbessern","Die Erfolgschancen für eine Teilwährungsunion verbessern","217"
"Viertes Kapitel: Zu den Politikbereichen im einzelnen","IV. Europäische Währungsunion: Fehlentwicklungen vermeiden - Erfolgschancen verbessern","Zur Währungsumstellung","219"
"Viertes Kapitel: Zu den Politikbereichen im einzelnen","IV. Europäische Währungsunion: Fehlentwicklungen vermeiden - Erfolgschancen verbessern","Wechselkursrelationen zu den Nicht-Mitgliedern","220"
"Viertes Kapitel: Zu den Politikbereichen im einzelnen","IV. Europäische Währungsunion: Fehlentwicklungen vermeiden - Erfolgschancen verbessern","Geldpolitik in der Europäischen Währungsunion","220"
"Fünftes Kapitel: Reform der Sozialen Sicherung"," "," ","223"
"Fünftes Kapitel: Reform der Sozialen Sicherung","I. Leitvorstellungen"," ","225"
"Fünftes Kapitel: Reform der Sozialen Sicherung","II. Alterssicherung: Für Eigenvorsorge stärker öffnen"," ","227"
"Fünftes Kapitel: Reform der Sozialen Sicherung","II. Alterssicherung: Für Eigenvorsorge stärker öffnen","Anpassungen in der Alterssicherung sind unausweichlich","227"
"Fünftes Kapitel: Reform der Sozialen Sicherung","II. Alterssicherung: Für Eigenvorsorge stärker öffnen","Reformansätze im Rahmen des Umlageverfahrens","229"
"Fünftes Kapitel: Reform der Sozialen Sicherung","II. Alterssicherung: Für Eigenvorsorge stärker öffnen","Herausbildung eines gemischten Systems","234"
"Fünftes Kapitel: Reform der Sozialen Sicherung","II. Alterssicherung: Für Eigenvorsorge stärker öffnen","Zum Pro und Kontra des Kapitaldeckungsverfahrens","235"
"Fünftes Kapitel: Reform der Sozialen Sicherung","III. Gesetzliche Krankenversicherung: Der Marktsteuerung näherbringen"," ","242"
"Fünftes Kapitel: Reform der Sozialen Sicherung","III. Gesetzliche Krankenversicherung: Der Marktsteuerung näherbringen","Die Warnzeichen erkennen","243"
"Fünftes Kapitel: Reform der Sozialen Sicherung","III. Gesetzliche Krankenversicherung: Der Marktsteuerung näherbringen","Ordnungspolitische Weichenstellung: Auf mehr Wettbewerb setzen","244"
"Fünftes Kapitel: Reform der Sozialen Sicherung","III. Gesetzliche Krankenversicherung: Der Marktsteuerung näherbringen","Äquivalenzorientierte Reformen innerhalb des Systems","246"
"Fünftes Kapitel: Reform der Sozialen Sicherung","III. Gesetzliche Krankenversicherung: Der Marktsteuerung näherbringen","Eine andere Option: Übergang zu einer privaten Pflichtversicherung für alle","250"
"Fünftes Kapitel: Reform der Sozialen Sicherung","IV. Arbeitslosenversicherung: Mehr Effizienz durch Wahlmöglichkeiten"," ","253"
"Fünftes Kapitel: Reform der Sozialen Sicherung","IV. Arbeitslosenversicherung: Mehr Effizienz durch Wahlmöglichkeiten","Private oder staatliche Absicherung?","253"
"Fünftes Kapitel: Reform der Sozialen Sicherung","IV. Arbeitslosenversicherung: Mehr Effizienz durch Wahlmöglichkeiten","Ansatzpunkte für Wahlmöglichkeiten","254"
"Fünftes Kapitel: Reform der Sozialen Sicherung","V. Steuerfinanzierte Umverteilung zielkonform gestalten"," ","256"
"Fünftes Kapitel: Reform der Sozialen Sicherung","V. Steuerfinanzierte Umverteilung zielkonform gestalten","Zur Ausgestaltung der Transfers","256"
"Fünftes Kapitel: Reform der Sozialen Sicherung","V. Steuerfinanzierte Umverteilung zielkonform gestalten","Konsequenzen aus der Reform der Sozialversicherung","261"
"Fünftes Kapitel: Reform der Sozialen Sicherung","VI. Ausgewählte statistische Informationen zum System der sozialen Sicherung in Deutschland"," ","263"

