"Überschrift Erste/Kapitelebene","Überschrift Zweite Ebene","Überschrift Dritte/Niedriger Ebene","Seitenzahl"
"Drittes Kapitel: Wirtschaftspolitik für 1989 und danach","Teil B: Zu den Politikbereichen im einzelnen","Bruttoanpassung oder Nettoanpassung der Renten","180"
"Drittes Kapitel: Wirtschaftspolitik für 1989 und danach","Teil B: Zu den Politikbereichen im einzelnen","Mehr Raum für private Vorsorge","181"
"Drittes Kapitel: Wirtschaftspolitik für 1989 und danach","Teil B: Zu den Politikbereichen im einzelnen","Versicherungspflicht der Beamten?","182"
"Viertes Kapitel: Wirtschaftliche Erneuerung alter industrieller Problemregionen: Das Beispiel Ruhrgebiet"," "," ","183"
"Viertes Kapitel: Wirtschaftliche Erneuerung alter industrieller Problemregionen: Das Beispiel Ruhrgebiet","Unbewältigter Strukturwandel und Wachstumsschwäche in altindustriellen Regionen"," ","183"
"Viertes Kapitel: Wirtschaftliche Erneuerung alter industrieller Problemregionen: Das Beispiel Ruhrgebiet","Problemregion Ruhrgebiet"," ","184"
"Viertes Kapitel: Wirtschaftliche Erneuerung alter industrieller Problemregionen: Das Beispiel Ruhrgebiet","Entwicklungshemmende Faktoren"," ","190"
"Viertes Kapitel: Wirtschaftliche Erneuerung alter industrieller Problemregionen: Das Beispiel Ruhrgebiet","Sektorale Strukturpolitik hat strukturellen Anpassungsprozeß gehemmt"," ","193"
"Viertes Kapitel: Wirtschaftliche Erneuerung alter industrieller Problemregionen: Das Beispiel Ruhrgebiet","Zentralisierung der regionalen Strukturpolitik ist verfehlt"," ","194"
"Viertes Kapitel: Wirtschaftliche Erneuerung alter industrieller Problemregionen: Das Beispiel Ruhrgebiet","Ruhrgebietsprogramme haben Erwartungen nicht erfüllt"," ","196"
"Viertes Kapitel: Wirtschaftliche Erneuerung alter industrieller Problemregionen: Das Beispiel Ruhrgebiet","Positive Ansätze für eine Neuorientierung"," ","196"
"Viertes Kapitel: Wirtschaftliche Erneuerung alter industrieller Problemregionen: Das Beispiel Ruhrgebiet","Regionalisierung der Regionalpolitik"," ","197"
"Viertes Kapitel: Wirtschaftliche Erneuerung alter industrieller Problemregionen: Das Beispiel Ruhrgebiet","Gemeindefinanzreform als Hilfe zur Selbsthilfe"," ","199"
"Viertes Kapitel: Wirtschaftliche Erneuerung alter industrieller Problemregionen: Das Beispiel Ruhrgebiet","Grundsätze einer marktwirtschaftlichen Bewältigung des Strukturwandels"," ","202"
"Viertes Kapitel: Wirtschaftliche Erneuerung alter industrieller Problemregionen: Das Beispiel Ruhrgebiet","Statistischer Anhang: Ruhrgebiet"," ","203"

