"Überschrift Erste/Kapitelebene","Überschrift Zweite Ebene","Überschrift Dritte/Niedriger Ebene","Seitenzahl"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Preisentwicklung: gespalten","76"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","IH. Ostdeutschland: Aufwärtsentwicklung setzt sich fort","79"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Unternehmenssektor: Aufbau einer Exportbasis kommt nur langsam voran","79"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Privatisierung weit vorangeschritten","86"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Hoher Anstieg der Verbraucherpreise","93"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Räumliche Entwicklungstrends","93"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","IV. Rückläufige Investitionen und abgeschwächtes Kapazitätswachstum","94"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Investitionsrückgang im Westen - weiterer Anstieg im Osten","95"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Rückgang der Gewinn-Erlös-Relation in Westdeutschland","98"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Vermindertes Wachstum, freie Produktionskapazitäten","102"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","V. Arbeitsmarkt: Probleme nehmen zu ...","103"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Beschäftigungsrückgang in der Rezession ...","104"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Scharfer Anstieg von Kurzarbeit und registrierter Arbeitslosigkeit","106"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Intensive Arbeitsmarktpolitik trotz Sparbemühungen","111"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Rege Diskussion um die Arbeitsförderung","116"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Niedrigere Tarifabschlüsse","119"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","VI. Geldpolitik im Konflikt","129"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Weiterhin starke monetäre Expansion trotz schwacher Konjunktur","129"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Flexiblere Liquiditätssteuerung am Geldmarkt","134"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Normalisierung der Zinsstruktur am Kapitalmarkt","136"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Das Europäische Währungssystem in der Krise","138"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Vor dem Übergang zur zweiten Stufe der Währungsunion","140"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","VII. Finanzpolitik: Umstrittener Konsolidierungskurs","144"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Unbefriedigende Ansätze einer Haushaltskonsolidierung","144"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Zur Ausgabenentwicklung: Unbewältigte Strukturprobleme, konjunkturbedingte Belastungen","145"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Neuregelung der föderalen Finanzbeziehungen","151"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Zur Einnahmenentwicklung: Konjunkturell bedingte Steuerausfälle","154"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Hohe öffentliche Defizite - Schwache konjunkturelle Wirkung","156"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Differenzierte Entwicklung bei den Sozialversicherungen","159"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","VIII. Verschlechterung der internationalen Wettbewerbsfähigkeit der deutschen Exportwirtschaft?","163"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Zur Entwicklung der Marktanteile im Außenhandel","164"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Realer Außenwert der D-Mark und Außenhandelsdynamik","166"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Exportstruktur und Außenhandelsdynamik","168"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Passivsaiden im Dienstleistungsverkehr","176"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Wettbewerbsfähigkeit der Exportwirtschaft: Warnzeichen beachten","176"
"Erstes Kapitel: Die wirtschaftliche Lage","Zweites Kapitel: Zur voraussichtlichen Entwicklung Im Jahre 1994"," ","178"
"Erstes Kapitel: Die wirtschaftliche Lage","Zweites Kapitel: Zur voraussichtlichen Entwicklung Im Jahre 1994","I. Ausgangslage und Annahmen der Prognose","178"
"Erstes Kapitel: Die wirtschaftliche Lage","Zweites Kapitel: Zur voraussichtlichen Entwicklung Im Jahre 1994","11. Das weltwirtschaftliche Umfeld","179"
"Erstes Kapitel: Die wirtschaftliche Lage","Zweites Kapitel: Zur voraussichtlichen Entwicklung Im Jahre 1994","111. Die wirtschaftlichen Aussichten in Deutschland","181"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach"," ","193"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Teil A: Aufgaben und Möglichkeiten","193"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","I. Grundlagen für Wachstum und Wohlstand festigen ...","193"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","11. Ziele und Wirklichkeit: Im Zeichen von Rezession und Strukturanforderungen","197"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","IU. Grundlinien der Wirtschaftspolitik: Gute Angebotsbedingungen schaffen","199"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","IV. Junge Bundesländer: Keine Alternative zur wachstumsorientierten Politik","202"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Fortschritte in einem beschwerlichen Transformationsprozeß","202"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Privatisierung der Unternehmen vor dem Abschluß","203"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Ausgleich von Standortnachteilen für Unternehmen","204"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Wirtschaftsförderung mit regionaler Differenzierung","206"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Belastung durch die Lohnpolitik","207"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Teil B: Zu den Politikbereichen im einzelnen","208"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","I. Finanzpolitik: Verläßlich konsolidieren - Wachstumsbedingungen verbessern","208"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Quantitative Konsolidierung noch nicht gesichert","208"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Verzicht auf Konsolidierung?","211"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Alle Gebietskörperschaften einbeziehen","213"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Weiterhin: Ausgabenkürzungen erforderlich","215"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Änderungen in der Abgabenstruktur","216"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Abbau von Steuervergünstigungen voranbringen","219"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Verknüpfung des Transfersystems mit der Einkommensteuer?","220"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","11. Geldpolitik: Die monetären Bedingungen für Geldwertstabilität sichern","224"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Geldpolitik 1993: Gratwanderung bei scharfer Rezession","224"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Geldpolitik 1994: Eine potentialgerechte Geldmengenausweitung anstreben","226"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","111. Währungspolitik: Auf dem Weg der Integration bleiben","230"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Eine andere Meinung","233"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","IV. Lohnpolitik: Vorrang für die Sicherung der Arbeitsplätze","235"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Ostdeutschland: Orientierung an der Leistungskraft der Betriebe nach wie vor dringlich","235"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Westdeutschland: Produktivitätsregel nicht anwenden","236"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","V. Ansätze am Arbeitsmarkt: Wege aus der Arbeitslosigkeit","238"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Verfestigung der Arbeitslosigkeit","238"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Förderung der Wachstumskräfte","240"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Lohnniveau und Lohnstruktur","241"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Institutionelle Regelungen verbessern, Fehlanreize abbauen","243"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Für eine flexible Gestaltung der Arbeitszeit","244"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Arbeitsmarktpolitik: Konzentration auf Problemgruppen","246"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Eine andere Meinung","247"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","VI. Wachstumspolitik: Auf Marktöffnung und dynamischen Wettbewerb setzen","249"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Zur gegenwärtigen Standortdebatte","249"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Für einen weiteren Abbau marktwidriger Regulierungen","252"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Privatisierungspotentiale entschlossener nutzen","256"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Mehr Effizienz in der Strukturpolitik","259"
"Erstes Kapitel: Die wirtschaftliche Lage","Drittes Kapitel: Wirtschaftspolitik für 1994 und danach","Umweltpolitik in der Bewährung","263"

