"Überschrift Erste/Kapitelebene","Überschrift Zweite Ebene","Überschrift Dritte/Niedriger Ebene","Seitenzahl"
"Drittes KapitelKapitalmarkt in Deutschland und der EU: Potenziale besser nutzen","III. Ausgangslage: Kapitalmärkte in Europa","3. Haushalte mit geringer Kapitalmarktbeteiligung","192"
"Drittes KapitelKapitalmarkt in Deutschland und der EU: Potenziale besser nutzen","III. Ausgangslage: Kapitalmärkte in Europa","4. Europäische Kapitalmärkte weiter fragmentiert","196"
"Drittes KapitelKapitalmarkt in Deutschland und der EU: Potenziale besser nutzen","III. Ausgangslage: Kapitalmärkte in Europa"," Integration der europäischen Kapitalmärkte verläuft schleppend","196"
"Drittes KapitelKapitalmarkt in Deutschland und der EU: Potenziale besser nutzen","III. Ausgangslage: Kapitalmärkte in Europa"," Risikoteilung im Euro-Raum bisher gering","198"
"Drittes KapitelKapitalmarkt in Deutschland und der EU: Potenziale besser nutzen","III. Ausgangslage: Kapitalmärkte in Europa"," Heterogene Finanzmarktaufsicht in der EU","199"
"Drittes KapitelKapitalmarkt in Deutschland und der EU: Potenziale besser nutzen","IV. Handlungsoptionen: Liquidität und Kapitalmarktintegration verbessern"," ","201"
"Drittes KapitelKapitalmarkt in Deutschland und der EU: Potenziale besser nutzen","IV. Handlungsoptionen: Liquidität und Kapitalmarktintegration verbessern","1. Unternehmensfinanzierung über Kapitalmärkte vereinfachen","201"
"Drittes KapitelKapitalmarkt in Deutschland und der EU: Potenziale besser nutzen","IV. Handlungsoptionen: Liquidität und Kapitalmarktintegration verbessern"," Besserer Kapitalmarktzugang für Unternehmen","201"
"Drittes KapitelKapitalmarkt in Deutschland und der EU: Potenziale besser nutzen","IV. Handlungsoptionen: Liquidität und Kapitalmarktintegration verbessern"," Steuerliche Hemmnisse für Eigenkapitalfinanzierung abbauen","202"
"Drittes KapitelKapitalmarkt in Deutschland und der EU: Potenziale besser nutzen","IV. Handlungsoptionen: Liquidität und Kapitalmarktintegration verbessern"," Verbriefungen zur Bankenfinanzierung erleichtern","205"
"Drittes KapitelKapitalmarkt in Deutschland und der EU: Potenziale besser nutzen","IV. Handlungsoptionen: Liquidität und Kapitalmarktintegration verbessern"," Mehr Wachstumskapital und bessere Exit-Optionen","206"
"Drittes KapitelKapitalmarkt in Deutschland und der EU: Potenziale besser nutzen","IV. Handlungsoptionen: Liquidität und Kapitalmarktintegration verbessern","2. Institutionelle Anleger stärken","207"
"Drittes KapitelKapitalmarkt in Deutschland und der EU: Potenziale besser nutzen","IV. Handlungsoptionen: Liquidität und Kapitalmarktintegration verbessern","3. Haushalte am Kapitalmarkt beteiligen","209"
"Drittes KapitelKapitalmarkt in Deutschland und der EU: Potenziale besser nutzen","IV. Handlungsoptionen: Liquidität und Kapitalmarktintegration verbessern","4. Europäische Kapitalmärkte stärker integrieren","210"
"Drittes KapitelKapitalmarkt in Deutschland und der EU: Potenziale besser nutzen","IV. Handlungsoptionen: Liquidität und Kapitalmarktintegration verbessern"," Fragmentierung reduzieren und Home Bias abbauen","211"
"Drittes KapitelKapitalmarkt in Deutschland und der EU: Potenziale besser nutzen","IV. Handlungsoptionen: Liquidität und Kapitalmarktintegration verbessern"," Transparenz und Vergleichbarkeit schaffen","211"
"Drittes KapitelKapitalmarkt in Deutschland und der EU: Potenziale besser nutzen","IV. Handlungsoptionen: Liquidität und Kapitalmarktintegration verbessern"," Aufsichtsrechtliche Harmonisierung vorantreiben","213"
"Viertes KapitelArmutsgefährdung senken, Erwerbsanreize stärken: Reformen im Steuer-Transfer-System"," "," ","226"
"Viertes KapitelArmutsgefährdung senken, Erwerbsanreize stärken: Reformen im Steuer-Transfer-System","I. Einleitung"," ","228"
"Viertes KapitelArmutsgefährdung senken, Erwerbsanreize stärken: Reformen im Steuer-Transfer-System","II. Lage: Einkommensverteilung und Armut in Deutschland"," ","230"
"Viertes KapitelArmutsgefährdung senken, Erwerbsanreize stärken: Reformen im Steuer-Transfer-System","II. Lage: Einkommensverteilung und Armut in Deutschland","1. Einkommensverteilung","230"
"Viertes KapitelArmutsgefährdung senken, Erwerbsanreize stärken: Reformen im Steuer-Transfer-System","II. Lage: Einkommensverteilung und Armut in Deutschland","2. Entwicklung von Armutsindikatoren","237"
"Viertes KapitelArmutsgefährdung senken, Erwerbsanreize stärken: Reformen im Steuer-Transfer-System","II. Lage: Einkommensverteilung und Armut in Deutschland","3. Armutsgefährdete Personengruppen","244"
"Viertes KapitelArmutsgefährdung senken, Erwerbsanreize stärken: Reformen im Steuer-Transfer-System","III. Institutioneller Rahmen und mögliche Zielkonflikte"," ","250"
"Viertes KapitelArmutsgefährdung senken, Erwerbsanreize stärken: Reformen im Steuer-Transfer-System","III. Institutioneller Rahmen und mögliche Zielkonflikte","1. Das aktuelle Transfersystem","250"
"Viertes KapitelArmutsgefährdung senken, Erwerbsanreize stärken: Reformen im Steuer-Transfer-System","III. Institutioneller Rahmen und mögliche Zielkonflikte","2. Zielkonflikte im Transfersystem","253"
"Viertes KapitelArmutsgefährdung senken, Erwerbsanreize stärken: Reformen im Steuer-Transfer-System","IV. Maßnahmen: Reformoptionen im Steuer-Transfer-System"," ","255"
"Viertes KapitelArmutsgefährdung senken, Erwerbsanreize stärken: Reformen im Steuer-Transfer-System","IV. Maßnahmen: Reformoptionen im Steuer-Transfer-System","1. Erwerbsanreize stärken","255"
"Viertes KapitelArmutsgefährdung senken, Erwerbsanreize stärken: Reformen im Steuer-Transfer-System","IV. Maßnahmen: Reformoptionen im Steuer-Transfer-System"," Eine Vereinfachung des Transfersystems","256"
"Viertes KapitelArmutsgefährdung senken, Erwerbsanreize stärken: Reformen im Steuer-Transfer-System","IV. Maßnahmen: Reformoptionen im Steuer-Transfer-System"," Kindergrundsicherung","261"
"Viertes KapitelArmutsgefährdung senken, Erwerbsanreize stärken: Reformen im Steuer-Transfer-System","IV. Maßnahmen: Reformoptionen im Steuer-Transfer-System"," Ehegattensplitting reformieren","263"
"Viertes KapitelArmutsgefährdung senken, Erwerbsanreize stärken: Reformen im Steuer-Transfer-System","IV. Maßnahmen: Reformoptionen im Steuer-Transfer-System","2. Erwerbsmöglichkeiten stärken","268"
"Viertes KapitelArmutsgefährdung senken, Erwerbsanreize stärken: Reformen im Steuer-Transfer-System","IV. Maßnahmen: Reformoptionen im Steuer-Transfer-System"," Kinderbetreuungsmöglichkeiten ausbauen","268"
"Viertes KapitelArmutsgefährdung senken, Erwerbsanreize stärken: Reformen im Steuer-Transfer-System","IV. Maßnahmen: Reformoptionen im Steuer-Transfer-System"," Weiterbildungs- und Gesundheitsmaßnahmen fördern","271"
"Viertes KapitelArmutsgefährdung senken, Erwerbsanreize stärken: Reformen im Steuer-Transfer-System","IV. Maßnahmen: Reformoptionen im Steuer-Transfer-System","3. Direktzahlungen an Haushalte ermöglichen","272"
"Viertes KapitelArmutsgefährdung senken, Erwerbsanreize stärken: Reformen im Steuer-Transfer-System","IV. Maßnahmen: Reformoptionen im Steuer-Transfer-System"," Anwendungsfälle: Kriseninstrument und Klimageld","273"
"Viertes KapitelArmutsgefährdung senken, Erwerbsanreize stärken: Reformen im Steuer-Transfer-System","IV. Maßnahmen: Reformoptionen im Steuer-Transfer-System"," Umsetzung und Ausgestaltung","274"
"Fünftes KapitelAlterungsschub und Rentenreformen"," "," ","284"
"Fünftes KapitelAlterungsschub und Rentenreformen","I. Einleitung: Alterung setzt Rentenfinanzen unter Druck"," ","286"
"Fünftes KapitelAlterungsschub und Rentenreformen","II. Ausgangslage: Finanzierungsprobleme in der Altersvorsorge"," ","290"
"Fünftes KapitelAlterungsschub und Rentenreformen","II. Ausgangslage: Finanzierungsprobleme in der Altersvorsorge","1. Aktueller Rechtsstand in der GRV","290"
"Fünftes KapitelAlterungsschub und Rentenreformen","II. Ausgangslage: Finanzierungsprobleme in der Altersvorsorge","2. Die Finanzierungssituation der GRV unter geltendem Recht","296"
"Fünftes KapitelAlterungsschub und Rentenreformen","II. Ausgangslage: Finanzierungsprobleme in der Altersvorsorge","3. Struktur der Beamtenversorgung","298"
"Fünftes KapitelAlterungsschub und Rentenreformen","II. Ausgangslage: Finanzierungsprobleme in der Altersvorsorge"," Demografische Ausgangslage","298"
"Fünftes KapitelAlterungsschub und Rentenreformen","II. Ausgangslage: Finanzierungsprobleme in der Altersvorsorge"," Rechtliche Rahmenbedingungen","300"
"Fünftes KapitelAlterungsschub und Rentenreformen","II. Ausgangslage: Finanzierungsprobleme in der Altersvorsorge"," Entwicklung der Versorgungsrücklagen und -ausgaben","302"
"Fünftes KapitelAlterungsschub und Rentenreformen","III. Maßnahmen: Reformoptionen für die Gesetzliche Rentenversicherung"," ","304"
"Fünftes KapitelAlterungsschub und Rentenreformen","III. Maßnahmen: Reformoptionen für die Gesetzliche Rentenversicherung","1. Steigerung der sozialversicherungspflichtigen Erwerbstätigkeit","304"
"Fünftes KapitelAlterungsschub und Rentenreformen","III. Maßnahmen: Reformoptionen für die Gesetzliche Rentenversicherung"," Erwerbsbeteiligung von Frauen","305"
"Fünftes KapitelAlterungsschub und Rentenreformen","III. Maßnahmen: Reformoptionen für die Gesetzliche Rentenversicherung"," Erwerbsbeteiligung von Älteren","306"
"Fünftes KapitelAlterungsschub und Rentenreformen","III. Maßnahmen: Reformoptionen für die Gesetzliche Rentenversicherung"," Höhere Nettozuwanderung","307"
"Fünftes KapitelAlterungsschub und Rentenreformen","III. Maßnahmen: Reformoptionen für die Gesetzliche Rentenversicherung","2. Erweiterung des Versichertenkreises","308"
"Fünftes KapitelAlterungsschub und Rentenreformen","III. Maßnahmen: Reformoptionen für die Gesetzliche Rentenversicherung"," Einbeziehung von Beamtinnen und Beamten in die GRV","308"
"Fünftes KapitelAlterungsschub und Rentenreformen","III. Maßnahmen: Reformoptionen für die Gesetzliche Rentenversicherung"," Einbeziehung von Selbständigen in die GRV","312"
"Fünftes KapitelAlterungsschub und Rentenreformen","III. Maßnahmen: Reformoptionen für die Gesetzliche Rentenversicherung","3. Anhebung des gesetzlichen Renteneintrittsalters","313"
"Fünftes KapitelAlterungsschub und Rentenreformen","III. Maßnahmen: Reformoptionen für die Gesetzliche Rentenversicherung"," Heterogene Lebenserwartung und Armutsgefährdung im Alter","317"
"Fünftes KapitelAlterungsschub und Rentenreformen","III. Maßnahmen: Reformoptionen für die Gesetzliche Rentenversicherung"," Absicherung gegen Erwerbsminderung","320"
"Fünftes KapitelAlterungsschub und Rentenreformen","III. Maßnahmen: Reformoptionen für die Gesetzliche Rentenversicherung"," Zugang zur abschlagsfreien Frührente einschränken","321"
"Fünftes KapitelAlterungsschub und Rentenreformen","III. Maßnahmen: Reformoptionen für die Gesetzliche Rentenversicherung","4. Änderungen bei Rentenanpassungen","323"
"Fünftes KapitelAlterungsschub und Rentenreformen","III. Maßnahmen: Reformoptionen für die Gesetzliche Rentenversicherung"," Anpassung des Nachhaltigkeitsfaktors","323"
"Fünftes KapitelAlterungsschub und Rentenreformen","III. Maßnahmen: Reformoptionen für die Gesetzliche Rentenversicherung"," Inflationsanpassung","324"
"Fünftes KapitelAlterungsschub und Rentenreformen","III. Maßnahmen: Reformoptionen für die Gesetzliche Rentenversicherung","5. Umverteilung in der GRV","326"
"Fünftes KapitelAlterungsschub und Rentenreformen","III. Maßnahmen: Reformoptionen für die Gesetzliche Rentenversicherung"," Nach dem Einkommen gestaffelte Rentenberechnung","327"
"Fünftes KapitelAlterungsschub und Rentenreformen","III. Maßnahmen: Reformoptionen für die Gesetzliche Rentenversicherung"," Vorbehalte gegenüber einer progressiven Rentenberechnung","331"
"Fünftes KapitelAlterungsschub und Rentenreformen","III. Maßnahmen: Reformoptionen für die Gesetzliche Rentenversicherung"," Reformoptionen Witwen- und Witwerrente","334"
"Fünftes KapitelAlterungsschub und Rentenreformen","III. Maßnahmen: Reformoptionen für die Gesetzliche Rentenversicherung","6. Kapitaldeckung als Ergänzung des Rentensystems","338"
"Fünftes KapitelAlterungsschub und Rentenreformen","III. Maßnahmen: Reformoptionen für die Gesetzliche Rentenversicherung"," Riester-Renten: Intransparent, renditeschwach und wenig genutzt","340"
"Fünftes KapitelAlterungsschub und Rentenreformen","III. Maßnahmen: Reformoptionen für die Gesetzliche Rentenversicherung"," Handlungsoptionen: Diversifizierte, renditestarke und stärker genutzte Altersvorsorge auf Aktienbasis","343"
"Fünftes KapitelAlterungsschub und Rentenreformen","IV. Fazit: Bündelung von Maßnahmen sichert Umsetzbarkeit"," ","347"
"Fünftes KapitelAlterungsschub und Rentenreformen","Eine andere Meinung"," ","357"
"Fünftes KapitelAlterungsschub und Rentenreformen","Eine andere Meinung"," ","368"
"Fünftes KapitelAlterungsschub und Rentenreformen","Anhang"," ","377"
"Fünftes KapitelAlterungsschub und Rentenreformen","Anhang"," Hintergrund zur Reform der Beamtenversorgung in Österreich","377"
"Fünftes KapitelAlterungsschub und Rentenreformen","Anhang"," Automatische Anpassungsmechanismen in Rentensystemen anderer OECD-Länder","378"
"Sechstes KapitelZeitgemäße Dateninfrastruktur für fundiertere Entscheidungen"," "," ","388"
"Sechstes KapitelZeitgemäße Dateninfrastruktur für fundiertere Entscheidungen","I. Motivation: Bessere Daten für bessere Entscheidungen"," ","390"
"Sechstes KapitelZeitgemäße Dateninfrastruktur für fundiertere Entscheidungen","II. Ausgangslage: Verbesserungsbedarf bei Datenerhebung, -verknüpfung und -zugang"," ","393"
"Sechstes KapitelZeitgemäße Dateninfrastruktur für fundiertere Entscheidungen","II. Ausgangslage: Verbesserungsbedarf bei Datenerhebung, -verknüpfung und -zugang","1. Lückenhafte Erhebung von Daten","395"
"Sechstes KapitelZeitgemäße Dateninfrastruktur für fundiertere Entscheidungen","II. Ausgangslage: Verbesserungsbedarf bei Datenerhebung, -verknüpfung und -zugang","2. Zeitverzug bei der Datenbereitstellung","396"
"Sechstes KapitelZeitgemäße Dateninfrastruktur für fundiertere Entscheidungen","II. Ausgangslage: Verbesserungsbedarf bei Datenerhebung, -verknüpfung und -zugang","3. Verfügbarkeit existierender Daten eingeschränkt","397"
"Sechstes KapitelZeitgemäße Dateninfrastruktur für fundiertere Entscheidungen","II. Ausgangslage: Verbesserungsbedarf bei Datenerhebung, -verknüpfung und -zugang","4. Datenverknüpfung nur auf Einzelfallbasis","398"
"Sechstes KapitelZeitgemäße Dateninfrastruktur für fundiertere Entscheidungen","II. Ausgangslage: Verbesserungsbedarf bei Datenerhebung, -verknüpfung und -zugang","5. Datenzugang nicht benutzerfreundlich","400"
"Sechstes KapitelZeitgemäße Dateninfrastruktur für fundiertere Entscheidungen","III. Handlungsoptionen: Eine Dateninfrastruktur für das 21. Jahrhundert"," ","401"
"Sechstes KapitelZeitgemäße Dateninfrastruktur für fundiertere Entscheidungen","III. Handlungsoptionen: Eine Dateninfrastruktur für das 21. Jahrhundert","1. Rahmenbedingungen des Statistischen Verbunds verbessern","401"
"Sechstes KapitelZeitgemäße Dateninfrastruktur für fundiertere Entscheidungen","III. Handlungsoptionen: Eine Dateninfrastruktur für das 21. Jahrhundert","2. Datenlücken schließen","403"
"Sechstes KapitelZeitgemäße Dateninfrastruktur für fundiertere Entscheidungen","III. Handlungsoptionen: Eine Dateninfrastruktur für das 21. Jahrhundert","3. Geringerer Zeitverzug und höhere Anpassungsfähigkeit","405"
"Sechstes KapitelZeitgemäße Dateninfrastruktur für fundiertere Entscheidungen","III. Handlungsoptionen: Eine Dateninfrastruktur für das 21. Jahrhundert","4. Verfügbarkeit bereits erhobener Daten verbessern","406"
"Sechstes KapitelZeitgemäße Dateninfrastruktur für fundiertere Entscheidungen","III. Handlungsoptionen: Eine Dateninfrastruktur für das 21. Jahrhundert","5. Bessere Verknüpfbarkeit über verschiedene Datenanbieter hinweg","408"
"Sechstes KapitelZeitgemäße Dateninfrastruktur für fundiertere Entscheidungen","III. Handlungsoptionen: Eine Dateninfrastruktur für das 21. Jahrhundert","6. Einfacher und benutzerfreundlicher Datenzugang","410"

