"Überschrift Erste/Kapitelebene","Überschrift Zweite Ebene","Überschrift Dritte/Niedriger Ebene","Seitenzahl"
"Erstes Kapitel: Die wirtschaftliche Lage","TEIL B: Die Binnenkonjunktur 1980","VI. Zahlungsbilanz im Ungleichgewicht","86"
"Erstes Kapitel: Die wirtschaftliche Lage","TEIL B: Die Binnenkonjunktur 1980","Erhebliches Leistungsbilanzdefizit","86"
"Erstes Kapitel: Die wirtschaftliche Lage","TEIL B: Die Binnenkonjunktur 1980","Wettbewerbsvorteile durch D-Mark-Schwäche","90"
"Erstes Kapitel: Die wirtschaftliche Lage","TEIL B: Die Binnenkonjunktur 1980","Hohe Direktinvestitionen","92"
" "," ","Finanzierung des Leistungsbilanzdefizits durch Kapitalimporte noch nicht erreicht","93"
" "," ","Starke reale Abwertung der D-Mark","95"
" "," ","VII. Geldpolitik: Stabilisierung unter veränderten außenwirtschaftlichen Bedingungen","96"
" "," ","Schwache Expansion der Zentralbankgeldmenge","97"
" "," ","Umschichtung zu höher verzinslichem Geld","103"
" "," ","Allmähliche Abschwächung der Kreditexpansion","106"
" "," ","Kapitalmarkt unter Auslandseinflüssen","106"
" "," ","VIII. Finanzpolitik: Keine Abkehr von hohen Defiziten","112"
" "," ","Konsolidierung: Die Last früherer Jahre","112"
" "," ","Ausgabenanstieg nicht gebremst","113"
" "," ","Steuerquote trotz Progressionswirkung rückläufig","117"
" "," ","Öffentliche Defizite nochmals gestiegen","118"
" "," ","Konjunktureller Impuls außerordentlich hoch","119"
" "," ","Gewerbesteuer: Verhalten der Gemeinden umstritten","123"
" "," ","Neue steuerpolitische Entscheidungen","123"
"Zweites Kapitel: Die voraussichtliche Entwicklung"," "," ","126"
"Zweites Kapitel: Die voraussichtliche Entwicklung","I. Die voraussichtliche Entwicklung der Konjunktur im Ausland"," ","127"
"Zweites Kapitel: Die voraussichtliche Entwicklung","II. Die voraussichtliche Entwicklung der Binnenkonjunktur"," ","131"
"Drittes Kapitel: Wirtschaftspolitik für 1981 und danach"," "," ","140"
"Drittes Kapitel: Wirtschaftspolitik für 1981 und danach","I. Zur Grundlinie"," ","140"
"Drittes Kapitel: Wirtschaftspolitik für 1981 und danach","I. Zur Grundlinie","Schwere Störungen","140"
"Drittes Kapitel: Wirtschaftspolitik für 1981 und danach","I. Zur Grundlinie","Was uns die Weltwirtschaft aufgibt","141"
"Drittes Kapitel: Wirtschaftspolitik für 1981 und danach","I. Zur Grundlinie","Das Dilemma der Wirtschaftspolitik","142"
"Drittes Kapitel: Wirtschaftspolitik für 1981 und danach","I. Zur Grundlinie","Grundmuster einer Lösung","145"
"Drittes Kapitel: Wirtschaftspolitik für 1981 und danach","II. Zu den Politikbereichen im einzelnen"," ","148"
"Drittes Kapitel: Wirtschaftspolitik für 1981 und danach","II. Zu den Politikbereichen im einzelnen","Geld- und Währungspolitik","148"
"Drittes Kapitel: Wirtschaftspolitik für 1981 und danach","II. Zu den Politikbereichen im einzelnen","Finanzpolitik","150"
"Drittes Kapitel: Wirtschaftspolitik für 1981 und danach","II. Zu den Politikbereichen im einzelnen","Lohnpolitik und Arbeitsmarkt","163"
"Drittes Kapitel: Wirtschaftspolitik für 1981 und danach","II. Zu den Politikbereichen im einzelnen","Marktpolitik","166"
"Drittes Kapitel: Wirtschaftspolitik für 1981 und danach","II. Zu den Politikbereichen im einzelnen","Energiepolitik","168"
"Viertes Kapitel: Agrarpolitik in Europa"," "," ","176"
"Viertes Kapitel: Agrarpolitik in Europa","I. Ärgernisse"," ","176"
"Viertes Kapitel: Agrarpolitik in Europa","II. Grundsätze für einen Neubeginn"," ","187"
"Viertes Kapitel: Agrarpolitik in Europa","III. Wie man es nicht machen sollte"," ","189"
"Viertes Kapitel: Agrarpolitik in Europa","IV. Marktausgleich und Optionen für die Bauern"," ","194"
"Viertes Kapitel: Agrarpolitik in Europa","V. Berechtigte Forderungen dritter Länder"," ","197"
" "," ","Eine andere Meinung","200"
" "," ","Zu den wirtschaftspolitischen Grundlinien","200"
" "," ","Wirtschaftspolitische Schlussfolgerungen","204"

