"Überschrift Erste/Kapitelebene","Überschrift Zweite Ebene","Überschrift Dritte/Niedriger Ebene","Seitenzahl"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Stabile Erzeugerpreise, steiler Anstieg der Verbraucherpreise","70"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Steigende Investitionsbereitschaft in Ostdeutschland","72"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Transfers ermöglichen hohen Privaten Verbrauch","76"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Absatzprobleme durch Einbruch des Osthandels","76"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","fIl. Abgeschwächte Expansion im Westen Deutschlands","78"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Gedämpfte Expansion des Privaten Verbrauchs im Jahresverlauf","78"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Geringerer Anstieg der Investitionstätigkeit","80"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Verlangsamte Expansion in der Bauwirtschaft","83"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Hohe Überschüsse im Handel mit den neuen Bundesländern","84"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Leistungsbilanz im Defizit","85"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Abermals starke Zunahme der gesamtwirtschaftlichen Produktionsmöglichkeiten","87"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Beschleunigt steigende Verbraucherpreise","88"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","IV. Arbeitseinkommensquote und Gewinn-Erlös-Relation","91"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","V. Gespallene Arbeitsmarktentwicklung","95"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Erneut kräftige Zunahme von Arbeitsangebot und Arbeitsnachfrage in den alten Bundesländern","96"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Weiterer Rückgang der Arbeitslosenquote","99"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Strukturprobleme am Arbeitsmarkt","101"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Lohnpolitik: Tariferhöhungen weit über Produktivitätsanstieg","103"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Systemwandel erzwingt Abbau unrentabler Arbeitsplätze in den neuen Bundesländern","105"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Arbeitsangebot durch Abwanderung, Auspendler und vorzeitigen Ruhestand stark reduziert","107"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Intensive Arbeitsmarktpolitik begrenzt den Anstieg der offenen Arbeitslosigkeit","108"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Starker Niveausprung bei den Tarifverdiensten","110"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","VI. Geldpolitik: Auf Stabilitätskurs","116"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Geldmenge im Zielkorridor","116"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Geldüberhang durch Währungsunion?","121"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Geldmarkt am Zügel der Bundesbank","122"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Zunehmende Mittelaufnahme am Kapitalmarkt","125"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Schwächere internationale Bewertung der D-Mark","128"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","VlI. Finanzpolitik: Hohe Steuern und Abgaben, ungenügende Ausgabenumschichtungen","130"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Gebietskörperschaften mit hohem Finanzierungsdefizit","131"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Sprunghafter Anstieg der Bundesausgaben","131"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Ungebremste Ausgabenexpansion bei Ländern und Gemeinden in Westdeutschland","133"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Hohe Ausgaben bei Ländern und Gemeinden in Ostdeutschland","134"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Differenzierte Entwicklung der Steuereinnahmen","137"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Hoher Nettokreditbedarf des öffentlichen Sektors","138"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Zur konjunkturellen Würdigung des öffentlichen Defizits","139"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Sozialversicherung in der Übergangsphase: Überschuss im Westen, verdecktes Defizit im Osten","141"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Rentenversicherung vor der Rechtsangleichung","142"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Krankenversicherung wieder mit kräftiger Ausgabenexpansion","143"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Arbeitslosenversicherung: Hohe Transferzahlungen für Ostdeutschland","144"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","Unbedachte Verteilungs- und Effizienzprobleme","145"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die wirtschaftliche Entwicklung in der Bundesrepublik Deutschland","VlIl. Engpässe im Verkehrsbereich","150"
"Zweites Kapitel: Zur voraussichtlichen Entwicklung im Jahre 1992"," "," ","153"
"Zweites Kapitel: Zur voraussichtlichen Entwicklung im Jahre 1992","I. Die Ausgangslage"," ","153"
"Zweites Kapitel: Zur voraussichtlichen Entwicklung im Jahre 1992","II. Die Annahmen der Prognose"," ","153"
"Zweites Kapitel: Zur voraussichtlichen Entwicklung im Jahre 1992","1Il. Das weltwirtschaftliche Umfeld"," ","154"
"Zweites Kapitel: Zur voraussichtlichen Entwicklung im Jahre 1992","IV. Die wirtschaftlichen Aussichten für die Bundesrepublik"," ","156"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach"," "," ","167"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil A: Aufgaben und Möglichkeiten"," ","167"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil A: Aufgaben und Möglichkeiten","I. Die politische Führung in besonderer Verantwortung","167"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil A: Aufgaben und Möglichkeiten","IL Ziele und Wirklichkeit","169"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil A: Aufgaben und Möglichkeiten","Die neuen Bedingungen tür Wachstum und Beschäftigung in Deutschland","169"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil A: Aufgaben und Möglichkeiten","Die neuen Bundesländer: Beginn der Aufwärtsentwicklung","169"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil A: Aufgaben und Möglichkeiten","Alte Bundesländer: noch gute Konjunktur 1991 - zunehmende Risiken","170"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil A: Aufgaben und Möglichkeiten","Die Ziele im einzelnen","171"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil A: Aufgaben und Möglichkeiten","1lI, Zu den Grundlinien der Wirtschaftspolitik","173"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil A: Aufgaben und Möglichkeiten","Die wirtschaftliche Integration in Deutschland: Perspektiven - Wege - Risiken","173"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil A: Aufgaben und Möglichkeiten","Sicherung der Wachstumskräfte","174"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil A: Aufgaben und Möglichkeiten","Rückgewinnung der Geldwertstabilität","176"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil B: Zu den Politikbereichen im einzelnen"," ","178"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil B: Zu den Politikbereichen im einzelnen","L Geldpolitik: Auf Stabilitätskurs bleiben","178"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil B: Zu den Politikbereichen im einzelnen","II. Finanzpolitik: Eine verläßliche Konzeption entwickeln","182"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil B: Zu den Politikbereichen im einzelnen","Finanzausstattung der neuen Bundesländer sichern","183"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil B: Zu den Politikbereichen im einzelnen","Reform des Finanzausgleichs","185"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil B: Zu den Politikbereichen im einzelnen","Nach wie vor: Zu geringe Finanzierungsbeiträge der alten Bundesländer","186"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil B: Zu den Politikbereichen im einzelnen","Bund trägt die Finanzierungsrisiken","186"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil B: Zu den Politikbereichen im einzelnen","Finanzierung der Transfers","187"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil B: Zu den Politikbereichen im einzelnen","Priorität: Ausgabenkürzungen","189"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil B: Zu den Politikbereichen im einzelnen","Weitere Steuererhöhungen vermeiden","190"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil B: Zu den Politikbereichen im einzelnen","Reform der Unternehmensbesteuerung bleibt aktuell","190"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil B: Zu den Politikbereichen im einzelnen","Besteuerung von Zinseinkünften","191"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil B: Zu den Politikbereichen im einzelnen","Absicherung des Pflegekostenrisikos","193"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil B: Zu den Politikbereichen im einzelnen","lll, Tarifpolitik: Die Überforderung der wirtschaftlichen Leistungskraft vermeiden","196"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil B: Zu den Politikbereichen im einzelnen","Neue Bundesländer: Zu sicheren Arbeitsplätzen beitragen","196"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil B: Zu den Politikbereichen im einzelnen","Alte Bundesländer: Zum Pfad der Stabilität zurückkehren","200"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil B: Zu den Politikbereichen im einzelnen","Abwanderungen: ein Ausgleichsmechanismus","202"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil B: Zu den Politikbereichen im einzelnen","Neue Anforderungen an die Tarifpolitik durch die wirtschaftliche Vereinigung Europas","202"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil C: Europäische Gemeinschaft: Binnenmarkt vollenden - nach außen öffnen"," ","205"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil C: Europäische Gemeinschaft: Binnenmarkt vollenden - nach außen öffnen","1. Spannungen für die Gemeinschaft","205"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil C: Europäische Gemeinschaft: Binnenmarkt vollenden - nach außen öffnen","11. Den Binnenmarkt vollenden","207"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil C: Europäische Gemeinschaft: Binnenmarkt vollenden - nach außen öffnen","Steuergrenzen nicht überwunden","207"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil C: Europäische Gemeinschaft: Binnenmarkt vollenden - nach außen öffnen","Umweltpolitik: Die richtigen Anreize setzen","209"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil C: Europäische Gemeinschaft: Binnenmarkt vollenden - nach außen öffnen","Weltbewerbspolitik anstatt Industriepolitik","211"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil C: Europäische Gemeinschaft: Binnenmarkt vollenden - nach außen öffnen","Agrarpolitik: Reformerfordernisse ohne Ende","211"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil C: Europäische Gemeinschaft: Binnenmarkt vollenden - nach außen öffnen","III. Europäisches Zentralbanksystem: Stabilitätsziel verankern","212"
"Drittes Kapitel: Wirtschaftspolitik für 1992 und danach","Teil C: Europäische Gemeinschaft: Binnenmarkt vollenden - nach außen öffnen","IV. Die Integration Osteuropas","216"
"Viertes Kapitel: Zum wirtschaftlichen Aufbau in den neuen Bundesländern"," "," ","218"
"Viertes Kapitel: Zum wirtschaftlichen Aufbau in den neuen Bundesländern","I. Dem Umstellungsprozess Hindernisse aus dem Weg räumen"," ","218"
"Viertes Kapitel: Zum wirtschaftlichen Aufbau in den neuen Bundesländern","11. Überwindung wachstumshemmender Engpässe"," ","219"
"Viertes Kapitel: Zum wirtschaftlichen Aufbau in den neuen Bundesländern","11. Überwindung wachstumshemmender Engpässe","Klärung der Eigentumsverhältnisse","219"
"Viertes Kapitel: Zum wirtschaftlichen Aufbau in den neuen Bundesländern","11. Überwindung wachstumshemmender Engpässe","Stärkung der Leistungsfähigkeit der Verwaltung","221"
"Viertes Kapitel: Zum wirtschaftlichen Aufbau in den neuen Bundesländern","11. Überwindung wachstumshemmender Engpässe","Verbesserung der Umwelt, Beschleunigung beim Ausbau der Infrastruktur","222"
"Viertes Kapitel: Zum wirtschaftlichen Aufbau in den neuen Bundesländern","11. Überwindung wachstumshemmender Engpässe","Regulierungen aus der alten Bundesrepublik - Hemmnisse im Transformationsprozess?","224"
"Viertes Kapitel: Zum wirtschaftlichen Aufbau in den neuen Bundesländern","IH. Treuhandanstalt: Privatisierung fortsetzen und zum Abschluss bringen"," ","226"
"Viertes Kapitel: Zum wirtschaftlichen Aufbau in den neuen Bundesländern","IH. Treuhandanstalt: Privatisierung fortsetzen und zum Abschluss bringen","Beachtliche Anfangserfolge, aber Gefahren für die Zukunft","226"
"Viertes Kapitel: Zum wirtschaftlichen Aufbau in den neuen Bundesländern","IH. Treuhandanstalt: Privatisierung fortsetzen und zum Abschluss bringen","Der Problembereich : Unternehmen mit ungewissen Privatisierungsaussichten","227"
"Viertes Kapitel: Zum wirtschaftlichen Aufbau in den neuen Bundesländern","IH. Treuhandanstalt: Privatisierung fortsetzen und zum Abschluss bringen","Sanierung ohne Privatisierung?","228"
"Viertes Kapitel: Zum wirtschaftlichen Aufbau in den neuen Bundesländern","IH. Treuhandanstalt: Privatisierung fortsetzen und zum Abschluss bringen","Kontroverse Argumente zur Sanierung","229"
"Viertes Kapitel: Zum wirtschaftlichen Aufbau in den neuen Bundesländern","IH. Treuhandanstalt: Privatisierung fortsetzen und zum Abschluss bringen","Das Privatisierungspotential voll ausschöpfen","230"
"Viertes Kapitel: Zum wirtschaftlichen Aufbau in den neuen Bundesländern","IH. Treuhandanstalt: Privatisierung fortsetzen und zum Abschluss bringen","Abschluss der Tätigkeit im Kernbereich","231"
"Viertes Kapitel: Zum wirtschaftlichen Aufbau in den neuen Bundesländern","IV. Eine Strukturpolitik für die neuen Bundesländer?"," ","232"
"Viertes Kapitel: Zum wirtschaftlichen Aufbau in den neuen Bundesländern","V. Die Regionen im Standortwettbewerb"," ","234"
"Viertes Kapitel: Zum wirtschaftlichen Aufbau in den neuen Bundesländern","VI. Arbeitsmarktpolitik: Förderung und soziale Flankierung des Erneuerungsprozesses"," ","238"
"Viertes Kapitel: Zum wirtschaftlichen Aufbau in den neuen Bundesländern","VI. Arbeitsmarktpolitik: Förderung und soziale Flankierung des Erneuerungsprozesses","Offene und verdeckte Arbeitslosigkeit in der Anpassungskrise","238"
"Viertes Kapitel: Zum wirtschaftlichen Aufbau in den neuen Bundesländern","VI. Arbeitsmarktpolitik: Förderung und soziale Flankierung des Erneuerungsprozesses","Die Vielfalt der arbeitsmarktpolitischen Instrumente mit Bedacht nutzen","238"
"Viertes Kapitel: Zum wirtschaftlichen Aufbau in den neuen Bundesländern","VI. Arbeitsmarktpolitik: Förderung und soziale Flankierung des Erneuerungsprozesses","Lohnsubventionen: Eine Alternative?","242"
"Viertes Kapitel: Zum wirtschaftlichen Aufbau in den neuen Bundesländern","VII. Landwirtschaft: Agrarpolitik erschwert die Neuorientierung"," ","243"

