"Überschrift Erste/Kapitelebene","Überschrift Zweite Ebene","Überschrift Dritte/Niedriger Ebene","Seitenzahl"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur im Jahre 1985","Verhaltene Nachfrage des Staates","56"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur im Jahre 1985","Bessere Auslastung der Kapazitäten","57"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur im Jahre 1985","III. Weiterhin hohe Arbeitslosigkeit trotz steigender Beschäftigung","58"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur im Jahre 1985","Mehr Bewegung am Arbeitsmarkt","58"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur im Jahre 1985","Zur Struktur der Arbeitslosigkeit","61"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur im Jahre 1985","Zur besonderen Situation der Frau am Arbeitsmarkt","66"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur im Jahre 1985","IV. Geldpolitik: Weiter auf Stabilisierungskurs","67"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur im Jahre 1985","Schwächere Expansion der Zentralbankgeldmenge","67"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur im Jahre 1985","Neue Feinsteuerung am Geldmarkt","72"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur im Jahre 1985","Zinssenkungsspielräume von der außenwirtschaftlichen Seite","74"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur im Jahre 1985","Schwache monetäre Expansion","76"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur im Jahre 1985","V. Öffentliche Haushalte: Gute Gesamtlage - schlechte Struktur","76"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur im Jahre 1985","Fortgesetzter Defizitabbau","78"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur im Jahre 1985","Abnehmender konjunktureller Impuls","81"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur im Jahre 1985","Die Haushaltskonsolidierung im Rückblick","86"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur im Jahre 1985","VI. Fortschreitende Internationalisierung der deutschen Wirtschaft","96"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur im Jahre 1985","Zunehmende Integration der Gütermärkte","96"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur im Jahre 1985","Zunehmende internationale Verflechtung der Finanzmärkte","98"
"Zweites Kapitel: Zur voraussichtlichen Entwicklung im Jahre 1986"," "," ","99"
"Zweites Kapitel: Zur voraussichtlichen Entwicklung im Jahre 1986","I. Die Ausgangslage"," ","99"
"Zweites Kapitel: Zur voraussichtlichen Entwicklung im Jahre 1986","II. Die Annahmen der Prognose"," ","100"
"Zweites Kapitel: Zur voraussichtlichen Entwicklung im Jahre 1986","III. Die Weltkonjunktur im Jahre 1986"," ","100"
"Zweites Kapitel: Zur voraussichtlichen Entwicklung im Jahre 1986","IV. Die voraussichtliche Entwicklung der Binnenkonjunktur"," ","103"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach"," "," ","112"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil A: Aufgaben und Möglichkeiten"," ","112"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil A: Aufgaben und Möglichkeiten","I. Ziele und Wirklichkeit","112"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil A: Aufgaben und Möglichkeiten","II. Den Anstieg der Beschäftigung sichern","115"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil A: Aufgaben und Möglichkeiten","Mehr Arbeitsplätze durch mehr Investitionen","115"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil A: Aufgaben und Möglichkeiten","Geldpolitik: Raum geben für stabilitätsgerechtes Wachstum","116"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil A: Aufgaben und Möglichkeiten","Finanzpolitik: Wachstumshemmnisse abbauen","117"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil A: Aufgaben und Möglichkeiten","Lohnpolitik: Stabile Lohnstückkosten - verstärkte Lohndifferenzierung","117"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil A: Aufgaben und Möglichkeiten","Für bessere Rahmenbedingungen und mehr dynamischen Wettbewerb","118"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil A: Aufgaben und Möglichkeiten","Wettbewerbsorientierte Innovationspolitik","119"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil A: Aufgaben und Möglichkeiten","Marktöffnung","119"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil A: Aufgaben und Möglichkeiten","Wachstum bei Stabilität: auch Vorteile für die Partnerländer","120"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil A: Aufgaben und Möglichkeiten","III. Brauchen wir eine andere Wirtschaftspolitik zur Bekämpfung der Arbeitslosigkeit?","121"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil A: Aufgaben und Möglichkeiten","Wichtige Kennzeichen der anderen Vorstellungen","121"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil A: Aufgaben und Möglichkeiten","Worin wir mit den Befürwortern einer anderen Wirtschaftspolitik übereinstimmen","123"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil A: Aufgaben und Möglichkeiten","Worin wir mit den Befürwortern einer anderen Wirtschaftspolitik nicht übereinstimmen","123"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil B: Zu den Politikbereichen im einzelnen"," ","128"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil B: Zu den Politikbereichen im einzelnen","I. Geld- und Währungspolitik","128"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil B: Zu den Politikbereichen im einzelnen","II. Finanzpolitik","133"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil B: Zu den Politikbereichen im einzelnen","Konsolidierungspause 1986","134"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil B: Zu den Politikbereichen im einzelnen","Subventionsabbau nicht noch weiter vertagen","135"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil B: Zu den Politikbereichen im einzelnen","Mittelfristige Perspektiven","136"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil B: Zu den Politikbereichen im einzelnen","Handlungsspielraum richtig nutzen","138"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil B: Zu den Politikbereichen im einzelnen","Steuerreform vorbereiten","138"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil B: Zu den Politikbereichen im einzelnen","III. Tarifpolitik","143"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil B: Zu den Politikbereichen im einzelnen","Die Rolle der Lohnpolitik im Aufschwung","143"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil B: Zu den Politikbereichen im einzelnen","Unzureichende Lohndifferenzierung","145"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil B: Zu den Politikbereichen im einzelnen","Erste Erfahrungen mit der Verkürzung der Wochenarbeitszeit","147"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil B: Zu den Politikbereichen im einzelnen","IV. Arbeitsmarktpolitik","150"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil C: Wettbewerb und Marktöffnung"," ","152"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil C: Wettbewerb und Marktöffnung","I. Dynamischer Wettbewerb, Innovation, Marktöffnung","152"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil C: Wettbewerb und Marktöffnung","Individuelles Handeln im Wettbewerbsprozess","152"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil C: Wettbewerb und Marktöffnung","Dynamischer Wettbewerb und Innovationspolitik","154"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil C: Wettbewerb und Marktöffnung","Mehr dynamischer Wettbewerb durch die Politik der Marktöffnung (Deregulierung)","156"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil C: Wettbewerb und Marktöffnung","Marktöffnung beim Straßengüterverkehr","157"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil C: Wettbewerb und Marktöffnung","Marktöffnung bei der Telekommunikation","160"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil C: Wettbewerb und Marktöffnung","II. Stahlpolitik: Kein Schritt voran","163"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil C: Wettbewerb und Marktöffnung","III. Gesundheitspolitik: Wege zu einer Reform","166"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil C: Wettbewerb und Marktöffnung","Ausgabenexpansion und Kostendämpfungspolitik","166"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil C: Wettbewerb und Marktöffnung","Ausgabenbegrenzung im Konflikt mit der Wachstumsdynamik","168"
"Drittes Kapitel: Wirtschaftspolitik für 1986 und danach","Teil C: Wettbewerb und Marktöffnung","Zur Sanierung des Gesundheitswesens","170"

