"Überschrift Erste/Kapitelebene","Überschrift Zweite Ebene","Überschrift Dritte/Niedriger Ebene","Seitenzahl"
"Zweites Kapitel Internationale Konjunktur: Geldpolitik nicht überfordern","II. Konjunktur außerhalb des Euro-Raums","4. Vereinigtes Königreich: Eintrübung nach Brexit-Votum","67"
"Zweites Kapitel Internationale Konjunktur: Geldpolitik nicht überfordern","III. Euro-Raum: Erholung bei zu geringen strukturellen Fortschritten"," ","69"
"Zweites Kapitel Internationale Konjunktur: Geldpolitik nicht überfordern","III. Euro-Raum: Erholung bei zu geringen strukturellen Fortschritten","1. Konjunkturelle Lage","69"
"Zweites Kapitel Internationale Konjunktur: Geldpolitik nicht überfordern","III. Euro-Raum: Erholung bei zu geringen strukturellen Fortschritten","2. Kurzfristige Impulse ohne langfristige Lösungen","72"
"Zweites Kapitel Internationale Konjunktur: Geldpolitik nicht überfordern","III. Euro-Raum: Erholung bei zu geringen strukturellen Fortschritten"," Geldpolitik hält Wachstum über Potenzial","72"
"Zweites Kapitel Internationale Konjunktur: Geldpolitik nicht überfordern","III. Euro-Raum: Erholung bei zu geringen strukturellen Fortschritten"," Expansive Impulse von der Fiskalpolitik","74"
"Zweites Kapitel Internationale Konjunktur: Geldpolitik nicht überfordern","III. Euro-Raum: Erholung bei zu geringen strukturellen Fortschritten"," Anpassungsprozesse nicht abgeschlossen","76"
"Zweites Kapitel Internationale Konjunktur: Geldpolitik nicht überfordern","III. Euro-Raum: Erholung bei zu geringen strukturellen Fortschritten"," Kreditvergabe erholt sich nur schleppend","79"
"Zweites Kapitel Internationale Konjunktur: Geldpolitik nicht überfordern","III. Euro-Raum: Erholung bei zu geringen strukturellen Fortschritten"," Reformeifer der Mitgliedstaaten versiegt","80"
"Zweites Kapitel Internationale Konjunktur: Geldpolitik nicht überfordern","III. Euro-Raum: Erholung bei zu geringen strukturellen Fortschritten","3. Ausblick","80"
"Drittes Kapitel Deutschland: Expansive Geldpolitik treibt Wachstum über Potenzial"," "," ","88"
"Drittes Kapitel Deutschland: Expansive Geldpolitik treibt Wachstum über Potenzial","I. Überblick"," ","90"
"Drittes Kapitel Deutschland: Expansive Geldpolitik treibt Wachstum über Potenzial","I. Überblick","1. Aktuelle Lage","90"
"Drittes Kapitel Deutschland: Expansive Geldpolitik treibt Wachstum über Potenzial","I. Überblick","2. Konjunkturelle Effekte der expansiven Geldpolitik","95"
"Drittes Kapitel Deutschland: Expansive Geldpolitik treibt Wachstum über Potenzial","I. Überblick"," Niedrigzins und schwache Konjunktur im Euro-Raum","95"
"Drittes Kapitel Deutschland: Expansive Geldpolitik treibt Wachstum über Potenzial","I. Überblick"," Effekte diskretionärer geldpolitischer Impulse auf die Konjunktur","97"
"Drittes Kapitel Deutschland: Expansive Geldpolitik treibt Wachstum über Potenzial","I. Überblick","3. Ausblick","100"
"Drittes Kapitel Deutschland: Expansive Geldpolitik treibt Wachstum über Potenzial","II. Die Entwicklung im Einzelnen"," ","107"
"Drittes Kapitel Deutschland: Expansive Geldpolitik treibt Wachstum über Potenzial","II. Die Entwicklung im Einzelnen","1. Rahmenbedingungen und Annahmen der Prognose","107"
"Drittes Kapitel Deutschland: Expansive Geldpolitik treibt Wachstum über Potenzial","II. Die Entwicklung im Einzelnen","2. Niedriger Wechselkurs fördert Exportnachfrage","110"
"Drittes Kapitel Deutschland: Expansive Geldpolitik treibt Wachstum über Potenzial","II. Die Entwicklung im Einzelnen","3. Deutliche Impulse von Konsum und Wohnungsbau","113"
"Drittes Kapitel Deutschland: Expansive Geldpolitik treibt Wachstum über Potenzial","II. Die Entwicklung im Einzelnen","4. Unternehmensinvestitionen weiterhin moderat","115"
"Drittes Kapitel Deutschland: Expansive Geldpolitik treibt Wachstum über Potenzial","II. Die Entwicklung im Einzelnen","5. Weiterhin schwacher Verbraucherpreisanstieg","117"
"Drittes Kapitel Deutschland: Expansive Geldpolitik treibt Wachstum über Potenzial","II. Die Entwicklung im Einzelnen","6. Beschäftigungsaufbau setzt sich fort","119"
"Drittes Kapitel Deutschland: Expansive Geldpolitik treibt Wachstum über Potenzial","II. Die Entwicklung im Einzelnen","7. Öffentliche Finanzierungsüberschüsse trotz expansiver Fiskalpolitik","121"
"Drittes Kapitel Deutschland: Expansive Geldpolitik treibt Wachstum über Potenzial","III. Mittelfristprojektion"," ","123"
"Drittes Kapitel Deutschland: Expansive Geldpolitik treibt Wachstum über Potenzial","III. Mittelfristprojektion","1. Die schwache Produktivitäts- und Investitionsentwicklung","127"
"Drittes Kapitel Deutschland: Expansive Geldpolitik treibt Wachstum über Potenzial","III. Mittelfristprojektion","2. Abbildungen und Tabellen","130"
"Viertes Kapitel Brexit-Votum: Schaden abwenden, Europa durch Subsidiarität stärken"," "," ","136"
"Viertes Kapitel Brexit-Votum: Schaden abwenden, Europa durch Subsidiarität stärken","I. Einleitung"," ","138"
"Viertes Kapitel Brexit-Votum: Schaden abwenden, Europa durch Subsidiarität stärken","II. Ökonomische Folgen eines Brexit"," ","141"
"Viertes Kapitel Brexit-Votum: Schaden abwenden, Europa durch Subsidiarität stärken","II. Ökonomische Folgen eines Brexit","1. Verflechtung des Vereinigten Königreichs mit der EU und Deutschland","141"
"Viertes Kapitel Brexit-Votum: Schaden abwenden, Europa durch Subsidiarität stärken","II. Ökonomische Folgen eines Brexit","2. Kurzfristige wirtschaftliche Auswirkungen","144"
"Viertes Kapitel Brexit-Votum: Schaden abwenden, Europa durch Subsidiarität stärken","II. Ökonomische Folgen eines Brexit","3. Langfristige wirtschaftliche Auswirkungen","146"
"Viertes Kapitel Brexit-Votum: Schaden abwenden, Europa durch Subsidiarität stärken","III. Institutionelle Folgen eines Brexit"," ","152"
"Viertes Kapitel Brexit-Votum: Schaden abwenden, Europa durch Subsidiarität stärken","III. Institutionelle Folgen eines Brexit","1. Verschiebung der Machtbalance in EU-Gremien","153"
"Viertes Kapitel Brexit-Votum: Schaden abwenden, Europa durch Subsidiarität stärken","III. Institutionelle Folgen eines Brexit","2. Möglicher Richtungswechsel in EU-Politikbereichen","154"
"Viertes Kapitel Brexit-Votum: Schaden abwenden, Europa durch Subsidiarität stärken","III. Institutionelle Folgen eines Brexit","3. EU-Haushalt und andere Verflechtungen","157"
"Viertes Kapitel Brexit-Votum: Schaden abwenden, Europa durch Subsidiarität stärken","IV. Die EU auf dem Prüfstand"," ","158"
"Viertes Kapitel Brexit-Votum: Schaden abwenden, Europa durch Subsidiarität stärken","IV. Die EU auf dem Prüfstand","1. Subsidiarität stärken","158"
"Viertes Kapitel Brexit-Votum: Schaden abwenden, Europa durch Subsidiarität stärken","IV. Die EU auf dem Prüfstand","2. Freizügigkeit bei verzögerter Integration in die Sozialsysteme","164"
"Viertes Kapitel Brexit-Votum: Schaden abwenden, Europa durch Subsidiarität stärken","IV. Die EU auf dem Prüfstand","3. EU-Finanzen neu ordnen","170"
"Viertes Kapitel Brexit-Votum: Schaden abwenden, Europa durch Subsidiarität stärken","V. Fazit: Das europäische Projekt durch mehr Subsidiarität stärken"," ","171"
"Fünftes Kapitel Niedrigzinsen weder für den Euro-Raum noch für Deutschland angemessen"," "," ","182"
"Fünftes Kapitel Niedrigzinsen weder für den Euro-Raum noch für Deutschland angemessen","I. Negative Zinsen und Geldpolitik"," ","184"
"Fünftes Kapitel Niedrigzinsen weder für den Euro-Raum noch für Deutschland angemessen","II. Massive Lockerung noch ausgeweitet"," ","185"
"Fünftes Kapitel Niedrigzinsen weder für den Euro-Raum noch für Deutschland angemessen","III. Starke Auswirkungen der Geldpolitik"," ","192"
"Fünftes Kapitel Niedrigzinsen weder für den Euro-Raum noch für Deutschland angemessen","III. Starke Auswirkungen der Geldpolitik","1. Zinsstruktur, Wechselkurse und Vermögenspreise","192"
"Fünftes Kapitel Niedrigzinsen weder für den Euro-Raum noch für Deutschland angemessen","III. Starke Auswirkungen der Geldpolitik","2. Gesamtwirtschaftliche Nachfrage und Inflation","197"
"Fünftes Kapitel Niedrigzinsen weder für den Euro-Raum noch für Deutschland angemessen","IV. Geldpolitik für den Euro-Raum nicht angemessen"," ","200"
"Fünftes Kapitel Niedrigzinsen weder für den Euro-Raum noch für Deutschland angemessen","IV. Geldpolitik für den Euro-Raum nicht angemessen","1. Geldpolitik und Inflation","200"
"Fünftes Kapitel Niedrigzinsen weder für den Euro-Raum noch für Deutschland angemessen","IV. Geldpolitik für den Euro-Raum nicht angemessen","2. Gleichgewichtszins, Zinsregeln und Schattenzinsen","204"
"Fünftes Kapitel Niedrigzinsen weder für den Euro-Raum noch für Deutschland angemessen","IV. Geldpolitik für den Euro-Raum nicht angemessen","3. Risiken für Finanzsektor und Konsolidierungspolitik","208"
"Fünftes Kapitel Niedrigzinsen weder für den Euro-Raum noch für Deutschland angemessen","IV. Geldpolitik für den Euro-Raum nicht angemessen","4. Debatte um die quantitative Interpretation des Preisstabilitätsmandats","213"
"Fünftes Kapitel Niedrigzinsen weder für den Euro-Raum noch für Deutschland angemessen","V. Zinsniveau für Deutschland zu niedrig"," ","215"
"Fünftes Kapitel Niedrigzinsen weder für den Euro-Raum noch für Deutschland angemessen","V. Zinsniveau für Deutschland zu niedrig","1. Makroökonomische Entwicklung und Zinsniveau","215"
"Fünftes Kapitel Niedrigzinsen weder für den Euro-Raum noch für Deutschland angemessen","V. Zinsniveau für Deutschland zu niedrig","2. Stabilisierungspolitische Optionen in Deutschland","219"
"Fünftes Kapitel Niedrigzinsen weder für den Euro-Raum noch für Deutschland angemessen","VI. Fazit: Anleihekäufe beenden"," ","223"
"Sechstes Kapitel Europäisches Bankensystem instabil, Reformen müssen weitergehen"," "," ","242"
"Sechstes Kapitel Europäisches Bankensystem instabil, Reformen müssen weitergehen","I. Regulierungsbedarf besteht fort"," ","244"
"Sechstes Kapitel Europäisches Bankensystem instabil, Reformen müssen weitergehen","II. Geringe Widerstandfähigkeit der Banken in Europa"," ","245"
"Sechstes Kapitel Europäisches Bankensystem instabil, Reformen müssen weitergehen","II. Geringe Widerstandfähigkeit der Banken in Europa","1. Ungewichtete Eigenkapitalquoten zu niedrig","245"
"Sechstes Kapitel Europäisches Bankensystem instabil, Reformen müssen weitergehen","II. Geringe Widerstandfähigkeit der Banken in Europa","2. Niedrige Gewinne, hohe Dividenden","251"
"Sechstes Kapitel Europäisches Bankensystem instabil, Reformen müssen weitergehen","II. Geringe Widerstandfähigkeit der Banken in Europa","3. Europäische Banken unter Stress","253"
"Sechstes Kapitel Europäisches Bankensystem instabil, Reformen müssen weitergehen","II. Geringe Widerstandfähigkeit der Banken in Europa","4. Profitabilität der Banken zunehmend unter Druck","255"
"Sechstes Kapitel Europäisches Bankensystem instabil, Reformen müssen weitergehen","II. Geringe Widerstandfähigkeit der Banken in Europa","5. Zwischenfazit: Eigenkapital weiter stärken","259"
"Sechstes Kapitel Europäisches Bankensystem instabil, Reformen müssen weitergehen","III. Notleidende Kredite belasten Banken"," ","260"
"Sechstes Kapitel Europäisches Bankensystem instabil, Reformen müssen weitergehen","IV. Bail-in: Erhöhte Marktdisziplin oder Verschärfung von Krisen?"," ","265"
"Sechstes Kapitel Europäisches Bankensystem instabil, Reformen müssen weitergehen","IV. Bail-in: Erhöhte Marktdisziplin oder Verschärfung von Krisen?","1. Turbulenzen auf den Finanzmärkten","265"
"Sechstes Kapitel Europäisches Bankensystem instabil, Reformen müssen weitergehen","IV. Bail-in: Erhöhte Marktdisziplin oder Verschärfung von Krisen?","2. Glaubwürdigkeit des Bail-in-Regimes","266"
"Sechstes Kapitel Europäisches Bankensystem instabil, Reformen müssen weitergehen","IV. Bail-in: Erhöhte Marktdisziplin oder Verschärfung von Krisen?","3. Nachrangige Schulden kein Ersatz für Eigenkapital","268"
"Sechstes Kapitel Europäisches Bankensystem instabil, Reformen müssen weitergehen","V. Staaten-Banken-Nexus besteht fort"," ","269"
"Sechstes Kapitel Europäisches Bankensystem instabil, Reformen müssen weitergehen","V. Staaten-Banken-Nexus besteht fort","1. Hohe Forderungen der Sparkassen gegenüber öffentlichen Haushalten","270"
"Sechstes Kapitel Europäisches Bankensystem instabil, Reformen müssen weitergehen","V. Staaten-Banken-Nexus besteht fort","2. Voraussetzungen für gemeinsame Einlagensicherung noch nicht erfüllt","274"
"Sechstes Kapitel Europäisches Bankensystem instabil, Reformen müssen weitergehen","VI. Leitlinien für ein stabileres Finanzsystem"," ","278"
"Sechstes Kapitel Europäisches Bankensystem instabil, Reformen müssen weitergehen","Anhang: Einflussfaktoren des Staaten-Banken-Nexus"," ","279"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken"," "," ","288"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","I. Angst vor Altersarmut"," ","290"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","II. Das Drei-Säulen-Modell"," ","292"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","II. Das Drei-Säulen-Modell","1. Umlageverfahren und Kapitaldeckung","292"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","II. Das Drei-Säulen-Modell","2. Der Übergang zum Drei-Säulen-Modell","295"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","II. Das Drei-Säulen-Modell"," Gesetzliche Rentenversicherung","296"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","II. Das Drei-Säulen-Modell"," Betriebliche Altersvorsorge","298"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","II. Das Drei-Säulen-Modell"," Private Altersvorsorge","300"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","III. Reformbedarf in den drei Säulen"," ","301"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","III. Reformbedarf in den drei Säulen","1. Gesetzliche Rentenversicherung","301"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","III. Reformbedarf in den drei Säulen"," Finanzlage noch entspannt","301"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","III. Reformbedarf in den drei Säulen"," Weiterhin Handlungsbedarf im Hinblick auf die Tragfähigkeit","304"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","III. Reformbedarf in den drei Säulen"," Flexiblen Renteneintritt erleichtern","309"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","III. Reformbedarf in den drei Säulen"," Rentenrecht vereinheitlichen","310"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","III. Reformbedarf in den drei Säulen","2. Betriebsrenten","312"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","III. Reformbedarf in den drei Säulen"," Verbreitung der betrieblichen Altersvorsorge ausbaufähig","312"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","III. Reformbedarf in den drei Säulen"," Handlungsbedarf verbleibt","314"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","III. Reformbedarf in den drei Säulen","3. Private Altersvorsorge: Die Riester-Rente","320"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","III. Reformbedarf in den drei Säulen"," Fehlende Ersparnis führt zur Rentenlücke","320"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","III. Reformbedarf in den drei Säulen"," Verbreitung der Riester-Rente stagniert","322"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","III. Reformbedarf in den drei Säulen"," Akzeptanz und Transparenz erhöhen","324"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","IV. Fazit: Alle drei Säulen stärken"," ","326"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","Anhang: Die implizite Rendite der Gesetzlichen Rentenversicherung"," ","332"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","Anhang: Die implizite Rendite der Gesetzlichen Rentenversicherung","1. Methodik und Annahmen","332"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","Anhang: Die implizite Rendite der Gesetzlichen Rentenversicherung","2. Vorsicht bei der Interpretation","334"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","Anhang: Die implizite Rendite der Gesetzlichen Rentenversicherung","3. Ergebnisse","335"
"Siebtes Kapitel Altersvorsorge: Drei-Säulen-Modell stärken","Anhang: Die implizite Rendite der Gesetzlichen Rentenversicherung","4. Vergleich mit anderen aktuellen Studien","336"
"Achtes Kapitel Flüchtlingsmigration: Integration als zentrale Herausforderung"," "," ","342"
"Achtes Kapitel Flüchtlingsmigration: Integration als zentrale Herausforderung","I. Bestandsaufnahme"," ","344"
"Achtes Kapitel Flüchtlingsmigration: Integration als zentrale Herausforderung","II. Auswirkungen auf die öffentlichen Finanzen"," ","347"
"Achtes Kapitel Flüchtlingsmigration: Integration als zentrale Herausforderung","II. Auswirkungen auf die öffentlichen Finanzen","1. Kurzfristige Mehrausgaben tragbar","348"
"Achtes Kapitel Flüchtlingsmigration: Integration als zentrale Herausforderung","II. Auswirkungen auf die öffentlichen Finanzen","2. Geringe Auswirkungen auf langfristige Tragfähigkeit","349"
"Achtes Kapitel Flüchtlingsmigration: Integration als zentrale Herausforderung","III. Herausforderungen der Integration"," ","358"
"Achtes Kapitel Flüchtlingsmigration: Integration als zentrale Herausforderung","III. Herausforderungen der Integration","1. Bildung fördern und fordern","359"
"Achtes Kapitel Flüchtlingsmigration: Integration als zentrale Herausforderung","III. Herausforderungen der Integration","2. Wege in den Arbeitsmarkt","362"
"Achtes Kapitel Flüchtlingsmigration: Integration als zentrale Herausforderung","III. Herausforderungen der Integration","3. Mobilitätsbeschränkungen und Integrationserfolg","364"
"Achtes Kapitel Flüchtlingsmigration: Integration als zentrale Herausforderung","IV. Fazit: Fördern und fordern"," ","366"
"Neuntes Kapitel Keine Kapitulation vor der verfestigten Arbeitslosigkeit"," "," ","370"
"Neuntes Kapitel Keine Kapitulation vor der verfestigten Arbeitslosigkeit","I. Licht und Schatten am Arbeitsmarkt"," ","372"
"Neuntes Kapitel Keine Kapitulation vor der verfestigten Arbeitslosigkeit","I. Licht und Schatten am Arbeitsmarkt","1. Erfolge bei der Reduktion der Arbeitslosigkeit","372"
"Neuntes Kapitel Keine Kapitulation vor der verfestigten Arbeitslosigkeit","I. Licht und Schatten am Arbeitsmarkt","2. Verfestigung der Langzeitarbeitslosigkeit","374"
"Neuntes Kapitel Keine Kapitulation vor der verfestigten Arbeitslosigkeit","I. Licht und Schatten am Arbeitsmarkt","3. Grenzen der Arbeitsmarktpolitik","376"
"Neuntes Kapitel Keine Kapitulation vor der verfestigten Arbeitslosigkeit","II. Der Niedriglohnsektor vor einer Bewährungsprobe"," ","380"
"Neuntes Kapitel Keine Kapitulation vor der verfestigten Arbeitslosigkeit","II. Der Niedriglohnsektor vor einer Bewährungsprobe","1. Begrenzte Aufstiegschancen im Niedriglohnsektor","380"
"Neuntes Kapitel Keine Kapitulation vor der verfestigten Arbeitslosigkeit","II. Der Niedriglohnsektor vor einer Bewährungsprobe","2. Beschäftigungsdynamik als Schlüssel","385"
"Neuntes Kapitel Keine Kapitulation vor der verfestigten Arbeitslosigkeit","II. Der Niedriglohnsektor vor einer Bewährungsprobe","3. Auswirkungen des Mindestlohns","387"
"Neuntes Kapitel Keine Kapitulation vor der verfestigten Arbeitslosigkeit","III. Fazit: Langzeitarbeitslose nicht zurücklassen"," ","392"
"Zehntes Kapitel Starke Umverteilung, geringe Mobilität"," "," ","398"
"Zehntes Kapitel Starke Umverteilung, geringe Mobilität","I. Einleitung"," ","400"
"Zehntes Kapitel Starke Umverteilung, geringe Mobilität","II. Starke Umverteilung der Einkommen"," ","401"
"Zehntes Kapitel Starke Umverteilung, geringe Mobilität","II. Starke Umverteilung der Einkommen","1. Funktionale und personelle Einkommensverteilung","401"
"Zehntes Kapitel Starke Umverteilung, geringe Mobilität","II. Starke Umverteilung der Einkommen","2. Verteilung der Einkommen","406"
"Zehntes Kapitel Starke Umverteilung, geringe Mobilität","II. Starke Umverteilung der Einkommen","3. Verteilung der Löhne","411"
"Zehntes Kapitel Starke Umverteilung, geringe Mobilität","III. Vermögensbildung und -verteilung"," ","413"
"Zehntes Kapitel Starke Umverteilung, geringe Mobilität","III. Vermögensbildung und -verteilung","1. Vermögen der privaten Haushalte","413"
"Zehntes Kapitel Starke Umverteilung, geringe Mobilität","III. Vermögensbildung und -verteilung","2. Vermögen im internationalen Vergleich","419"
"Zehntes Kapitel Starke Umverteilung, geringe Mobilität","IV. Herausforderung Einkommens- und Vermögensmobilität"," ","422"
"Elftes Kapitel Energiewende: Umsteuern zu einer globalen Klimapolitik"," "," ","430"
"Elftes Kapitel Energiewende: Umsteuern zu einer globalen Klimapolitik","I. Die klimapolitische Aufgabe"," ","432"
"Elftes Kapitel Energiewende: Umsteuern zu einer globalen Klimapolitik","II. Zwischenbilanz der Energiewende"," ","439"
"Elftes Kapitel Energiewende: Umsteuern zu einer globalen Klimapolitik","II. Zwischenbilanz der Energiewende","1. Ziele des Energiekonzepts 2010","439"
"Elftes Kapitel Energiewende: Umsteuern zu einer globalen Klimapolitik","II. Zwischenbilanz der Energiewende","2. Großteil der Ziele nicht erreicht","440"
"Elftes Kapitel Energiewende: Umsteuern zu einer globalen Klimapolitik","II. Zwischenbilanz der Energiewende","3. Klimapolitische Einordnung","443"
"Elftes Kapitel Energiewende: Umsteuern zu einer globalen Klimapolitik","III. Lehren aus dem Strommarkt"," ","447"
"Elftes Kapitel Energiewende: Umsteuern zu einer globalen Klimapolitik","III. Lehren aus dem Strommarkt","1. Technologiemix bei der Stromerzeugung","448"
"Elftes Kapitel Energiewende: Umsteuern zu einer globalen Klimapolitik","III. Lehren aus dem Strommarkt","2. EEG-Novelle: Kosten immer noch zu hoch","451"
"Elftes Kapitel Energiewende: Umsteuern zu einer globalen Klimapolitik","III. Lehren aus dem Strommarkt","3. Potenziale der Sektorkopplung","455"
"Elftes Kapitel Energiewende: Umsteuern zu einer globalen Klimapolitik","IV. Fazit: Mehr Arbeitsteilung anstreben"," ","457"
"Zwölftes Kapitel Transformation in China birgt Risiken"," "," ","464"
"Zwölftes Kapitel Transformation in China birgt Risiken","I. Schwieriger Transformationsprozess"," ","466"
"Zwölftes Kapitel Transformation in China birgt Risiken","I. Schwieriger Transformationsprozess","1. Wirtschaftswachstum mit Schattenseiten","466"
"Zwölftes Kapitel Transformation in China birgt Risiken","I. Schwieriger Transformationsprozess","2. Bisheriges Wachstumsmodell nicht zukunftsfähig","468"
"Zwölftes Kapitel Transformation in China birgt Risiken","I. Schwieriger Transformationsprozess","3. Kann die Transformation gelingen?","473"
