"Überschrift Erste/Kapitelebene","Überschrift Zweite Ebene","Überschrift Dritte/Niedriger Ebene","Seitenzahl"
"Drittes Kapitel: Anschluß an die Zukunft","III. Für eine neue Grundlage: Forderungen an die Währungspolitik","Für eine marktgerechte Kurssicherung","102"
"Drittes Kapitel: Anschluß an die Zukunft","III. Für eine neue Grundlage: Forderungen an die Währungspolitik","Minderheitsvotum: Zur Frage der Wechselkursflexibilität","106"
"Drittes Kapitel: Anschluß an die Zukunft","IV. Die Chancen des Abschwungs nicht vergeben"," ","107"
"Drittes Kapitel: Anschluß an die Zukunft","IV. Die Chancen des Abschwungs nicht vergeben","Was 1972 nicht mehr möglich ist","109"
"Drittes Kapitel: Anschluß an die Zukunft","IV. Die Chancen des Abschwungs nicht vergeben","Eine Strategie der zukunftsgerechten Expansion","110"
"Drittes Kapitel: Anschluß an die Zukunft","IV. Die Chancen des Abschwungs nicht vergeben","Alternativen","117"
"Drittes Kapitel: Anschluß an die Zukunft","IV. Die Chancen des Abschwungs nicht vergeben","Minderheitsvotum: Zur Frage der wirtschaftspolitischen Strategie","121"
"Drittes Kapitel: Anschluß an die Zukunft","Viertes Kapitel: Für eine konsequente Wettbewerbspolitik"," ","123"
"Drittes Kapitel: Anschluß an die Zukunft","Viertes Kapitel: Für eine konsequente Wettbewerbspolitik","Wettbewerb als Mittel zur Erfüllung gesamtwirtschaftlicher Ziele","123"
"Drittes Kapitel: Anschluß an die Zukunft","Viertes Kapitel: Für eine konsequente Wettbewerbspolitik","Konzentration und Wettbewerbsgesetzgebung in der Bundesrepublik","125"
"Drittes Kapitel: Anschluß an die Zukunft","Viertes Kapitel: Für eine konsequente Wettbewerbspolitik","Zur geplanten Novellierung des GWB","127"

