"Überschrift Erste/Kapitelebene","Überschrift Zweite Ebene","Überschrift Dritte/Niedriger Ebene","Seitenzahl"
"Drittes Kapitel: Wirtschaftspolitik für 1991 und danach","Teil B: Zu den Politikbereichen im einzelnen","Umrisse einer lohnpolitischen Konzeption für Ostdeutschland","207"
"Drittes Kapitel: Wirtschaftspolitik für 1991 und danach","Teil B: Zu den Politikbereichen im einzelnen","Westdeutschland: Zur Stabilität zurückfinden","208"
"Drittes Kapitel: Wirtschaftspolitik für 1991 und danach","Teil C: Finanzausgleich reformieren - Eigenverantwortung und Unabhängigkeit stärken"," ","210"
"Drittes Kapitel: Wirtschaftspolitik für 1991 und danach","Teil C: Finanzausgleich reformieren - Eigenverantwortung und Unabhängigkeit stärken","Maßstäbe für die Gestaltung des Finanzausgleichs","211"
"Drittes Kapitel: Wirtschaftspolitik für 1991 und danach","Teil C: Finanzausgleich reformieren - Eigenverantwortung und Unabhängigkeit stärken","Für mehr Autonomie der Länder auf der Einnahmenseite","211"
"Drittes Kapitel: Wirtschaftspolitik für 1991 und danach","Teil C: Finanzausgleich reformieren - Eigenverantwortung und Unabhängigkeit stärken","Fremdbestimmte Ausgaben reduzieren","213"
"Drittes Kapitel: Wirtschaftspolitik für 1991 und danach","Teil C: Finanzausgleich reformieren - Eigenverantwortung und Unabhängigkeit stärken","Horizontale und vertikale Ausgleichszahlungen begrenzen","213"
"Drittes Kapitel: Wirtschaftspolitik für 1991 und danach","Teil C: Finanzausgleich reformieren - Eigenverantwortung und Unabhängigkeit stärken","Ansätze zur Reform des Finanzausgleichs","215"
"Drittes Kapitel: Wirtschaftspolitik für 1991 und danach","Teil D: Die Europäische Gemeinschaft - Herausforderungen zu Beginn der neunzigerjahre"," ","217"
"Drittes Kapitel: Wirtschaftspolitik für 1991 und danach","Teil D: Die Europäische Gemeinschaft - Herausforderungen zu Beginn der neunzigerjahre","I. Hürden auf dem Weg zum Binnenmarkt überwinden","217"
"Drittes Kapitel: Wirtschaftspolitik für 1991 und danach","Teil D: Die Europäische Gemeinschaft - Herausforderungen zu Beginn der neunzigerjahre","II. Handelspolitik - die weltwirtschaftliche Verantwortung der Gemeinschaft","219"
"Drittes Kapitel: Wirtschaftspolitik für 1991 und danach","Teil D: Die Europäische Gemeinschaft - Herausforderungen zu Beginn der neunzigerjahre","III. EG-Agrarpolitik: Weitere Liberalisierungsschritte müssen folgen","221"
"Drittes Kapitel: Wirtschaftspolitik für 1991 und danach","Teil D: Die Europäische Gemeinschaft - Herausforderungen zu Beginn der neunzigerjahre","IV. Europäische Währungsunion: Start in eine ungewisse Phase","222"
"Viertes Kapitel: Erneuerung der Wirtschaftsstruktur im östlichen Teil Deutschlands"," "," ","228"
"Viertes Kapitel: Erneuerung der Wirtschaftsstruktur im östlichen Teil Deutschlands","I. Überblick"," ","228"
"Viertes Kapitel: Erneuerung der Wirtschaftsstruktur im östlichen Teil Deutschlands","II. Das Kernproblem: Entwicklung leistungsfähiger Unternehmen"," ","229"
"Viertes Kapitel: Erneuerung der Wirtschaftsstruktur im östlichen Teil Deutschlands","II. Das Kernproblem: Entwicklung leistungsfähiger Unternehmen","Privatisierung: Die Rolle der Treuhandanstalt","229"
"Viertes Kapitel: Erneuerung der Wirtschaftsstruktur im östlichen Teil Deutschlands","II. Das Kernproblem: Entwicklung leistungsfähiger Unternehmen","Stillegungen: Der Markt als Entscheidungsinstanz","234"
"Viertes Kapitel: Erneuerung der Wirtschaftsstruktur im östlichen Teil Deutschlands","II. Das Kernproblem: Entwicklung leistungsfähiger Unternehmen","Neugründungen: Unverzichtbar für die strukturelle Erneuerung","236"
"Viertes Kapitel: Erneuerung der Wirtschaftsstruktur im östlichen Teil Deutschlands","II. Das Kernproblem: Entwicklung leistungsfähiger Unternehmen","Investitionshemmnisse abbauen","238"
"Viertes Kapitel: Erneuerung der Wirtschaftsstruktur im östlichen Teil Deutschlands","II. Das Kernproblem: Entwicklung leistungsfähiger Unternehmen","Investitionsförderung: Prioritäten richtig setzen","240"
"Viertes Kapitel: Erneuerung der Wirtschaftsstruktur im östlichen Teil Deutschlands","III. Probleme einzelner Bereiche"," ","244"
"Viertes Kapitel: Erneuerung der Wirtschaftsstruktur im östlichen Teil Deutschlands","III. Probleme einzelner Bereiche","Neue Organisationsformen für die Landwirtschaft","244"
"Viertes Kapitel: Erneuerung der Wirtschaftsstruktur im östlichen Teil Deutschlands","III. Probleme einzelner Bereiche","Neugestaltung der Energiewirtschaft","246"
"Viertes Kapitel: Erneuerung der Wirtschaftsstruktur im östlichen Teil Deutschlands","III. Probleme einzelner Bereiche","Wohnungswirtschaft","248"
"Viertes Kapitel: Erneuerung der Wirtschaftsstruktur im östlichen Teil Deutschlands","IV. Rahmenbedingungen"," ","249"
"Viertes Kapitel: Erneuerung der Wirtschaftsstruktur im östlichen Teil Deutschlands","IV. Rahmenbedingungen","Umweltpolitik: Grundlegende Sanierung vordringlich","249"
"Viertes Kapitel: Erneuerung der Wirtschaftsstruktur im östlichen Teil Deutschlands","IV. Rahmenbedingungen","Wege zu einer leistungsfähigen Infrastruktur","251"
"Viertes Kapitel: Erneuerung der Wirtschaftsstruktur im östlichen Teil Deutschlands","IV. Rahmenbedingungen","Arbeitsmarkt und soziale Sicherung","253"

