"Überschrift Erste/Kapitelebene","Überschrift Zweite Ebene","Überschrift Dritte/Niedriger Ebene","Seitenzahl"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","II. Angespannte Lage auf den Energiemärkten"," Energiemix in Deutschland und der EU","214"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","II. Angespannte Lage auf den Energiemärkten"," Bezugsquellen der Energieträger","215"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","II. Angespannte Lage auf den Energiemärkten"," Preisentwicklungen vor Kriegsbeginn","219"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","II. Angespannte Lage auf den Energiemärkten","2. Anpassungsreaktionen infolge des Krieges","220"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","II. Angespannte Lage auf den Energiemärkten"," Längerfristige Anpassungen der Energieversorgung","221"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","II. Angespannte Lage auf den Energiemärkten"," Preisentwicklungen nach Kriegsbeginn","225"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","II. Angespannte Lage auf den Energiemärkten"," Veränderungen des Energieverbrauchs seit Kriegsbeginn","229"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","III. Neue Herausforderungen für die Industrie"," ","232"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","III. Neue Herausforderungen für die Industrie","1. Absolute und relative Energiepreissteigerungen","234"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","III. Neue Herausforderungen für die Industrie","2. Verstärkte Notwendigkeit von Energieeinsparungen","238"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","III. Neue Herausforderungen für die Industrie"," Energieeffizienzsteigerungen in Deutschland","238"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","III. Neue Herausforderungen für die Industrie"," Energieeinsparpotenziale in der Industrie","245"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","IV. Implikationen für den Strukturwandel der Industrie und die Industriepolitik"," ","248"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","IV. Implikationen für den Strukturwandel der Industrie und die Industriepolitik","1. Relevanz der Energiepreise für die deutsche Industrie","248"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","IV. Implikationen für den Strukturwandel der Industrie und die Industriepolitik"," Bedeutung verschiedener Energieträger für die Industrie","249"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","IV. Implikationen für den Strukturwandel der Industrie und die Industriepolitik"," Energiekostenintensität verschiedener Wirtschaftszweige","251"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","IV. Implikationen für den Strukturwandel der Industrie und die Industriepolitik"," Gasintensität verschiedener Produkte","252"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","IV. Implikationen für den Strukturwandel der Industrie und die Industriepolitik","2. Auswirkungen der steigenden Energiekosten","253"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","IV. Implikationen für den Strukturwandel der Industrie und die Industriepolitik"," Implikationen der Energiekostenanstiege für Bruttomarge
und Produktmix","253"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","IV. Implikationen für den Strukturwandel der Industrie und die Industriepolitik"," Internationales wettbewerbliches Umfeld","256"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","V. Energiekrise überwinden und Perspektiven für die Industrie schaffen"," ","261"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","V. Energiekrise überwinden und Perspektiven für die Industrie schaffen"," Maßnahmen in der Energiepolitik","261"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","V. Energiekrise überwinden und Perspektiven für die Industrie schaffen"," Direkte Unterstützungsmaßnahmen für Unternehmen","264"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","V. Energiekrise überwinden und Perspektiven für die Industrie schaffen"," Klimapolitische Unterstützungsmaßnahmen","266"
"Fünftes Kapitel
Energiekrise und Strukturwandel: Perspektiven für die
deutsche Industrie","V. Energiekrise überwinden und Perspektiven für die Industrie schaffen"," Unterstützung strategisch bedeutsamer Wirtschaftszweige","267"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration"," "," ","278"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","I. Einleitung"," ","280"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","II. Fachkräftebedarf und -engpässe"," ","283"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","III. Weiterbildung"," ","290"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","III. Weiterbildung","1. Verteilung der Erträge von Weiterbildung","292"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","III. Weiterbildung","2. Nutzung von Weiterbildungsmaßnahmen","296"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","III. Weiterbildung"," Weiterbildungsformen und -inhalte","296"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","III. Weiterbildung"," Weiterbildungsteilnahme nach Personencharakteristika","298"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","III. Weiterbildung"," Weiterbildungsteilnahme nach Unternehmenscharakteristika","301"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","III. Weiterbildung","3. Handlungsoptionen zur Stärkung der Weiterbildung","304"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","III. Weiterbildung"," Geringqualifizierte Beschäftigte","304"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","III. Weiterbildung"," Durch den Strukturwandel bedrohte Beschäftigte","307"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","III. Weiterbildung"," Unterstützung für Unternehmen","308"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","III. Weiterbildung"," Kurzarbeitende und Arbeitslose","309"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","III. Weiterbildung"," Sonstige Handlungsoptionen","310"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","IV. Erwerbsmigration"," ","313"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","IV. Erwerbsmigration","1. Fachkräftezuwanderung nach Deutschland","314"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","IV. Erwerbsmigration"," Rückgang der EU-Binnenmigration als Herausforderung","315"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","IV. Erwerbsmigration"," Gesteuerte Zuwanderung aus Drittstaaten","317"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","IV. Erwerbsmigration"," Wirkungen der gesteuerten Erwerbsmigration nach Deutschland","319"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","IV. Erwerbsmigration"," Bildungsmigration als indirekter Zuwanderungskanal","327"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","IV. Erwerbsmigration"," Familiennachzug und Abwanderung","328"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","IV. Erwerbsmigration"," Netzwerkeffekte der Migration","330"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","IV. Erwerbsmigration","2. Zuwanderungssysteme im internationalen Vergleich","334"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","IV. Erwerbsmigration"," Instrumente der Steuerung von Erwerbsmigration","335"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","IV. Erwerbsmigration","3. Hürden für den Arbeitsmarkteinstieg","337"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","IV. Erwerbsmigration","4. Handlungsoptionen: Maßnahmen für Erwerbsmigration","340"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","IV. Erwerbsmigration"," Hürden für den Zugang zum Arbeitsmarkt senken","340"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","IV. Erwerbsmigration"," Integration verbessern und Abwanderung reduzieren","342"
"Sechstes Kapitel
Fachkräftesicherung: Handlungsoptionen bei Weiterbildung
und Erwerbsmigration","IV. Erwerbsmigration"," Transparenz erhöhen","343"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen"," "," ","358"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","I. Wettbewerbsfähigkeit in Zeiten geopolitischer Veränderungen"," ","360"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","II. Einordnung der deutschen Wettbewerbsfähigkeit"," ","362"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","II. Einordnung der deutschen Wettbewerbsfähigkeit","1. Indikatoren der Wettbewerbsfähigkeit","362"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","II. Einordnung der deutschen Wettbewerbsfähigkeit","2. Bedeutung der internationalen Arbeitsteilung für die deutsche
Wettbewerbsfähigkeit","369"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","II. Einordnung der deutschen Wettbewerbsfähigkeit"," Wohlfahrtsgewinne durch internationale Arbeitsteilung","370"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","II. Einordnung der deutschen Wettbewerbsfähigkeit"," Spezialisierung der deutschen Industrie","372"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","II. Einordnung der deutschen Wettbewerbsfähigkeit"," Integration in internationale Wertschöpfungsketten","374"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","II. Einordnung der deutschen Wettbewerbsfähigkeit"," Abhängigkeiten bei Importen","375"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","III. Aktuelle Herausforderungen für die deutsche Wettbewerbsfähigkeit"," ","377"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","III. Aktuelle Herausforderungen für die deutsche Wettbewerbsfähigkeit","1. Wirtschaftliche Abhängigkeiten durch den Import kritischer Rohstoffe","377"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","III. Aktuelle Herausforderungen für die deutsche Wettbewerbsfähigkeit","2. Marktverzerrung durch internationale Subventionspolitik","384"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","III. Aktuelle Herausforderungen für die deutsche Wettbewerbsfähigkeit"," Subventionen im internationalen Vergleich","385"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","III. Aktuelle Herausforderungen für die deutsche Wettbewerbsfähigkeit"," Umgang mit Subventionen im Binnenmarkt und von Drittstaaten","386"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","III. Aktuelle Herausforderungen für die deutsche Wettbewerbsfähigkeit","3. Veränderungen der globalen Ordnung","388"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","IV. Handlungsoptionen zur Stärkung der Wettbewerbsfähigkeit"," ","392"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","IV. Handlungsoptionen zur Stärkung der Wettbewerbsfähigkeit","1. Stärkung der Resilienz von Lieferketten","392"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","IV. Handlungsoptionen zur Stärkung der Wettbewerbsfähigkeit"," Diskussion um Re-, Near-, oder Friendshoring","393"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","IV. Handlungsoptionen zur Stärkung der Wettbewerbsfähigkeit"," Diversifizierung durch strategische Allianzen","394"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","IV. Handlungsoptionen zur Stärkung der Wettbewerbsfähigkeit"," Diversifizierung der Bezugsquellen kritischer Rohstoffe","396"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","IV. Handlungsoptionen zur Stärkung der Wettbewerbsfähigkeit"," Langfristige Diversifizierung der Energieversorgung","397"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","IV. Handlungsoptionen zur Stärkung der Wettbewerbsfähigkeit","2. Ausbau europäischer Produktions- und Lagerkapazitäten","398"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","IV. Handlungsoptionen zur Stärkung der Wettbewerbsfähigkeit"," Resilienz durch Lagerhaltung","399"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","IV. Handlungsoptionen zur Stärkung der Wettbewerbsfähigkeit"," Abbau inländischer Rohstoffe und Recycling","400"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","IV. Handlungsoptionen zur Stärkung der Wettbewerbsfähigkeit"," Ausbau der Energieinfrastruktur","403"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","IV. Handlungsoptionen zur Stärkung der Wettbewerbsfähigkeit"," Chancen und Risiken von Subventionen","405"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","IV. Handlungsoptionen zur Stärkung der Wettbewerbsfähigkeit","3. Wahrung europäischer Werte und Interessen","406"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","IV. Handlungsoptionen zur Stärkung der Wettbewerbsfähigkeit"," Sicherung einer „Offenen Strategischen Autonomie“","406"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","IV. Handlungsoptionen zur Stärkung der Wettbewerbsfähigkeit"," Überprüfung ausländischer Direktinvestitionen","407"
"Siebtes Kapitel
Wettbewerbsfähigkeit in Zeiten geopolitischer
Veränderungen","IV. Handlungsoptionen zur Stärkung der Wettbewerbsfähigkeit"," Europa als normativer Akteur","409"

