"Überschrift Erste/Kapitelebene","Überschrift Zweite Ebene","Überschrift Dritte/Niedriger Ebene","Seitenzahl"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1977","Unerwartet kräftige Zunahme des Steueraufkommens","88"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1977","öffentliche Haushalte kaum noch expansiv","94"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1977","Sozialversicherungen: Hohes Defizit","99"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1977","VI. Geldpolitik: Spielraum für kräftiges Wachstum","101"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1977","Geldbasisexpansion wie angekündigt","102"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1977","Immer noch hohe Finanzierungsreserven","106"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1977","Ergiebiger Kapitalmarkt","111"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1977","Kräftige Aufwertung der D-Mark","112"
"Zweites Kapitel: Die voraussichtliche Entwicklung"," "," ","114"
"Zweites Kapitel: Die voraussichtliche Entwicklung","I. Vorbemerkungen"," ","114"
"Zweites Kapitel: Die voraussichtliche Entwicklung","II. Die voraussichtliche Entwicklung der Auslandskonjunktur"," ","115"
"Zweites Kapitel: Die voraussichtliche Entwicklung","III. Die voraussichtliche Entwicklung der Binnenkonjunktur"," ","118"
"Drittes Kapitel: Die Ursachen des Beschäftigungsproblems"," "," ","126"
"Drittes Kapitel: Die Ursachen des Beschäftigungsproblems","I. Die aktuelle Kontroverse"," ","126"
"Drittes Kapitel: Die Ursachen des Beschäftigungsproblems","I. Die aktuelle Kontroverse","Konjunktureller Nachfragemangel?","127"
"Drittes Kapitel: Die Ursachen des Beschäftigungsproblems","I. Die aktuelle Kontroverse","Dauerhafter Nachfragemangel?","130"
"Drittes Kapitel: Die Ursachen des Beschäftigungsproblems","II. Ungelöste Angebotsprobleme"," ","133"
"Drittes Kapitel: Die Ursachen des Beschäftigungsproblems","II. Ungelöste Angebotsprobleme","Veränderte außenwirtschaftliche Rahmenbedingungen","133"
"Drittes Kapitel: Die Ursachen des Beschäftigungsproblems","II. Ungelöste Angebotsprobleme","Anpassungsschwierigkeiten im Strukturwandel","135"
"Drittes Kapitel: Die Ursachen des Beschäftigungsproblems","II. Ungelöste Angebotsprobleme","Zu hohe Löhne als Angebotsproblem","138"
"Drittes Kapitel: Die Ursachen des Beschäftigungsproblems","II. Ungelöste Angebotsprobleme","Warten auf niedrige Zinsen","142"
"Drittes Kapitel: Die Ursachen des Beschäftigungsproblems","III. Konsolidierung im Rückblick"," ","146"
"Drittes Kapitel: Die Ursachen des Beschäftigungsproblems","IV. Mangel an Arbeitsplätzen"," ","147"
"Viertes Kapitel: Vollbeschäftigung durch Wirtschaftswachstum"," "," ","151"
"Viertes Kapitel: Vollbeschäftigung durch Wirtschaftswachstum","1. Worauf es ankommt"," ","151"
"Viertes Kapitel: Vollbeschäftigung durch Wirtschaftswachstum","1. Worauf es ankommt","Zu den Zielen","152"
"Viertes Kapitel: Vollbeschäftigung durch Wirtschaftswachstum","1. Worauf es ankommt","Zur Grundlinie","155"
"Viertes Kapitel: Vollbeschäftigung durch Wirtschaftswachstum","II. Zwei Alternativen zum Status quo"," ","157"
"Viertes Kapitel: Vollbeschäftigung durch Wirtschaftswachstum","II. Zwei Alternativen zum Status quo","Vollbeschäftigung durch Wachstum","158"
"Viertes Kapitel: Vollbeschäftigung durch Wirtschaftswachstum","II. Zwei Alternativen zum Status quo","Vollbeschäftigung durch mehr Staat und weniger Arbeit","162"
"Viertes Kapitel: Vollbeschäftigung durch Wirtschaftswachstum","III. Wirtschaftspolitik für 1978 und danach"," ","164"
"Viertes Kapitel: Vollbeschäftigung durch Wirtschaftswachstum","III. Wirtschaftspolitik für 1978 und danach","Lohnpolitik","164"
"Viertes Kapitel: Vollbeschäftigung durch Wirtschaftswachstum","III. Wirtschaftspolitik für 1978 und danach","Agrarpreispolitik","168"
"Viertes Kapitel: Vollbeschäftigung durch Wirtschaftswachstum","III. Wirtschaftspolitik für 1978 und danach","Geldpolitik","169"
"Viertes Kapitel: Vollbeschäftigung durch Wirtschaftswachstum","III. Wirtschaftspolitik für 1978 und danach","Finanzpolitik","172"
"Viertes Kapitel: Vollbeschäftigung durch Wirtschaftswachstum","III. Wirtschaftspolitik für 1978 und danach","Wachstums- und Strukturpolitik","178"
"Viertes Kapitel: Vollbeschäftigung durch Wirtschaftswachstum","IV. Eine andere Meinung"," ","186"
"Viertes Kapitel: Vollbeschäftigung durch Wirtschaftswachstum","IV. Eine andere Meinung","Technischer Fortschritt und Nachfrageentwicklung","187"
"Viertes Kapitel: Vollbeschäftigung durch Wirtschaftswachstum","IV. Eine andere Meinung","Bedarfswandel und Freizeitpräferenz","188"
"Viertes Kapitel: Vollbeschäftigung durch Wirtschaftswachstum","IV. Eine andere Meinung","Verkürzung der Arbeitszeit","189"
"Viertes Kapitel: Vollbeschäftigung durch Wirtschaftswachstum","IV. Eine andere Meinung","Aufgaben und Aussichten angemessenen Wachstum","190"

