"Überschrift Erste/Kapitelebene","Überschrift Zweite Ebene","Überschrift Dritte/Niedriger Ebene","Seitenzahl"
"Fünftes KapitelProduktivitätswachstum durch Innovation: Digitalisierung vorantreiben","II. Die Bedeutung der einzelnen Akteure im deutschen Innovationssystem"," Finanzierung von Innovationen in Unternehmen","301"
"Fünftes KapitelProduktivitätswachstum durch Innovation: Digitalisierung vorantreiben","II. Die Bedeutung der einzelnen Akteure im deutschen Innovationssystem","3. Innovationsaktivität von Gründungen","302"
"Fünftes KapitelProduktivitätswachstum durch Innovation: Digitalisierung vorantreiben","III. Potenziale für Produktivitätswachstum durch Digitalisierung"," ","304"
"Fünftes KapitelProduktivitätswachstum durch Innovation: Digitalisierung vorantreiben","III. Potenziale für Produktivitätswachstum durch Digitalisierung","1. Forschung und Innovation","305"
"Fünftes KapitelProduktivitätswachstum durch Innovation: Digitalisierung vorantreiben","III. Potenziale für Produktivitätswachstum durch Digitalisierung"," Innovationsaktivität in der deutschen IKT-Branche","305"
"Fünftes KapitelProduktivitätswachstum durch Innovation: Digitalisierung vorantreiben","III. Potenziale für Produktivitätswachstum durch Digitalisierung"," Die Rolle Deutschlands in der Vierten Industriellen Revolution","306"
"Fünftes KapitelProduktivitätswachstum durch Innovation: Digitalisierung vorantreiben","III. Potenziale für Produktivitätswachstum durch Digitalisierung"," Großes Wertschöpfungspotenzial digitaler Geschäftsmodelle","310"
"Fünftes KapitelProduktivitätswachstum durch Innovation: Digitalisierung vorantreiben","III. Potenziale für Produktivitätswachstum durch Digitalisierung"," Steigende Bedeutung von Daten für Innovationen","312"
"Fünftes KapitelProduktivitätswachstum durch Innovation: Digitalisierung vorantreiben","III. Potenziale für Produktivitätswachstum durch Digitalisierung","2. Diffusion digitaler Technologien in Unternehmen","313"
"Fünftes KapitelProduktivitätswachstum durch Innovation: Digitalisierung vorantreiben","III. Potenziale für Produktivitätswachstum durch Digitalisierung","3. Digitalisierungsschub durch die Corona-Krise","315"
"Fünftes KapitelProduktivitätswachstum durch Innovation: Digitalisierung vorantreiben","III. Potenziale für Produktivitätswachstum durch Digitalisierung"," Digitalisierung des Gesundheitssektors","316"
"Fünftes KapitelProduktivitätswachstum durch Innovation: Digitalisierung vorantreiben","III. Potenziale für Produktivitätswachstum durch Digitalisierung"," Digitalisierung der öffentlichen Verwaltung","318"
"Fünftes KapitelProduktivitätswachstum durch Innovation: Digitalisierung vorantreiben","III. Potenziale für Produktivitätswachstum durch Digitalisierung"," Digitalisierung des Bildungssystems","319"
"Fünftes KapitelProduktivitätswachstum durch Innovation: Digitalisierung vorantreiben","III. Potenziale für Produktivitätswachstum durch Digitalisierung"," Digitalisierung des Handels und mobiles Arbeiten","321"
"Fünftes KapitelProduktivitätswachstum durch Innovation: Digitalisierung vorantreiben","III. Potenziale für Produktivitätswachstum durch Digitalisierung","4. Volkswirtschaftliche Auswirkungen","322"
"Fünftes KapitelProduktivitätswachstum durch Innovation: Digitalisierung vorantreiben","IV. Chancen der Digitalisierung nutzen und den Innovationsstandort stärken"," ","325"
"Fünftes KapitelProduktivitätswachstum durch Innovation: Digitalisierung vorantreiben","IV. Chancen der Digitalisierung nutzen und den Innovationsstandort stärken","1. Ausbau der digitalen Infrastruktur","326"
"Fünftes KapitelProduktivitätswachstum durch Innovation: Digitalisierung vorantreiben","IV. Chancen der Digitalisierung nutzen und den Innovationsstandort stärken","2. Ausbildung digitaler Kompetenzen","328"
"Fünftes KapitelProduktivitätswachstum durch Innovation: Digitalisierung vorantreiben","IV. Chancen der Digitalisierung nutzen und den Innovationsstandort stärken","3. Potenziale der Digitalisierung nutzen","330"
"Fünftes KapitelProduktivitätswachstum durch Innovation: Digitalisierung vorantreiben","IV. Chancen der Digitalisierung nutzen und den Innovationsstandort stärken","4. Innovationsanreize stärken","333"
"Sechstes KapitelDemografischer Wandel: Nachhaltige Alterssicherung"," "," ","350"
"Sechstes KapitelDemografischer Wandel: Nachhaltige Alterssicherung","I. Die alternde Gesellschaft und ihre ökonomischen Auswirkungen"," ","352"
"Sechstes KapitelDemografischer Wandel: Nachhaltige Alterssicherung","I. Die alternde Gesellschaft und ihre ökonomischen Auswirkungen","1. Fertilität","353"
"Sechstes KapitelDemografischer Wandel: Nachhaltige Alterssicherung","I. Die alternde Gesellschaft und ihre ökonomischen Auswirkungen","2. Altersstruktur der Bevölkerung","355"
"Sechstes KapitelDemografischer Wandel: Nachhaltige Alterssicherung","I. Die alternde Gesellschaft und ihre ökonomischen Auswirkungen","3. Herausforderungen der Bevölkerungsalterung","357"
"Sechstes KapitelDemografischer Wandel: Nachhaltige Alterssicherung","II. Nachhaltige Ausgestaltung der Gesetzlichen Rentenversicherung"," ","359"
"Sechstes KapitelDemografischer Wandel: Nachhaltige Alterssicherung","II. Nachhaltige Ausgestaltung der Gesetzlichen Rentenversicherung","1. Rentenformel und Nachholfaktor","359"
"Sechstes KapitelDemografischer Wandel: Nachhaltige Alterssicherung","II. Nachhaltige Ausgestaltung der Gesetzlichen Rentenversicherung","2. Tragfähigkeit der GRV","362"
"Sechstes KapitelDemografischer Wandel: Nachhaltige Alterssicherung","II. Nachhaltige Ausgestaltung der Gesetzlichen Rentenversicherung"," Auswirkungen rentenpolitischer Reformen","366"
"Sechstes KapitelDemografischer Wandel: Nachhaltige Alterssicherung","II. Nachhaltige Ausgestaltung der Gesetzlichen Rentenversicherung","3. Lösungsansätze zur langfristigen Tragfähigkeit","368"
"Sechstes KapitelDemografischer Wandel: Nachhaltige Alterssicherung","II. Nachhaltige Ausgestaltung der Gesetzlichen Rentenversicherung"," Inflationsanpassung","369"
"Sechstes KapitelDemografischer Wandel: Nachhaltige Alterssicherung","II. Nachhaltige Ausgestaltung der Gesetzlichen Rentenversicherung"," Steigerung der Erwerbstätigkeit","370"
"Sechstes KapitelDemografischer Wandel: Nachhaltige Alterssicherung","II. Nachhaltige Ausgestaltung der Gesetzlichen Rentenversicherung"," Einbeziehung von Selbständigen sowie Beamtinnen und Beamten","371"
"Sechstes KapitelDemografischer Wandel: Nachhaltige Alterssicherung","II. Nachhaltige Ausgestaltung der Gesetzlichen Rentenversicherung"," Anpassung des Renteneintrittsalters","372"
"Sechstes KapitelDemografischer Wandel: Nachhaltige Alterssicherung","II. Nachhaltige Ausgestaltung der Gesetzlichen Rentenversicherung","4. Gesetzlicher und tatsächlicher Rentenzugang","376"
"Sechstes KapitelDemografischer Wandel: Nachhaltige Alterssicherung","II. Nachhaltige Ausgestaltung der Gesetzlichen Rentenversicherung"," Anreize für längere Erwerbstätigkeit","376"
"Sechstes KapitelDemografischer Wandel: Nachhaltige Alterssicherung","II. Nachhaltige Ausgestaltung der Gesetzlichen Rentenversicherung"," Abschlagsfreie Rente mit 63 Jahren","378"
"Sechstes KapitelDemografischer Wandel: Nachhaltige Alterssicherung","II. Nachhaltige Ausgestaltung der Gesetzlichen Rentenversicherung"," Absicherung gegen Erwerbsunfähigkeit","383"
"Sechstes KapitelDemografischer Wandel: Nachhaltige Alterssicherung","III. Altersarmut"," ","387"
"Sechstes KapitelDemografischer Wandel: Nachhaltige Alterssicherung","III. Altersarmut","1. Entwicklung der Altersarmut","388"
"Sechstes KapitelDemografischer Wandel: Nachhaltige Alterssicherung","III. Altersarmut","2. Mütterrente","393"
"Sechstes KapitelDemografischer Wandel: Nachhaltige Alterssicherung","III. Altersarmut","3. Grundrente","395"
"Sechstes KapitelDemografischer Wandel: Nachhaltige Alterssicherung","III. Altersarmut","4. Effektive Maßnahmen gegen Altersarmut","399"
"Sechstes KapitelDemografischer Wandel: Nachhaltige Alterssicherung","IV. Fazit"," ","400"

