"Überschrift Erste/Kapitelebene","Überschrift Zweite Ebene","Überschrift Dritte/Niedriger Ebene","Seitenzahl"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1979","Räumliche Unterschiede leicht abgeschwächt","65"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1979","Arbeitsmarktpolitische Maßnahmen","67"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1979","IV. Verstärkte Preissteigerungen","69"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1979","Außenwirtschaftliche Einflüsse prägend","69"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1979","Dauerhafte Veränderung des Preisklimas?","71"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1979","V. Bessere Unternehmensgewinne","78"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1979","Bestätigte Gewinnerwartungen","78"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1979","Geringere Abgabenlast und höhere Transfereinkommen","82"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1979","Ölpreisanstieg dämpft Zuwachs der Realeinkommen","84"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1979","VI. Geldpolitik: Stark abgeschwächte monetäre Expansion","85"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1979","Geldmenge: Auf den Zielpfad abgeschwenkt","85"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1979","Hohe Kreditnachfrage","91"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1979","Umlaufsgeschwindigkeit des Geldes wenig gestiegen","96"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1979","Stabiler Kapitalmarkt","97"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1979","Veränderte Zinsstruktur","98"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1979","Zahlungsbilanz: Abbau des Zahlungsbilanzüberschusses","100"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1979","VII. Öffentliche Haushalte weiter expansiv","103"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1979","Hohe Staatsausgaben","106"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1979","Erneut Steuererleichterungen","109"
"Erstes Kapitel: Die Konjunkturlage","Teil B: Die Binnenkonjunktur 1979","Konjunktureller Impuls noch einmal höher","111"
"Zweites Kapitel: Für mehr Stabilität und weiterhin hohe Investitionen"," "," ","118"
"Zweites Kapitel: Für mehr Stabilität und weiterhin hohe Investitionen","I. Die voraussichtliche Entwicklung"," ","118"
"Zweites Kapitel: Für mehr Stabilität und weiterhin hohe Investitionen","I. Die voraussichtliche Entwicklung","Die voraussichtliche Entwicklung der Auslandskonjunktur","118"
"Zweites Kapitel: Für mehr Stabilität und weiterhin hohe Investitionen","I. Die voraussichtliche Entwicklung","Die voraussichtliche Entwicklung der Binnenkonjunktur","121"
"Zweites Kapitel: Für mehr Stabilität und weiterhin hohe Investitionen","I. Die voraussichtliche Entwicklung","II. Hauptaufgaben der Wirtschaftspolitik","129"
"Zweites Kapitel: Für mehr Stabilität und weiterhin hohe Investitionen","I. Die voraussichtliche Entwicklung","Die Führungsrolle der Investitionen","129"
"Zweites Kapitel: Für mehr Stabilität und weiterhin hohe Investitionen","I. Die voraussichtliche Entwicklung","Ziele und Wirklichkeit","130"
"Zweites Kapitel: Für mehr Stabilität und weiterhin hohe Investitionen","I. Die voraussichtliche Entwicklung","Wirtschaftspolitische Grundlinien","131"
"Zweites Kapitel: Für mehr Stabilität und weiterhin hohe Investitionen","I. Die voraussichtliche Entwicklung","III. Wie es auch kommen könnte","133"
"Zweites Kapitel: Für mehr Stabilität und weiterhin hohe Investitionen","I. Die voraussichtliche Entwicklung","Variante I","133"
"Zweites Kapitel: Für mehr Stabilität und weiterhin hohe Investitionen","I. Die voraussichtliche Entwicklung","Variante II","134"
"Zweites Kapitel: Für mehr Stabilität und weiterhin hohe Investitionen","I. Die voraussichtliche Entwicklung","IV. Wirtschaftspolitik für 1980 und danach","135"
"Zweites Kapitel: Für mehr Stabilität und weiterhin hohe Investitionen","I. Die voraussichtliche Entwicklung","Geld- und Währungspolitik","135"
"Zweites Kapitel: Für mehr Stabilität und weiterhin hohe Investitionen","I. Die voraussichtliche Entwicklung","Finanzpolitik","138"
"Zweites Kapitel: Für mehr Stabilität und weiterhin hohe Investitionen","I. Die voraussichtliche Entwicklung","Lohnpolitik und Arbeitsmarkt","144"
"Zweites Kapitel: Für mehr Stabilität und weiterhin hohe Investitionen","I. Die voraussichtliche Entwicklung","Investitionspolitik","148"
"Drittes Kapitel: Anpassung an teures Öl"," "," ","153"
"Drittes Kapitel: Anpassung an teures Öl","I. Die stabilitätspolitische Herausforderung"," ","153"
"Drittes Kapitel: Anpassung an teures Öl","I. Die stabilitätspolitische Herausforderung","Die Hauptklage: Unstetigkeit der Preisentwicklung","153"
"Drittes Kapitel: Anpassung an teures Öl","I. Die stabilitätspolitische Herausforderung","Die Hauptaufgabe: Eine dauerhafte Anpassung","154"
"Drittes Kapitel: Anpassung an teures Öl","I. Die stabilitätspolitische Herausforderung","Das Hauptproblem: Anpassung ohne Inflationsstoß und ohne Rezession","156"
"Drittes Kapitel: Anpassung an teures Öl","I. Die stabilitätspolitische Herausforderung","Der Hauptstreit: Die Verteilung der Anpassungslast","158"
"Drittes Kapitel: Anpassung an teures Öl","I. Die stabilitätspolitische Herausforderung","Die Hauptsorge: Mengenprobleme wegen unzureichender Flexibilität","159"
"Drittes Kapitel: Anpassung an teures Öl","I. Die stabilitätspolitische Herausforderung","II. Die energiepolitischen Aufgaben","160"
"Drittes Kapitel: Anpassung an teures Öl","I. Die stabilitätspolitische Herausforderung","Die strategischen Optionen","161"
"Drittes Kapitel: Anpassung an teures Öl","I. Die stabilitätspolitische Herausforderung","Die Sparstrategie","163"
"Drittes Kapitel: Anpassung an teures Öl","I. Die stabilitätspolitische Herausforderung","Die Substitutionsstrategie","164"
"Drittes Kapitel: Anpassung an teures Öl","I. Die stabilitätspolitische Herausforderung","III. Was der Energiepolitik zu tun bleibt","166"
"Viertes Kapitel: Für ein Angebot an die Entwicklungsländer"," "," ","170"
"Viertes Kapitel: Für ein Angebot an die Entwicklungsländer","I. Herausforderung aus dem Süden"," ","170"
"Viertes Kapitel: Für ein Angebot an die Entwicklungsländer","I. Herausforderung aus dem Süden","II. Bilanz einer Dekade","173"
"Viertes Kapitel: Für ein Angebot an die Entwicklungsländer","I. Herausforderung aus dem Süden","III. Handelspolitik als Entwicklungspolitik","180"
"Viertes Kapitel: Für ein Angebot an die Entwicklungsländer","I. Herausforderung aus dem Süden","IV. Rohstoffpolitik","182"
"Viertes Kapitel: Für ein Angebot an die Entwicklungsländer","I. Herausforderung aus dem Süden","V. Kapitalexport und Technologietransfer","185"
"Viertes Kapitel: Für ein Angebot an die Entwicklungsländer","I. Herausforderung aus dem Süden","VI. Entwicklungshilfe","188"
"Viertes Kapitel: Für ein Angebot an die Entwicklungsländer","I. Herausforderung aus dem Süden","VII. Zu den Anpassungsproblemen","189"
"Anhang"," "," "," "
"Anhang","I. Gesetz über die Bildung eines Sachverständigenrates zur Begutachtung der gesamtwirtschaftlichen Entwicklung"," ","194"
"Anhang","I. Gesetz über die Bildung eines Sachverständigenrates zur Begutachtung der gesamtwirtschaftlichen Entwicklung","II. Auszug aus dem Gesetz zur Förderung der Stabilität und des Wachstums der Wirtschaft","196"
"Anhang","I. Gesetz über die Bildung eines Sachverständigenrates zur Begutachtung der gesamtwirtschaftlichen Entwicklung","III. Verzeichnis der Gutachten des Sachverständigenrates","197"
"Anhang","I. Gesetz über die Bildung eines Sachverständigenrates zur Begutachtung der gesamtwirtschaftlichen Entwicklung","IV. Tabellenanhang zum dritten Kapitel: Anpassung an teures Öl","198"
"Anhang","I. Gesetz über die Bildung eines Sachverständigenrates zur Begutachtung der gesamtwirtschaftlichen Entwicklung","V. Methodische Erläuterungen","213"
"Anhang","I. Gesetz über die Bildung eines Sachverständigenrates zur Begutachtung der gesamtwirtschaftlichen Entwicklung","VI. Statistischer Anhang","223"
"Anhang","I. Gesetz über die Bildung eines Sachverständigenrates zur Begutachtung der gesamtwirtschaftlichen Entwicklung","Sachregister","317"

