"Überschrift Erste/Kapitelebene","Überschrift Zweite Ebene","Überschrift Dritte/Niedriger Ebene","Seitenzahl"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","Beschäftigungsrückgang zum Stillstand gekommen","63"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","Neue Ungleichgewichte am Arbeitsmarkt","69"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","Arbeitsmarktpolitik in den vergangenen beiden Jahren","73"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","IV. Zur Entwicklung der Arbeitszeit","74"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","Das Regelwerk der Arbeitszeit","74"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","Die Entwicklung in den fünfziger und sechziger Jahren","75"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","Die Entwicklung seit 1970","76"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","V. Fortschritte bei der Preisstabilisierung","78"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","VI. Höhere Gewinne","84"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","Exkurs: Zur Bedeutung der Personalnebenkosten","91"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","VII. Nahe dem außenwirtschaftlichen Gleichgewicht","95"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","Hohe Außenhandelsüberschüsse wegen günstiger Preisverhältnisse","95"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","Entlastung durch geringere Defizite im Dienstleistungsverkehr","98"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","Kapitalabflüsse bei hohem Dollarkurs","99"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","VIII. Geldpolitik: Unterstützung für einen Aufschwung","102"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","Expansion der Zentralbankgeldmenge über das Ziel hinaus","102"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","Aufgeschobene Korrektur","107"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","Monetäre Expansion: Anpassung an ein vermehrtes Geldangebot","109"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","Kreditmärkte im Zeichen der Konsolidierung","110"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","Hohe Zinsen in der Bundesrepublik","114"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","IX. Finanzpolitik: Fortgang der Konsolidierung","117"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","Ausgabenexpansion gebremst","117"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","Subventionen weiter angestiegen","126"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","Steuerquote unverändert","126"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","Entlastungen für die Unternehmen - Belastungen bei den privaten Haushalten","128"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","Zur Entwicklung der Abgabenbelastung","128"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","Weitere Verminderung des strukturellen Defizits","131"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","Niedrigere konjunkturelle Impulse","133"
"Erstes Kapitel: Die wirtschaftliche Lage","Teil B: Die Binnenkonjunktur 1983","Ausblick: Ausgabenkürzungen, Beitragserhöhungen und Steuererleichterungen","137"
"Zweites Kapitel: Die voraussichtliche Entwicklung"," "," ","140"
"Zweites Kapitel: Die voraussichtliche Entwicklung","I. Die Ausgangslage Ende 1983"," ","140"
"Zweites Kapitel: Die voraussichtliche Entwicklung","IL Die Weltkonjunktur im Jahre 1984"," ","141"
"Zweites Kapitel: Die voraussichtliche Entwicklung","In. Die voraussichtliche Entwicklung der Binnenkonjunktur"," ","144"
"Zweites Kapitel: Die voraussichtliche Entwicklung","In. Die voraussichtliche Entwicklung der Binnenkonjunktur","Eine Alternativrechnung","150"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit"," "," ","152"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","L Ziele und Wirklichkeit"," ","152"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","L Ziele und Wirklichkeit","Gegen Nachfragepessimismus","153"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","IL Die Welt in Konsolidierungsnöten"," ","156"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","In. Grundlinien der Wirtschaftspolitik für 1984 und danach"," ","167"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","In. Grundlinien der Wirtschaftspolitik für 1984 und danach","Zum Handlungsbedarf","167"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","In. Grundlinien der Wirtschaftspolitik für 1984 und danach","Zu den Hauptaufgaben","171"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","IV. Zu den Politikbereichen im einzelnen"," ","185"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","IV. Zu den Politikbereichen im einzelnen","Finanzpolitik","185"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","IV. Zu den Politikbereichen im einzelnen","Weiterhin konsolidieren","185"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","IV. Zu den Politikbereichen im einzelnen","Weniger subventionieren","190"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","IV. Zu den Politikbereichen im einzelnen","Richtig privatisieren","191"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","IV. Zu den Politikbereichen im einzelnen","Steuern korrigieren","193"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","IV. Zu den Politikbereichen im einzelnen","Substitution der Gewerbesteuer","194"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","IV. Zu den Politikbereichen im einzelnen","Revision des Einkommensteuertarifs","196"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","IV. Zu den Politikbereichen im einzelnen","Geldpolitik","200"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","IV. Zu den Politikbereichen im einzelnen","Lohnpolitik","205"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","IV. Zu den Politikbereichen im einzelnen","Die Diskussion um die Arbeitszeit versachlichen","206"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","IV. Zu den Politikbereichen im einzelnen","Arten von Arbeitszeitregelungen","207"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","IV. Zu den Politikbereichen im einzelnen","Begründungen für die Arbeitszeitverkürzung","208"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","IV. Zu den Politikbereichen im einzelnen","Kosten und Erträge der Arbeitszeitverkürzung","210"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","IV. Zu den Politikbereichen im einzelnen","Arbeitszeitverkürzung, Beschäftigung und Arbeitslosigkeit","215"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","IV. Zu den Politikbereichen im einzelnen","Arbeitszeitverkürzung und öffentliche Haushalte","215"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","V. Zur Reform der sozialen Sicherung"," ","216"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","V. Zur Reform der sozialen Sicherung","Anpassungsfähigkeit des Systems an veränderte Wachstumsbedingungen","217"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","V. Zur Reform der sozialen Sicherung","Rückwirkungen des Systems auf Leistungsverhalten und Lastenexpansion","219"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","V. Zur Reform der sozialen Sicherung","Alterssicherung bei steigender Alterslast","220"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","V. Zur Reform der sozialen Sicherung","Anpassung der Sozialsysteme an das geänderte Erwerbsverhalten","222"
"Drittes Kapitel: Gegen Gewöhnung an hohe Arbeitslosigkeit","V. Zur Reform der sozialen Sicherung","Stärkung von Wettbewerbselementen im Gesundheitswesen","222"
"Viertes Kapitel: Steuerungsfehler im Marktprozeß"," "," ","226"
"Viertes Kapitel: Steuerungsfehler im Marktprozeß","1, Umweltschutzpolitik: Mehr Ökonomie beim Schutz der Umwelt"," ","226"
"Viertes Kapitel: Steuerungsfehler im Marktprozeß","II. Stahlindustrie: Subventionswettlauf beenden"," ","229"
"Viertes Kapitel: Steuerungsfehler im Marktprozeß","111. Kohlepolitik: Gleiche Sicherheit bei geringeren Kosten"," ","233"
"Viertes Kapitel: Steuerungsfehler im Marktprozeß","IV. Hindernisse bei der Beschaffung von Risikokapital"," ","238"
"Viertes Kapitel: Steuerungsfehler im Marktprozeß","V. Wohnungspolitik: Weniger ausgeben, mehr erreichen"," ","242"
"Viertes Kapitel: Steuerungsfehler im Marktprozeß","VI, Agrarpolitik: Teure Überschüsse"," ","247"
"Anhang"," "," ","257"
"Anhang","I. Gesetz über die Bildung eines Sachverständigenrates zur Begutachtung der gesamtwirtschaftlichen Entwicklung"," ","257"
"Anhang","11. Auszug aus dem Gesetz zur Förderung der Stabilität und des Wachstums der Wirtschaft"," ","259"
"Anhang","IH. Verzeichnis der Gutachten des Sachverständigenrates"," ","260"
"Anhang","IV. Methodische Erläuterungen"," ","261"
"Anhang","V. Statistischer Anhang"," ","269"

