"Überschrift Erste/Kapitelebene","Überschrift Zweite Ebene","Überschrift Dritte/Niedriger Ebene","Seitenzahl"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","I. Weltwirtschaft: Aufschwung auf breitem Fundament","Exkurs: Die zunehmende Bedeutung Chinas für die welt- wirtschaftliche Entwicklung","56"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","I. Weltwirtschaft: Aufschwung auf breitem Fundament","Wirtschaftliche Erholung stabilisiert sich auch in Latein- amerika","61"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","I. Weltwirtschaft: Aufschwung auf breitem Fundament","4. WTO: Kein Ende der Doha-Runde","62"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","II. Europäische Union: Verhaltene Reformen in günstigerem konjunkturellen Umfeld"," ","68"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","II. Europäische Union: Verhaltene Reformen in günstigerem konjunkturellen Umfeld","1. Verbesserte konjunkturelle Entwicklung im Euro-Raum","68"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","II. Europäische Union: Verhaltene Reformen in günstigerem konjunkturellen Umfeld","2. Unverändert expansive Geldpolitik bei wechselnden Risiken","77"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","II. Europäische Union: Verhaltene Reformen in günstigerem konjunkturellen Umfeld","3. Günstige konjunkturelle Entwicklung in den übrigen Ländern der Europäischen Union","98"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","II. Europäische Union: Verhaltene Reformen in günstigerem konjunkturellen Umfeld","Vereinigtes Königreich: Anhaltende Dynamik in strafferem monetären Umfeld","98"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","II. Europäische Union: Verhaltene Reformen in günstigerem konjunkturellen Umfeld","Voranschreitender Aufholprozess in den neuen Mitglied- staaten der Europäischen Union","98"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","II. Europäische Union: Verhaltene Reformen in günstigerem konjunkturellen Umfeld","Osterweiterung des Euro-Raums – Differenzierte Bewertung der Kandidaten erforderlich","100"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","II. Europäische Union: Verhaltene Reformen in günstigerem konjunkturellen Umfeld","4. Institutionelle Entwicklungen in der Europäischen Union","110"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","II. Europäische Union: Verhaltene Reformen in günstigerem konjunkturellen Umfeld","Osterweiterung der Europäischen Union","110"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","II. Europäische Union: Verhaltene Reformen in günstigerem konjunkturellen Umfeld","Die Finanzplanung der Europäischen Union für die Jahre 2007 bis 2013: Chance zur Neuausrichtung der Kohäsionspolitik vergeben","111"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","II. Europäische Union: Verhaltene Reformen in günstigerem konjunkturellen Umfeld","Einigung über einen Europäischen Verfassungsvertrag","114"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","II. Europäische Union: Verhaltene Reformen in günstigerem konjunkturellen Umfeld","Reform der Gemeinsamen Marktordnung für Zucker: Den Rüben an den Kragen","118"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","II. Europäische Union: Verhaltene Reformen in günstigerem konjunkturellen Umfeld","Emissionshandel – Umsetzung des Kyoto-Protokolls auf europäischer Ebene","121"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme"," ","127"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","1. Außenwirtschaftliche Stärke – anhaltend schwache Binnen- nachfrage","128"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Wirtschaftliche Erholung übersteigt Potentialwachstum","129"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Sehr zögerliche Erholung des Konsums","135"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Keine durchgreifende Erholung der Investitionen","139"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Außenwirtschaft: Motor der konjunkturellen Entwicklung","143"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Entstehungsseite: Erholung im Verarbeitenden Gewerbe","146"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Preisniveauentwicklung: Dominiert von Sondereffekten","146"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Exkurs: Auswirkungen von Ölpreisschocks auf Konjunktur und Inflation","150"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","2. Arbeitsmarkt: Beschäftigungsabbau läuft aus, Arbeitsmarktlage aber noch desolat","165"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Beschäftigungsabbau läuft aus","166"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Arbeitslosigkeit verharrt auf hohem Niveau","178"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Berufsausbildungsstellenmarkt: Lage trotz verstärkter Bemühungen weiterhin prekär","184"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Ein wichtiger Reformschritt erreicht: Das Arbeitslosengeld II","187"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Bundesagentur für Arbeit und arbeitsmarktpolitisches Instrumentarium","193"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Tarifpolitik und Lohnentwicklung: Beschäftigungsfreundliche Zurückhaltung angesichts drohender Arbeitsplatzverluste","195"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","3. Öffentliche Finanzen: Trotz Aufschwungs keine Besserung der Haushaltslage","203"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Defizitquote überschreitet Maastricht-Kriterium erneut deutlich","204"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Einnahmen und Ausgaben des Staates fast unverändert","205"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Haushalte der staatlichen Ebenen: Probleme des Bundes verschärfen sich","207"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Staatlicher Schuldenstand nimmt weiter zu","215"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Kassenmäßiges Steueraufkommen fast unverändert","217"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Das Alterseinkünftegesetz: Eine weit reichende Entscheidung","222"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","4. Soziale Sicherung: Reformen und fortdauernde Einnahme- schwäche","237"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Rentenversicherung: Stabilisierung durch Nachhaltigkeits- faktor","237"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Gesetzliche Krankenversicherung: Atempause durch die Gesundheitsreform 2003","246"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Pflegeversicherung: Der Reformdruck wächst","260"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Exkurs: Einnahmeschwäche der Sozialversicherungen","266"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","5. Das deutsche Bankensystem: Befunde und Perspektiven","272"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Die Drei-Säulen-Struktur des deutschen Bankensystems","274"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Zur Lage der deutschen Kreditwirtschaft","276"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Krisen- und Makrostabilität gewährleistet","281"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Mögliche Ineffizienzen des deutschen Bankensystems durch Wettbewerbsverzerrungen und unausgenutzte Skaleneffekte","289"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Reformen des öffentlich-rechtlichen Bankensektors","294"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","6. Zur wirtschaftlichen Lage in den neuen Bundesländern","303"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Aggregierte und disaggregierte Kennzahlen der wirtschaft- lichen Entwicklung in Ostdeutschland","304"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Weiterhin desolate Lage auf dem Arbeitsmarkt","312"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Öffentliche Haushalte: geringe eigene Steuereinnahmen, hohe Zuweisungen und hohe Verschuldung","318"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Demographische Entwicklung in Ostdeutschland","325"
"Zweites Kapitel: Die wirtschaftliche Lage im Jahr 2004","III. Deutschland: Exportgetragener Aufschwung – keine Linderung der binnenwirtschaftlichen Probleme","Literatur: Diagnose","327"
"Drittes Kapitel: Die voraussichtliche Entwicklung im Jahr 2005"," "," ","331"
"Drittes Kapitel: Die voraussichtliche Entwicklung im Jahr 2005","I. Überblick: Konjunkturhoffnungen ruhen auf moderater Belebung der inländischen Nachfrage"," ","331"
"Drittes Kapitel: Die voraussichtliche Entwicklung im Jahr 2005","II. Prognose"," ","333"
"Drittes Kapitel: Die voraussichtliche Entwicklung im Jahr 2005","II. Prognose","Risiken für die Prognose","333"
"Drittes Kapitel: Die voraussichtliche Entwicklung im Jahr 2005","II. Prognose","Weiterhin robuste weltwirtschaftliche Entwicklung","334"
"Drittes Kapitel: Die voraussichtliche Entwicklung im Jahr 2005","II. Prognose","Erholung im Euro-Raum setzt sich fort","335"
"Drittes Kapitel: Die voraussichtliche Entwicklung im Jahr 2005","II. Prognose","Deutschland: Moderate Erholung der Binnennachfrage","337"
"Viertes Kapitel: Deutschland im internationalen Wettbewerb"," "," ","349"
"Viertes Kapitel: Deutschland im internationalen Wettbewerb","1. Was ist internationale Wettbewerbsfähigkeit?"," ","350"
"Viertes Kapitel: Deutschland im internationalen Wettbewerb","2. Die Entwicklung der Exporte: Weltmeister oder Basar?"," ","354"
"Viertes Kapitel: Deutschland im internationalen Wettbewerb","3. Ausländische Direktinvestitionen: Wird nur noch in Osteuropa und Asien investiert?"," ","365"
"Viertes Kapitel: Deutschland im internationalen Wettbewerb","4. Deindustrialisierung: Droht der Verlust der industriellen Basis?"," ","371"
"Viertes Kapitel: Deutschland im internationalen Wettbewerb","5. Fazit"," ","376"
"Fünftes Kapitel: Herausforderungen annehmen"," "," ","387"
"Fünftes Kapitel: Herausforderungen annehmen","I. Krankenversicherung und Pflegeversicherung: Pauschalprämien statt einkommensabhängiger Beiträge"," ","387"
"Fünftes Kapitel: Herausforderungen annehmen","I. Krankenversicherung und Pflegeversicherung: Pauschalprämien statt einkommensabhängiger Beiträge","1. Krankenversicherung: Finanzierung des Gesundheitssystems wachstums- und beschäftigungsfreundlich gestalten","387"
"Fünftes Kapitel: Herausforderungen annehmen","I. Krankenversicherung und Pflegeversicherung: Pauschalprämien statt einkommensabhängiger Beiträge","Grundsätzliche Ausgestaltung eines Finanzierungssystems","388"
"Fünftes Kapitel: Herausforderungen annehmen","I. Krankenversicherung und Pflegeversicherung: Pauschalprämien statt einkommensabhängiger Beiträge","Vorschlag für eine Neugestaltung der Finanzierungsseite des Gesundheitssystems: Die Bürgerpauschale","397"
"Fünftes Kapitel: Herausforderungen annehmen","I. Krankenversicherung und Pflegeversicherung: Pauschalprämien statt einkommensabhängiger Beiträge","Andere Reformmodelle","408"
"Fünftes Kapitel: Herausforderungen annehmen","I. Krankenversicherung und Pflegeversicherung: Pauschalprämien statt einkommensabhängiger Beiträge","2. Pflegeversicherung: Reform unausweichlich","413"
"Fünftes Kapitel: Herausforderungen annehmen","I. Krankenversicherung und Pflegeversicherung: Pauschalprämien statt einkommensabhängiger Beiträge","Ausstieg aus dem Umlageverfahren: das Kohortenmodell","413"
"Fünftes Kapitel: Herausforderungen annehmen","I. Krankenversicherung und Pflegeversicherung: Pauschalprämien statt einkommensabhängiger Beiträge","Ein umlagefinanziertes Pauschalbeitragssystem","418"
"Fünftes Kapitel: Herausforderungen annehmen","I. Krankenversicherung und Pflegeversicherung: Pauschalprämien statt einkommensabhängiger Beiträge","Reformen auf der Leistungsseite","420"
"Fünftes Kapitel: Herausforderungen annehmen","I. Krankenversicherung und Pflegeversicherung: Pauschalprämien statt einkommensabhängiger Beiträge","Eine andere Meinung","421"
"Fünftes Kapitel: Herausforderungen annehmen","II. Das deutsche Bildungssystem: Kein gutes Zeugnis"," ","422"
"Fünftes Kapitel: Herausforderungen annehmen","II. Das deutsche Bildungssystem: Kein gutes Zeugnis","1. Bedeutung von Bildung und Humankapital: Gesamt- wirtschaftliche und einzelwirtschaftliche Aspekte","423"
"Fünftes Kapitel: Herausforderungen annehmen","II. Das deutsche Bildungssystem: Kein gutes Zeugnis","2. Erfolgsfaktoren von Bildungssystemen im internationalen Vergleich","430"
"Fünftes Kapitel: Herausforderungen annehmen","II. Das deutsche Bildungssystem: Kein gutes Zeugnis","Bildungsbeteiligung und Bildungsausgaben","431"
"Fünftes Kapitel: Herausforderungen annehmen","II. Das deutsche Bildungssystem: Kein gutes Zeugnis","Leistungserhebungen im schulischen Bereich","435"
"Fünftes Kapitel: Herausforderungen annehmen","II. Das deutsche Bildungssystem: Kein gutes Zeugnis","Vorschulbereich und Schulsystem","438"
"Fünftes Kapitel: Herausforderungen annehmen","II. Das deutsche Bildungssystem: Kein gutes Zeugnis","Was zu tun ist","444"
"Fünftes Kapitel: Herausforderungen annehmen","II. Das deutsche Bildungssystem: Kein gutes Zeugnis","Tertiärbereich: Stärkere finanzielle Beteiligung der Studierenden","446"
"Fünftes Kapitel: Herausforderungen annehmen","II. Das deutsche Bildungssystem: Kein gutes Zeugnis","Fazit","457"
"Fünftes Kapitel: Herausforderungen annehmen","III. Wirtschaftspolitik für den Aufbau Ost: Königsweg nicht in Sicht"," ","458"
"Fünftes Kapitel: Herausforderungen annehmen","III. Wirtschaftspolitik für den Aufbau Ost: Königsweg nicht in Sicht","1. Ist Ostdeutschland anders?","459"
"Fünftes Kapitel: Herausforderungen annehmen","III. Wirtschaftspolitik für den Aufbau Ost: Königsweg nicht in Sicht","2. Vorschläge zum Aufbau Ost: Fehlende Patentrezepte","462"
"Fünftes Kapitel: Herausforderungen annehmen","III. Wirtschaftspolitik für den Aufbau Ost: Königsweg nicht in Sicht","3. Solidarpakt II neu ausrichten","467"
"Fünftes Kapitel: Herausforderungen annehmen","III. Wirtschaftspolitik für den Aufbau Ost: Königsweg nicht in Sicht","Wie effektiv ist die Investitionsförderung?","468"
"Fünftes Kapitel: Herausforderungen annehmen","III. Wirtschaftspolitik für den Aufbau Ost: Königsweg nicht in Sicht","Mut zur Wahrheit: Fehlverwendung der Solidarpakt-I-Mittel","470"
"Fünftes Kapitel: Herausforderungen annehmen","III. Wirtschaftspolitik für den Aufbau Ost: Königsweg nicht in Sicht","4. Solidarpakt II neu justieren","473"
"Fünftes Kapitel: Herausforderungen annehmen","III. Wirtschaftspolitik für den Aufbau Ost: Königsweg nicht in Sicht","5. Fiskalische Auswirkungen der demographischen Entwicklung in den neuen Bundesländern","479"
"Fünftes Kapitel: Herausforderungen annehmen","III. Wirtschaftspolitik für den Aufbau Ost: Königsweg nicht in Sicht","6. Arbeitsmärkte in Ostdeutschland: Wenig Aussicht auf rasche Besserung","483"
"Fünftes Kapitel: Herausforderungen annehmen","IV. Dynamische und wettbewerbsfähige Arbeitsmärkte als Wachstums- motoren"," ","487"
"Fünftes Kapitel: Herausforderungen annehmen","IV. Dynamische und wettbewerbsfähige Arbeitsmärkte als Wachstums- motoren","1. Reformen am Arbeitsmarkt: Zielführende Regelungen wirken lassen","488"
"Fünftes Kapitel: Herausforderungen annehmen","IV. Dynamische und wettbewerbsfähige Arbeitsmärkte als Wachstums- motoren","Arbeitslosengeld II","488"
"Fünftes Kapitel: Herausforderungen annehmen","IV. Dynamische und wettbewerbsfähige Arbeitsmärkte als Wachstums- motoren","2. Länger arbeiten für mehr Wachstum und Beschäftigung?","491"
"Fünftes Kapitel: Herausforderungen annehmen","IV. Dynamische und wettbewerbsfähige Arbeitsmärkte als Wachstums- motoren","3. Berufliche Bildung: Chancen für mehr Ausbildungsplätze wahrnehmen","497"
"Fünftes Kapitel: Herausforderungen annehmen","IV. Dynamische und wettbewerbsfähige Arbeitsmärkte als Wachstums- motoren","4. Lohnpolitischen Kurs halten, Arbeitsmarktflexibilität erhöhen","501"
"Fünftes Kapitel: Herausforderungen annehmen","IV. Dynamische und wettbewerbsfähige Arbeitsmärkte als Wachstums- motoren","Eine andere Meinung","507"
"Fünftes Kapitel: Herausforderungen annehmen","V. Finanzpolitik: Unverändert dringender Handlungsbedarf"," ","517"
"Fünftes Kapitel: Herausforderungen annehmen","V. Finanzpolitik: Unverändert dringender Handlungsbedarf","1. Öffentliche Haushalte unter Konsolidierungsdruck","518"
"Fünftes Kapitel: Herausforderungen annehmen","V. Finanzpolitik: Unverändert dringender Handlungsbedarf","2. Steuerreform: Es kommt auf die Unternehmensbesteuerung an!","526"
"Fünftes Kapitel: Herausforderungen annehmen","V. Finanzpolitik: Unverändert dringender Handlungsbedarf","3. Mehr Mut bei der Föderalismusreform","537"
"Fünftes Kapitel: Herausforderungen annehmen","V. Finanzpolitik: Unverändert dringender Handlungsbedarf","Entflechtung der Ausgaben","538"
"Fünftes Kapitel: Herausforderungen annehmen","V. Finanzpolitik: Unverändert dringender Handlungsbedarf","Entflechtung der Einnahmen","539"
"Fünftes Kapitel: Herausforderungen annehmen","V. Finanzpolitik: Unverändert dringender Handlungsbedarf","Neuordnung des Finanzausgleichs","540"
"Fünftes Kapitel: Herausforderungen annehmen","V. Finanzpolitik: Unverändert dringender Handlungsbedarf","Nationaler Stabilitätspakt zur Begrenzung von Verschuldungs- anreizen","541"
"Fünftes Kapitel: Herausforderungen annehmen","V. Finanzpolitik: Unverändert dringender Handlungsbedarf","Reform der Finanzverfassung mit Kompensation der Verlierer","545"
"Fünftes Kapitel: Herausforderungen annehmen","V. Finanzpolitik: Unverändert dringender Handlungsbedarf","Fazit","546"
"Fünftes Kapitel: Herausforderungen annehmen","V. Finanzpolitik: Unverändert dringender Handlungsbedarf","Eine andere Meinung","546"

