"Überschrift Erste/Kapitelebene","Überschrift Zweite Ebene","Überschrift Dritte/Niedriger Ebene","Seitenzahl"
"Erstes Kapitel: Die wirtschaftliche Lage","VI. Finanzpolitik: Konsolidierung noch nicht auf den Weg gebracht","Gesetzliche Krankenversicherung erneut in der Krise","151"
"Erstes Kapitel: Die wirtschaftliche Lage","VI. Finanzpolitik: Konsolidierung noch nicht auf den Weg gebracht","Exkurs: Zu den Verteilungswirkungen der \"Finanzierung der Einheit\"","155"
"Zweites Kapitel: Zur voraussichtlichen Entwicklung im Jahre 1993"," "," ","162"
"Zweites Kapitel: Zur voraussichtlichen Entwicklung im Jahre 1993","I. Die Ausgangslage"," ","162"
"Zweites Kapitel: Zur voraussichtlichen Entwicklung im Jahre 1993","II. Die Annahmen der Prognose"," ","162"
"Zweites Kapitel: Zur voraussichtlichen Entwicklung im Jahre 1993","III. Das weltwirtschaftliche Umfeld"," ","163"
"Zweites Kapitel: Zur voraussichtlichen Entwicklung im Jahre 1993","IV. Die wirtschaftlichen Aussichten für die Bundesrepublik"," ","166"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach"," "," ","179"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil A: Aufgaben und Möglichkeiten"," ","179"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil A: Aufgaben und Möglichkeiten","I. Was auf dem Spiel steht","179"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil A: Aufgaben und Möglichkeiten","II. Ziele und Wirklichkeit","180"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil A: Aufgaben und Möglichkeiten","III. Grundlinien der Wirtschaftspolitik","182"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil A: Aufgaben und Möglichkeiten","Wachstumskräfte nicht durch Verteilungsstreit lähmen","182"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil A: Aufgaben und Möglichkeiten","Möglichkeiten, Grenzen und Gefahren eines \"Solidarpakts\"","183"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil A: Aufgaben und Möglichkeiten","Der Standort Deutschland in einer sich wandelnden Weltwirtschaft","184"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil A: Aufgaben und Möglichkeiten","IV. Wirtschaftspolitik für die jungen Bundesländer: An der wachstumsorientierten Politik festhalten","186"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil A: Aufgaben und Möglichkeiten","Zwei Jahre nach der Vereinigung: Wie steht es mit dem wirtschaftlichen Neuaufbau","186"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil A: Aufgaben und Möglichkeiten","Gibt es Alternativen?","188"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil A: Aufgaben und Möglichkeiten","Vorrangige Aufgaben der staatlichen Wirtschaftspolitik","190"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil B: Zu den Politikbereichen im einzelnen"," ","195"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil B: Zu den Politikbereichen im einzelnen","I. Geldpolitik: Rückkehr zu einer potentialgerechten Geldversorgung","195"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil B: Zu den Politikbereichen im einzelnen","Geldpolitische Gratwanderung im Jahre 1992","195"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil B: Zu den Politikbereichen im einzelnen","An der potentialorientierten Geldpolitik festhalten","197"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil B: Zu den Politikbereichen im einzelnen","Geldpolitische Verantwortung bei fortschreitender Integration in Europa","199"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil B: Zu den Politikbereichen im einzelnen","Orientierungslinien für die monetäre Expansion 1993","200"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil B: Zu den Politikbereichen im einzelnen","II. Finanzpolitik: Neue Prioritäten setzen","202"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil B: Zu den Politikbereichen im einzelnen","Weiterhin hohe Leistungen an die neuen Bundesländer","203"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil B: Zu den Politikbereichen im einzelnen","Gewaltige Konsolidierungsaufgabe","204"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil B: Zu den Politikbereichen im einzelnen","Alternative I: Ausgaben drastisch einschränken","207"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil B: Zu den Politikbereichen im einzelnen","Alternative II: Steuererhöhungen unvermeidbar","209"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil B: Zu den Politikbereichen im einzelnen","Änderungen in der Abgabenstruktur","210"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil B: Zu den Politikbereichen im einzelnen","Reform des Finanzausgleichs: Akuter Handlungsbedarf","212"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil B: Zu den Politikbereichen im einzelnen","Reform der Gesetzlichen Krankenversicherung: An den Ursachen der Krise ansetzen","218"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil B: Zu den Politikbereichen im einzelnen","III. Lohnpolitik: Deutlicher Kurswechsel geboten","226"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil B: Zu den Politikbereichen im einzelnen","Verantwortung für die Beschäftigung","227"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil B: Zu den Politikbereichen im einzelnen","Neue Bundesländer: Mehr Raum für Lohndifferenzierung schaffen, vorgesehene Lohnerhöhungen strecken","227"
"Drittes Kapitel: Wirtschaftspolitik für 1993 und danach","Teil B: Zu den Politikbereichen im einzelnen","Westdeutschland: Löhne enger an der Produktivität orientieren","231"
"Viertes Kapitel: Wirtschaftspolitik für Europa nach Maastricht"," "," ","233"
"Viertes Kapitel: Wirtschaftspolitik für Europa nach Maastricht","I. Ein ehrgeiziges Integrationsvorhaben verständlich machen"," ","233"
"Viertes Kapitel: Wirtschaftspolitik für Europa nach Maastricht","II. Europäische Währungsunion: Auf stabilitätspolitischen Grundkonsens bauen"," ","236"
"Viertes Kapitel: Wirtschaftspolitik für Europa nach Maastricht","III. Gemeinsamer Binnenmarkt: Wettbewerbsorientierung bewahren"," ","243"
"Viertes Kapitel: Wirtschaftspolitik für Europa nach Maastricht","IV. Binnenmarkt und Drittländer: Auf Handelsliberalisierung setzen"," ","247"
"Viertes Kapitel: Wirtschaftspolitik für Europa nach Maastricht","V. Innergemeinschaftliche Finanztransfers: Möglichkeiten und Grenzen beachten"," ","249"

