"Überschrift Erste/Kapitelebene","Überschrift Zweite Ebene","Überschrift Dritte/Niedriger Ebene","Seitenzahl"
"ERSTES KAPITEL Internationale Konjunktur: Erholung zeichnet sich ab","II. Zur Lage in den Ländern außerhalb des Euro-Raums","Indien: Hausgemachte Probleme dämpfen Produktionsausweitung","38"
"ERSTES KAPITEL Internationale Konjunktur: Erholung zeichnet sich ab","II. Zur Lage in den Ländern außerhalb des Euro-Raums","Brasilien: Robuste Entwicklung trotz hoher Inflation","39"
"ERSTES KAPITEL Internationale Konjunktur: Erholung zeichnet sich ab","II. Zur Lage in den Ländern außerhalb des Euro-Raums","Russland: Schwache Rohstoffnachfrage belastet Konjunktur","39"
"ERSTES KAPITEL Internationale Konjunktur: Erholung zeichnet sich ab","III. Zur Lage im Euro-Raum"," ","42"
"ERSTES KAPITEL Internationale Konjunktur: Erholung zeichnet sich ab","III. Zur Lage im Euro-Raum","1. Euro-Raum überwindet die Rezession","42"
"ERSTES KAPITEL Internationale Konjunktur: Erholung zeichnet sich ab","III. Zur Lage im Euro-Raum","2. Anpassungsprozesse machen Fortschritte","44"
"ERSTES KAPITEL Internationale Konjunktur: Erholung zeichnet sich ab","III. Zur Lage im Euro-Raum","3. Erholung festigt sich im kommenden Jahr","59"
"ERSTES KAPITEL Internationale Konjunktur: Erholung zeichnet sich ab","III. Zur Lage im Euro-Raum","4. Konjunktur in ausgewählten Volkswirtschaften des Euro-Raums","60"
"ERSTES KAPITEL Internationale Konjunktur: Erholung zeichnet sich ab","III. Zur Lage im Euro-Raum","Frankreich: Expansion der Konsumausgaben verhindert Rezession","60"
"ERSTES KAPITEL Internationale Konjunktur: Erholung zeichnet sich ab","III. Zur Lage im Euro-Raum","Italien: Politische Unsicherheit belastet konjunkturelle Erholung","61"
"ERSTES KAPITEL Internationale Konjunktur: Erholung zeichnet sich ab","III. Zur Lage im Euro-Raum","Spanien: Anziehender Außenhandel kompensiert schwache Binnen-nachfrage","61"
"ZWEITES KAPITEL Konjunktur in Deutschland: Aufschwung ist angelegt"," "," ","64"
"ZWEITES KAPITEL Konjunktur in Deutschland: Aufschwung ist angelegt","I. Konjunktur in Deutschland: Aufschwung ist angelegt"," ","66"
"ZWEITES KAPITEL Konjunktur in Deutschland: Aufschwung ist angelegt","I. Konjunktur in Deutschland: Aufschwung ist angelegt","1. Zur wirtschaftlichen Lage in Deutschland","66"
"ZWEITES KAPITEL Konjunktur in Deutschland: Aufschwung ist angelegt","I. Konjunktur in Deutschland: Aufschwung ist angelegt","2. Rahmenbedingungen und Annahmen der Prognose","74"
"ZWEITES KAPITEL Konjunktur in Deutschland: Aufschwung ist angelegt","I. Konjunktur in Deutschland: Aufschwung ist angelegt","3. Die Entwicklung im Einzelnen","78"
"ZWEITES KAPITEL Konjunktur in Deutschland: Aufschwung ist angelegt","I. Konjunktur in Deutschland: Aufschwung ist angelegt","Außenhandel: Exportbelebung nach magerem Jahr","79"
"ZWEITES KAPITEL Konjunktur in Deutschland: Aufschwung ist angelegt","I. Konjunktur in Deutschland: Aufschwung ist angelegt","Investitionen: Indikatoren signalisieren Beschleunigung","81"
"ZWEITES KAPITEL Konjunktur in Deutschland: Aufschwung ist angelegt","I. Konjunktur in Deutschland: Aufschwung ist angelegt","Konsumausgaben: Anhaltend positive Perspektiven","85"
"ZWEITES KAPITEL Konjunktur in Deutschland: Aufschwung ist angelegt","I. Konjunktur in Deutschland: Aufschwung ist angelegt","Preisentwicklung: Leichter Auftrieb von niedrigem Niveau","85"
"ZWEITES KAPITEL Konjunktur in Deutschland: Aufschwung ist angelegt","I. Konjunktur in Deutschland: Aufschwung ist angelegt","Arbeitsmarkt: Weiterhin steigende Beschäftigung","86"
"ZWEITES KAPITEL Konjunktur in Deutschland: Aufschwung ist angelegt","I. Konjunktur in Deutschland: Aufschwung ist angelegt","Öffentliche Finanzen: Weiterhin ausgeglichene Haushalte erreichbar","90"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum"," "," ","98"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","I. Das Zusammenspiel von Geld- und Fiskalpolitik"," ","100"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","I. Das Zusammenspiel von Geld- und Fiskalpolitik","Ziele, Instrumente, Wechselwirkungen und Risiken","100"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","II. Die Zinspolitik der EZB: Einordnung und Kommunikation"," ","103"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","II. Die Zinspolitik der EZB: Einordnung und Kommunikation","1. Konjunktur, Inflation und Notenbankzinsen","103"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","II. Die Zinspolitik der EZB: Einordnung und Kommunikation","Zinsregeln zur Einordnung der geldpolitischen Entscheidungen","105"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","II. Die Zinspolitik der EZB: Einordnung und Kommunikation","Vergleich der EZB-Leitzinspolitik mit einfachen Zinsregeln","106"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","II. Die Zinspolitik der EZB: Einordnung und Kommunikation","2. Kommunikation der EZB: Forward Guidance und Protokolle","109"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","II. Die Zinspolitik der EZB: Einordnung und Kommunikation","Transparenz durch Veröffentlichung der EZB-Sitzungsprotokolle erhöhen","112"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","II. Die Zinspolitik der EZB: Einordnung und Kommunikation","3. Zwischenfazit","114"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","III. Außergewöhnliche geldpolitische Maßnahmen"," ","114"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","III. Außergewöhnliche geldpolitische Maßnahmen","1. Die Entwicklung an den Staatsanleihe- und Interbankenmärkten","114"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","III. Außergewöhnliche geldpolitische Maßnahmen","2. Die Outright Monetary Transactions der EZB","118"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","III. Außergewöhnliche geldpolitische Maßnahmen","3. Die Notfallliquiditätshilfen der nationalen Zentralbanken","122"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","III. Außergewöhnliche geldpolitische Maßnahmen","4. Zwischenfazit","124"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","IV. Fiskalische Konsolidierung im Euro-Raum: Vorhaben und Wirkung"," ","124"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","IV. Fiskalische Konsolidierung im Euro-Raum: Vorhaben und Wirkung","1. Notwendigkeit fiskalischer Konsolidierung","124"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","IV. Fiskalische Konsolidierung im Euro-Raum: Vorhaben und Wirkung","Konsolidierungspläne für den Euro-Raum","127"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","IV. Fiskalische Konsolidierung im Euro-Raum: Vorhaben und Wirkung","2. Wirkungskanäle der fiskalischen Konsolidierung und ihre Modellierung","129"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","IV. Fiskalische Konsolidierung im Euro-Raum: Vorhaben und Wirkung","Zentrale Wirkungskanäle der fiskalischen Konsolidierung","132"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","IV. Fiskalische Konsolidierung im Euro-Raum: Vorhaben und Wirkung","3. Eine quantitative Analyse der Auswirkungen für den Euro-Raum","134"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","IV. Fiskalische Konsolidierung im Euro-Raum: Vorhaben und Wirkung","Die Gewichtung von ausgaben- und einnahmeorientierten Maßnahmen","134"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","IV. Fiskalische Konsolidierung im Euro-Raum: Vorhaben und Wirkung","Effekte der aggregierten Konsolidierungspläne für den Euro-Raum","137"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","IV. Fiskalische Konsolidierung im Euro-Raum: Vorhaben und Wirkung","4. Zwischenfazit","140"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","IV. Fiskalische Konsolidierung im Euro-Raum: Vorhaben und Wirkung","Eine andere Meinung","141"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","V. Die neue Welt der OMT: Keine Basis für den Schuldentilgungspakt"," ","143"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","V. Die neue Welt der OMT: Keine Basis für den Schuldentilgungspakt","Die Welt der OMT: Die EZB zwischen Geld- und Fiskalpolitik","144"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","V. Die neue Welt der OMT: Keine Basis für den Schuldentilgungspakt","Haftung ohne starke Kontrolle: Die Anreizprobleme der OMT","146"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","V. Die neue Welt der OMT: Keine Basis für den Schuldentilgungspakt","Haftung mit mehr Kontrolle: Der Schuldentilgungspakt als Alter-native","147"
"DRITTES KAPITEL Geldpolitik und fiskalische Konsolidierung im Euro-Raum","V. Die neue Welt der OMT: Keine Basis für den Schuldentilgungspakt","Eine andere Meinung","149"
"VIERTES KAPITEL Institutionelle Reformen für die Europäische Währungsunion: Zwischen vertiefter Wirtschafts- und Finanzunion und Maastricht 2.0"," "," ","156"
"VIERTES KAPITEL Institutionelle Reformen für die Europäische Währungsunion: Zwischen vertiefter Wirtschafts- und Finanzunion und Maastricht 2.0","I. Vorschläge für einen langfristigen Ordnungsrahmen für den Euro-Raum"," ","158"
"VIERTES KAPITEL Institutionelle Reformen für die Europäische Währungsunion: Zwischen vertiefter Wirtschafts- und Finanzunion und Maastricht 2.0","I. Vorschläge für einen langfristigen Ordnungsrahmen für den Euro-Raum","1. Das Konzept des Sachverständigenrates","159"
"VIERTES KAPITEL Institutionelle Reformen für die Europäische Währungsunion: Zwischen vertiefter Wirtschafts- und Finanzunion und Maastricht 2.0","I. Vorschläge für einen langfristigen Ordnungsrahmen für den Euro-Raum","Fiskalpolitik","160"
"VIERTES KAPITEL Institutionelle Reformen für die Europäische Währungsunion: Zwischen vertiefter Wirtschafts- und Finanzunion und Maastricht 2.0","I. Vorschläge für einen langfristigen Ordnungsrahmen für den Euro-Raum","Krisenmechanismus","161"
"VIERTES KAPITEL Institutionelle Reformen für die Europäische Währungsunion: Zwischen vertiefter Wirtschafts- und Finanzunion und Maastricht 2.0","I. Vorschläge für einen langfristigen Ordnungsrahmen für den Euro-Raum","Wirtschaftspolitik","164"
"VIERTES KAPITEL Institutionelle Reformen für die Europäische Währungsunion: Zwischen vertiefter Wirtschafts- und Finanzunion und Maastricht 2.0","I. Vorschläge für einen langfristigen Ordnungsrahmen für den Euro-Raum","Eine andere Meinung","164"
"VIERTES KAPITEL Institutionelle Reformen für die Europäische Währungsunion: Zwischen vertiefter Wirtschafts- und Finanzunion und Maastricht 2.0","II. Finanzmarktordnung"," ","167"
"VIERTES KAPITEL Institutionelle Reformen für die Europäische Währungsunion: Zwischen vertiefter Wirtschafts- und Finanzunion und Maastricht 2.0","II. Finanzmarktordnung","1. Europäische Bankenaufsicht","168"
"VIERTES KAPITEL Institutionelle Reformen für die Europäische Währungsunion: Zwischen vertiefter Wirtschafts- und Finanzunion und Maastricht 2.0","II. Finanzmarktordnung","2. Harmonisierung und Zentralisierung von Abwicklungsverfahren","171"
"VIERTES KAPITEL Institutionelle Reformen für die Europäische Währungsunion: Zwischen vertiefter Wirtschafts- und Finanzunion und Maastricht 2.0","II. Finanzmarktordnung","3. Abwicklungsfinanzierung","174"
"VIERTES KAPITEL Institutionelle Reformen für die Europäische Währungsunion: Zwischen vertiefter Wirtschafts- und Finanzunion und Maastricht 2.0","III. Fiskalpolitik"," ","179"
"VIERTES KAPITEL Institutionelle Reformen für die Europäische Währungsunion: Zwischen vertiefter Wirtschafts- und Finanzunion und Maastricht 2.0","III. Fiskalpolitik","1. Regelgebundener Rahmen","180"
"VIERTES KAPITEL Institutionelle Reformen für die Europäische Währungsunion: Zwischen vertiefter Wirtschafts- und Finanzunion und Maastricht 2.0","III. Fiskalpolitik","2. Fiskalkapazität zur Schockabsorption","188"
"VIERTES KAPITEL Institutionelle Reformen für die Europäische Währungsunion: Zwischen vertiefter Wirtschafts- und Finanzunion und Maastricht 2.0","III. Fiskalpolitik","Effekte einer Fiskalkapazität","189"
"VIERTES KAPITEL Institutionelle Reformen für die Europäische Währungsunion: Zwischen vertiefter Wirtschafts- und Finanzunion und Maastricht 2.0","III. Fiskalpolitik","Bewertung","191"
"VIERTES KAPITEL Institutionelle Reformen für die Europäische Währungsunion: Zwischen vertiefter Wirtschafts- und Finanzunion und Maastricht 2.0","IV. Wirtschaftspolitik"," ","193"
"VIERTES KAPITEL Institutionelle Reformen für die Europäische Währungsunion: Zwischen vertiefter Wirtschafts- und Finanzunion und Maastricht 2.0","IV. Wirtschaftspolitik","1. Koordinierung der Wirtschaftspolitik","194"
"VIERTES KAPITEL Institutionelle Reformen für die Europäische Währungsunion: Zwischen vertiefter Wirtschafts- und Finanzunion und Maastricht 2.0","IV. Wirtschaftspolitik","2. Vertragliche Vereinbarungen zur Steigerung der Wettbewerbsfähigkeit","199"
"VIERTES KAPITEL Institutionelle Reformen für die Europäische Währungsunion: Zwischen vertiefter Wirtschafts- und Finanzunion und Maastricht 2.0","V. Fazit"," ","202"
"FÜNFTES KAPITEL Finanzmarkt: Deutschland auf dem Weg in die Europäische Bankenunion"," "," ","208"
"FÜNFTES KAPITEL Finanzmarkt: Deutschland auf dem Weg in die Europäische Bankenunion","I. Strukturprobleme im europäischen Bankensektor"," ","210"
"FÜNFTES KAPITEL Finanzmarkt: Deutschland auf dem Weg in die Europäische Bankenunion","I. Strukturprobleme im europäischen Bankensektor","1. Indikatoren für Strukturprobleme","211"
"FÜNFTES KAPITEL Finanzmarkt: Deutschland auf dem Weg in die Europäische Bankenunion","I. Strukturprobleme im europäischen Bankensektor","2. Effekte auf die Kreditmärkte","216"
"FÜNFTES KAPITEL Finanzmarkt: Deutschland auf dem Weg in die Europäische Bankenunion","I. Strukturprobleme im europäischen Bankensektor","3. Wirtschaftspolitische Optionen","218"
"FÜNFTES KAPITEL Finanzmarkt: Deutschland auf dem Weg in die Europäische Bankenunion","I. Strukturprobleme im europäischen Bankensektor","Forcierte Sanierung der Banken","218"
"FÜNFTES KAPITEL Finanzmarkt: Deutschland auf dem Weg in die Europäische Bankenunion","I. Strukturprobleme im europäischen Bankensektor","Keine subventionierten Kreditprogramme","223"
"FÜNFTES KAPITEL Finanzmarkt: Deutschland auf dem Weg in die Europäische Bankenunion","I. Strukturprobleme im europäischen Bankensektor","Verbesserter Zugang zu Eigenkapital","224"
"FÜNFTES KAPITEL Finanzmarkt: Deutschland auf dem Weg in die Europäische Bankenunion","I. Strukturprobleme im europäischen Bankensektor","4. Zwischenfazit","226"
"FÜNFTES KAPITEL Finanzmarkt: Deutschland auf dem Weg in die Europäische Bankenunion","II. Marktstrukturen im deutschen Bankensektor"," ","226"
"FÜNFTES KAPITEL Finanzmarkt: Deutschland auf dem Weg in die Europäische Bankenunion","II. Marktstrukturen im deutschen Bankensektor","1. Bestandsaufnahme","227"
"FÜNFTES KAPITEL Finanzmarkt: Deutschland auf dem Weg in die Europäische Bankenunion","II. Marktstrukturen im deutschen Bankensektor","2. Wettbewerb im Bankensektor und realwirtschaftliche Entwicklung","230"
"FÜNFTES KAPITEL Finanzmarkt: Deutschland auf dem Weg in die Europäische Bankenunion","II. Marktstrukturen im deutschen Bankensektor","3. Marktstrukturen und Finanzstabilität","232"
"FÜNFTES KAPITEL Finanzmarkt: Deutschland auf dem Weg in die Europäische Bankenunion","II. Marktstrukturen im deutschen Bankensektor","Wettbewerb und Finanzstabilität","232"
"FÜNFTES KAPITEL Finanzmarkt: Deutschland auf dem Weg in die Europäische Bankenunion","II. Marktstrukturen im deutschen Bankensektor","Verbundstrukturen und Finanzstabilität","233"
"FÜNFTES KAPITEL Finanzmarkt: Deutschland auf dem Weg in die Europäische Bankenunion","II. Marktstrukturen im deutschen Bankensektor","4. Zwischenfazit","237"
"FÜNFTES KAPITEL Finanzmarkt: Deutschland auf dem Weg in die Europäische Bankenunion","III. Umsetzungsfragen der Bankenunion aus deutscher Sicht"," ","238"
"FÜNFTES KAPITEL Finanzmarkt: Deutschland auf dem Weg in die Europäische Bankenunion","III. Umsetzungsfragen der Bankenunion aus deutscher Sicht","1. Europäische Bankenaufsicht: Verbundstrukturen nicht außer Acht lassen","238"
"FÜNFTES KAPITEL Finanzmarkt: Deutschland auf dem Weg in die Europäische Bankenunion","III. Umsetzungsfragen der Bankenunion aus deutscher Sicht","2. Abwicklungsfinanzierung: Viele offene Fragen","239"
"FÜNFTES KAPITEL Finanzmarkt: Deutschland auf dem Weg in die Europäische Bankenunion","III. Umsetzungsfragen der Bankenunion aus deutscher Sicht","Einbeziehung von Einlagensicherungssystemen","239"
"FÜNFTES KAPITEL Finanzmarkt: Deutschland auf dem Weg in die Europäische Bankenunion","III. Umsetzungsfragen der Bankenunion aus deutscher Sicht","Ausgestaltung der europäischen Bankenabgabe","240"
"FÜNFTES KAPITEL Finanzmarkt: Deutschland auf dem Weg in die Europäische Bankenunion","IV. Fazit"," ","242"
"SECHSTES KAPITEL Arbeitsmarkt: Institutionelle Rahmenbedingungen für mehr Flexibilität"," "," ","248"
"SECHSTES KAPITEL Arbeitsmarkt: Institutionelle Rahmenbedingungen für mehr Flexibilität","I. Europäische Arbeitsmärkte: Einheit in Vielfalt"," ","251"
"SECHSTES KAPITEL Arbeitsmarkt: Institutionelle Rahmenbedingungen für mehr Flexibilität","I. Europäische Arbeitsmärkte: Einheit in Vielfalt","1. Die heterogene Entwicklung der europäischen Arbeitsmärkte","251"
"SECHSTES KAPITEL Arbeitsmarkt: Institutionelle Rahmenbedingungen für mehr Flexibilität","I. Europäische Arbeitsmärkte: Einheit in Vielfalt","2. Die Institutionenvielfalt der europäischen Arbeitsmärkte","257"
"SECHSTES KAPITEL Arbeitsmarkt: Institutionelle Rahmenbedingungen für mehr Flexibilität","II. Institutionen des Arbeitsmarkts: Bedeutung und Wirkung"," ","261"
"SECHSTES KAPITEL Arbeitsmarkt: Institutionelle Rahmenbedingungen für mehr Flexibilität","II. Institutionen des Arbeitsmarkts: Bedeutung und Wirkung","1. Institutionen des Arbeitsmarkts: Die Balance von Kontinuität und Wandel","261"
"SECHSTES KAPITEL Arbeitsmarkt: Institutionelle Rahmenbedingungen für mehr Flexibilität","II. Institutionen des Arbeitsmarkts: Bedeutung und Wirkung","2. Ausgewählte Institutionen des Arbeitsmarkts und ihre Interaktion","265"
"SECHSTES KAPITEL Arbeitsmarkt: Institutionelle Rahmenbedingungen für mehr Flexibilität","II. Institutionen des Arbeitsmarkts: Bedeutung und Wirkung","Kündigungsschutz, Lohnersatzleistungen, befristete Beschäftigung","265"
"SECHSTES KAPITEL Arbeitsmarkt: Institutionelle Rahmenbedingungen für mehr Flexibilität","II. Institutionen des Arbeitsmarkts: Bedeutung und Wirkung","Interne Flexibilität: Arbeitszeitkonten, Kurzarbeit, Lohnzurückhaltung","267"
"SECHSTES KAPITEL Arbeitsmarkt: Institutionelle Rahmenbedingungen für mehr Flexibilität","II. Institutionen des Arbeitsmarkts: Bedeutung und Wirkung","Arbeitskosten und Produktivität: Steuern, Abgaben, Mindestlöhne","268"
"SECHSTES KAPITEL Arbeitsmarkt: Institutionelle Rahmenbedingungen für mehr Flexibilität","III. Aktive Arbeitsmarktpolitik: Instrument mit begrenzter Wirkung"," ","272"
"SECHSTES KAPITEL Arbeitsmarkt: Institutionelle Rahmenbedingungen für mehr Flexibilität","IV. Europa: Institutionelle Reformen in nationaler Verantwortung"," ","275"
"SECHSTES KAPITEL Arbeitsmarkt: Institutionelle Rahmenbedingungen für mehr Flexibilität","IV. Europa: Institutionelle Reformen in nationaler Verantwortung","1. Die Umsetzung institutioneller Reformen","276"
"SECHSTES KAPITEL Arbeitsmarkt: Institutionelle Rahmenbedingungen für mehr Flexibilität","IV. Europa: Institutionelle Reformen in nationaler Verantwortung","2. Die Notwendigkeit nationaler Reformanstrengungen","277"
"SECHSTES KAPITEL Arbeitsmarkt: Institutionelle Rahmenbedingungen für mehr Flexibilität","V. Deutschland: Institutionelle Reformen weiter stärken"," ","282"
"SECHSTES KAPITEL Arbeitsmarkt: Institutionelle Rahmenbedingungen für mehr Flexibilität","V. Deutschland: Institutionelle Reformen weiter stärken","Gegen einen flächendeckenden gesetzlichen Mindestlohn","284"
"SECHSTES KAPITEL Arbeitsmarkt: Institutionelle Rahmenbedingungen für mehr Flexibilität","V. Deutschland: Institutionelle Reformen weiter stärken","Mehr Flexibilität, statt mehr Regulierung","287"
"SECHSTES KAPITEL Arbeitsmarkt: Institutionelle Rahmenbedingungen für mehr Flexibilität","V. Deutschland: Institutionelle Reformen weiter stärken","Fazit","289"
"SECHSTES KAPITEL Arbeitsmarkt: Institutionelle Rahmenbedingungen für mehr Flexibilität","V. Deutschland: Institutionelle Reformen weiter stärken","Eine andere Meinung","289"
"SIEBENTES KAPITEL Konsolidierung der öffentlichen Haushalte: Kein Grund zur Selbstgefälligkeit"," "," ","302"
"SIEBENTES KAPITEL Konsolidierung der öffentlichen Haushalte: Kein Grund zur Selbstgefälligkeit","I. Langfristige Herausforderungen nicht unterschätzen"," ","304"
"SIEBENTES KAPITEL Konsolidierung der öffentlichen Haushalte: Kein Grund zur Selbstgefälligkeit","I. Langfristige Herausforderungen nicht unterschätzen","1. Rückkehr zu tragfähigen Haushalten erfordert weitere Haushaltsdisziplin","304"
"SIEBENTES KAPITEL Konsolidierung der öffentlichen Haushalte: Kein Grund zur Selbstgefälligkeit","I. Langfristige Herausforderungen nicht unterschätzen","2. Die positive Haushaltslage als Spiegelbild außergewöhnlicher Entwick-lungen","313"
"SIEBENTES KAPITEL Konsolidierung der öffentlichen Haushalte: Kein Grund zur Selbstgefälligkeit","I. Langfristige Herausforderungen nicht unterschätzen","Einfluss des niedrigen Zinsniveaus auf die Einnahmen und Ausgaben des Staates","313"
"SIEBENTES KAPITEL Konsolidierung der öffentlichen Haushalte: Kein Grund zur Selbstgefälligkeit","I. Langfristige Herausforderungen nicht unterschätzen","„Demografisches Zwischenhoch“","315"
"SIEBENTES KAPITEL Konsolidierung der öffentlichen Haushalte: Kein Grund zur Selbstgefälligkeit","II. Die Verschuldungssituation des Staates"," ","317"
"SIEBENTES KAPITEL Konsolidierung der öffentlichen Haushalte: Kein Grund zur Selbstgefälligkeit","III. Konsolidierung auf Ebene der Gebietskörperschaften"," ","320"
"SIEBENTES KAPITEL Konsolidierung der öffentlichen Haushalte: Kein Grund zur Selbstgefälligkeit","III. Konsolidierung auf Ebene der Gebietskörperschaften","1. Gesetz zur innerstaatlichen Umsetzung des Fiskalvertrags","321"
"SIEBENTES KAPITEL Konsolidierung der öffentlichen Haushalte: Kein Grund zur Selbstgefälligkeit","III. Konsolidierung auf Ebene der Gebietskörperschaften","2. Der Bundeshaushalt im Rahmen der Schuldenregel","322"
"SIEBENTES KAPITEL Konsolidierung der öffentlichen Haushalte: Kein Grund zur Selbstgefälligkeit","III. Konsolidierung auf Ebene der Gebietskörperschaften","3. Die Länder auf dem schwierigen Weg zu ausgeglichenen Haushalten","323"
"SIEBENTES KAPITEL Konsolidierung der öffentlichen Haushalte: Kein Grund zur Selbstgefälligkeit","III. Konsolidierung auf Ebene der Gebietskörperschaften","Konsolidierungserfordernisse der Länder und Gemeinden bis zum Jahr 2020","323"
"SIEBENTES KAPITEL Konsolidierung der öffentlichen Haushalte: Kein Grund zur Selbstgefälligkeit","III. Konsolidierung auf Ebene der Gebietskörperschaften","Potenziale bei den Ausgaben von Ländern und Kommunen","326"
"SIEBENTES KAPITEL Konsolidierung der öffentlichen Haushalte: Kein Grund zur Selbstgefälligkeit","IV. Fazit"," ","329"
"SIEBENTES KAPITEL Konsolidierung der öffentlichen Haushalte: Kein Grund zur Selbstgefälligkeit","Eine andere Meinung"," ","330"
"ACHTES KAPITEL Steuerpolitik: Vor falschen Weichenstellungen"," "," ","336"
"ACHTES KAPITEL Steuerpolitik: Vor falschen Weichenstellungen","I. Vermögensteuer und Spitzensteuersatz der Einkommensteuer"," ","338"
"ACHTES KAPITEL Steuerpolitik: Vor falschen Weichenstellungen","I. Vermögensteuer und Spitzensteuersatz der Einkommensteuer","1. Die Vermögensteuer: Steuerpolitischer Holzweg","339"
"ACHTES KAPITEL Steuerpolitik: Vor falschen Weichenstellungen","I. Vermögensteuer und Spitzensteuersatz der Einkommensteuer","Investitionstätigkeit und internationale Standortattraktivität","340"
"ACHTES KAPITEL Steuerpolitik: Vor falschen Weichenstellungen","I. Vermögensteuer und Spitzensteuersatz der Einkommensteuer","Erhebungskosten und gleichmäßige Besteuerung bei einer Vermögen-steuer","343"
"ACHTES KAPITEL Steuerpolitik: Vor falschen Weichenstellungen","I. Vermögensteuer und Spitzensteuersatz der Einkommensteuer","2. Anhebung des Spitzensteuersatzes bei der Einkommensteuer","345"
"ACHTES KAPITEL Steuerpolitik: Vor falschen Weichenstellungen","II. Reform des Ehegattensplittings"," ","348"
