"Überschrift Erste/Kapitelebene","Überschrift Zweite Ebene","Überschrift Dritte/Niedriger Ebene","Seitenzahl"
"ZWEITES KAPITELDie wirtschaftliche Lage und Entwicklung in der Welt und in Deutschland","II. Deutschland: Anhaltender Aufschwung trotz Umsatzsteuererhöhung","6. Außenwirtschaft: Ein Motor der Konjunktur","57"
"ZWEITES KAPITELDie wirtschaftliche Lage und Entwicklung in der Welt und in Deutschland","II. Deutschland: Anhaltender Aufschwung trotz Umsatzsteuererhöhung","7. Entstehungsseite: Industrieproduktion wesentlicher Treiber der Dynamik","60"
"ZWEITES KAPITELDie wirtschaftliche Lage und Entwicklung in der Welt und in Deutschland","II. Deutschland: Anhaltender Aufschwung trotz Umsatzsteuererhöhung","8. Preisniveauentwicklung durch Sondereffekte gekennzeichnet","60"
"ZWEITES KAPITELDie wirtschaftliche Lage und Entwicklung in der Welt und in Deutschland","II. Deutschland: Anhaltender Aufschwung trotz Umsatzsteuererhöhung","Exkurs: Gegenwärtige Wirtschaftsentwicklung – Ausdruck eines höherenPotenzialwachstums oder nur zyklische Erholung?","63"
"ZWEITES KAPITELDie wirtschaftliche Lage und Entwicklung in der Welt und in Deutschland","II. Deutschland: Anhaltender Aufschwung trotz Umsatzsteuererhöhung","Was spricht für zyklische Faktoren?","63"
"ZWEITES KAPITELDie wirtschaftliche Lage und Entwicklung in der Welt und in Deutschland","II. Deutschland: Anhaltender Aufschwung trotz Umsatzsteuererhöhung","Warum war die Wirtschaftsentwicklung in den vergangenenJahren so schwach?","65"
"ZWEITES KAPITELDie wirtschaftliche Lage und Entwicklung in der Welt und in Deutschland","II. Deutschland: Anhaltender Aufschwung trotz Umsatzsteuererhöhung","Was hat die Potenzialwachstumsrate erhöht?","67"
"ZWEITES KAPITELDie wirtschaftliche Lage und Entwicklung in der Welt und in Deutschland","II. Deutschland: Anhaltender Aufschwung trotz Umsatzsteuererhöhung","Zusammenfassung","68"
"ZWEITES KAPITELDie wirtschaftliche Lage und Entwicklung in der Welt und in Deutschland","III. Die voraussichtliche Entwicklung im Jahr 2008"," ","68"
"ZWEITES KAPITELDie wirtschaftliche Lage und Entwicklung in der Welt und in Deutschland","III. Die voraussichtliche Entwicklung im Jahr 2008","1. Weltwirtschaft: Lang anhaltender Aufschwung verliert an Fahrt","68"
"ZWEITES KAPITELDie wirtschaftliche Lage und Entwicklung in der Welt und in Deutschland","III. Die voraussichtliche Entwicklung im Jahr 2008","2. Deutschland: Konjunktur verliert an Fahrt","74"
"ZWEITES KAPITELDie wirtschaftliche Lage und Entwicklung in der Welt und in Deutschland","III. Die voraussichtliche Entwicklung im Jahr 2008","Risiken der Prognose","78"
"ZWEITES KAPITELDie wirtschaftliche Lage und Entwicklung in der Welt und in Deutschland","III. Die voraussichtliche Entwicklung im Jahr 2008","Die Entwicklung der Nachfragekomponenten im Einzelnen","79"
"ZWEITES KAPITELDie wirtschaftliche Lage und Entwicklung in der Welt und in Deutschland","III. Die voraussichtliche Entwicklung im Jahr 2008","Arbeitsmarkt: Aufbau der Erwerbstätigkeit setzt sich verlangsamt fort","83"
"ZWEITES KAPITELDie wirtschaftliche Lage und Entwicklung in der Welt und in Deutschland","III. Die voraussichtliche Entwicklung im Jahr 2008","Öffentliche Finanzen: Geringer Haushaltsüberschuss trotzUnternehmensteuerreform","85"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems"," "," ","89"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","I. Finanzmärkte unter Stress"," ","91"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte"," ","92"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte","1. Expansive Zinspolitik in den Vereinigten Staaten schafftmakroökonomisches Umfeld für Übertreibungen an den Finanzmärkten","96"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte","Niedrige kurzfristige Zinsen begünstigen den „Leverage-Effekt“","97"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte","US-Realzinsen waren außerordentlich niedrig","98"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte","US-Immobilienmarkt im Zeichen der Zinspolitik","99"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte","2. Devisenmarktinterventionen und Carry Trades beeinträchtigen die Anpassung über den Wechselkursmechanismus","101"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte","Notenbanken finanzieren die Verschuldung in den Vereinigten Staaten","102"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte","Carry Trade führt zu destabilisierender Wechselkursentwicklung","105"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte","3. Die Alchemie der Verbriefung","107"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte","Techniken der Kreditverbriefung und des Kreditrisikotransfers","109"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte","Instrumente für den Risikotransfer von Kreditportfolios","111"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte","Verbriefung von Portfolios mittels einer Zweckgesellschaft","111"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte","Tranchierung: Aus Landwein wird Qualitätswein","112"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte","Die Entwicklung der Märkte für den Transfer von Kreditrisiken","115"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte","Chancen und Risiken der Verbriefung","116"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte","Anreizprobleme der Verbriefung","118"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte","Verhältnis zwischen Bank und Kreditnehmer","118"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte","Verhältnis zwischen Bank und Risikonehmer","120"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte","Verhältnis zwischen Bank und ihren Einlegern und Aktionären","120"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte","Die Beziehung zwischen Rating-Agenturen und Emittenten vonstrukturierten Produkten","120"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte","4. Das Problem der scheinbaren Disintermediation des Bankensystems","121"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte","5. Hedgefonds: Die falschen Verdächtigen","131"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte","Zur Definition und den Charakteristika von Hedgefonds","133"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte","Sehr dynamische Entwicklung bis zum Jahr 2006","135"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","II. Die treibenden Kräfte","Risiken für die Finanzmarktstabilität","137"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","III. Die Finanzmärkte benötigen einen angemessenen Ordnungsrahmen"," ","139"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","III. Die Finanzmärkte benötigen einen angemessenen Ordnungsrahmen","1. Währungspolitik: Effektivere Überwachung durch den InternationalenWährungsfonds","139"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","III. Die Finanzmärkte benötigen einen angemessenen Ordnungsrahmen","2. Geldpolitik muss die Finanzmarktstabilität stärker im Blick haben","141"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","III. Die Finanzmärkte benötigen einen angemessenen Ordnungsrahmen","3. Wandel der Finanzmärkte erfordert Reform der Bankenaufsicht","145"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","III. Die Finanzmärkte benötigen einen angemessenen Ordnungsrahmen","Globale Märkte sind mit einer nationalen Bankenaufsicht nur schwervereinbar","145"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","III. Die Finanzmärkte benötigen einen angemessenen Ordnungsrahmen","Wenig effizienter institutioneller Rahmen für die Bankenaufsicht inEuropa","146"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","III. Die Finanzmärkte benötigen einen angemessenen Ordnungsrahmen","Einheitliche Bankenaufsicht durch die Deutsche Bundesbank","150"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","III. Die Finanzmärkte benötigen einen angemessenen Ordnungsrahmen","4. Ansätze für mehr Transparenz","152"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","III. Die Finanzmärkte benötigen einen angemessenen Ordnungsrahmen","Was ändert sich durch Basel II","152"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","III. Die Finanzmärkte benötigen einen angemessenen Ordnungsrahmen","Mehr Transparenz durch ein europäisches Kreditregister","153"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","III. Die Finanzmärkte benötigen einen angemessenen Ordnungsrahmen","Initiativen für mehr Transparenz von Hedgefonds","156"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","III. Die Finanzmärkte benötigen einen angemessenen Ordnungsrahmen","Mehr Transparenz im Verbriefungsprozess","157"
"DRITTES KAPITELStabilität des Internationalen Finanzsystems","III. Die Finanzmärkte benötigen einen angemessenen Ordnungsrahmen","Zusammenfassung","162"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten"," "," ","169"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","I. Gesetzliche Rentenversicherung: Nachhaltigkeit deutlich erhöht"," ","171"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","I. Gesetzliche Rentenversicherung: Nachhaltigkeit deutlich erhöht","1. Einnahme- und Ausgabenentwicklungen: Durchwirken der Erholung desArbeitsmarkts","171"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","I. Gesetzliche Rentenversicherung: Nachhaltigkeit deutlich erhöht","Einnahmen: Erhöhung des Beitragssatzes und gute konjunkturelleRahmenbedingungen","171"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","I. Gesetzliche Rentenversicherung: Nachhaltigkeit deutlich erhöht","Ausgaben: Trotz Rentenerhöhung nur leichter Anstieg","173"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","I. Gesetzliche Rentenversicherung: Nachhaltigkeit deutlich erhöht","Entwicklung der Nachhaltigkeitsrücklage","173"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","I. Gesetzliche Rentenversicherung: Nachhaltigkeit deutlich erhöht","2. Vom Defined-Benefit-System zum Defined-Contribution-System","174"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","I. Gesetzliche Rentenversicherung: Nachhaltigkeit deutlich erhöht","3. Nachhaltigkeitsfaktor erhöht Rentenanpassung","176"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","I. Gesetzliche Rentenversicherung: Nachhaltigkeit deutlich erhöht","4. Rente mit 67: Mehr als nur eine rentenpolitische Maßnahme","179"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","I. Gesetzliche Rentenversicherung: Nachhaltigkeit deutlich erhöht","Wirkungen für die Finanzlage der Gesetzlichen Rentenversicherung","179"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","I. Gesetzliche Rentenversicherung: Nachhaltigkeit deutlich erhöht","Langfristige Wachstumswirkungen","182"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","I. Gesetzliche Rentenversicherung: Nachhaltigkeit deutlich erhöht","5. Verlängerung der sozialabgabenfreien Entgeltumwandlung: ProblematischeVerteilungswirkungen","184"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","I. Gesetzliche Rentenversicherung: Nachhaltigkeit deutlich erhöht","6. Altersarmut vorbeugen","192"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","II. Gesetzliche Krankenversicherung: Warten auf die nächste Reform"," ","197"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","III. Die geplante Pflegereform 2008: Kein weiter Wurf"," ","199"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","III. Die geplante Pflegereform 2008: Kein weiter Wurf","1. Entwicklung der Einnahmen und Ausgaben","199"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","III. Die geplante Pflegereform 2008: Kein weiter Wurf","2. Die geplanten Reformmaßnahmen: Leistungsausweitung undDynamisierung","200"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","III. Die geplante Pflegereform 2008: Kein weiter Wurf","3. Ausgleichszahlungen der Privaten Pflegeversicherung","202"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","III. Die geplante Pflegereform 2008: Kein weiter Wurf","4. Determinanten der Beitragssatzentwicklung","204"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","III. Die geplante Pflegereform 2008: Kein weiter Wurf","5. Die Beitragssatzentwicklung und Ergebnisse","208"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","III. Die geplante Pflegereform 2008: Kein weiter Wurf","6. Nachhaltige finanzierungsseitige Absicherung: Nur noch begrenzteMöglichkeiten","211"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","IV. Arbeitslosenversicherung: Ein neuer Verschiebebahnhof"," ","214"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","IV. Arbeitslosenversicherung: Ein neuer Verschiebebahnhof","1. Finanzielle Lage: Überschuss trotz Beitragssatzsenkung","215"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","IV. Arbeitslosenversicherung: Ein neuer Verschiebebahnhof","2. Der Haushalt der Bundesagentur: Kein Steinbruch für Steinbrück","220"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","V. Das Solidarische Bürgergeld – keine Alternative zum heutigen Sozialstaat"," ","222"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","V. Das Solidarische Bürgergeld – keine Alternative zum heutigen Sozialstaat","1. Das Solidarische Bürgergeld: Eine sozialpolitische Revolution","224"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","V. Das Solidarische Bürgergeld – keine Alternative zum heutigen Sozialstaat","2. Wirkungen des Solidarischen Bürgergelds: Anspruch und Wirklichkeit","227"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","V. Das Solidarische Bürgergeld – keine Alternative zum heutigen Sozialstaat","Struktur und Ablauf der Simulationsrechnungen","227"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","V. Das Solidarische Bürgergeld – keine Alternative zum heutigen Sozialstaat","Simulationsergebnisse zur Althaus Originalversion des SolidarischenBürgergelds","233"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","V. Das Solidarische Bürgergeld – keine Alternative zum heutigen Sozialstaat","Finanzielle Auswirkungen","233"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","V. Das Solidarische Bürgergeld – keine Alternative zum heutigen Sozialstaat","Belastungs- und Verteilungswirkungen","234"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","V. Das Solidarische Bürgergeld – keine Alternative zum heutigen Sozialstaat","Arbeitsangebotseffekte","235"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","V. Das Solidarische Bürgergeld – keine Alternative zum heutigen Sozialstaat","Simulationsergebnisse zu einem vollständig gegenfinanziertenSolidarischen Bürgergeld","237"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","V. Das Solidarische Bürgergeld – keine Alternative zum heutigen Sozialstaat","Simulationsergebnisse zur Variante 1","238"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","V. Das Solidarische Bürgergeld – keine Alternative zum heutigen Sozialstaat","Simulationsergebnisse zur Variante 2","241"
"VIERTES KAPITELSoziale Sicherung: Mehr Licht als Schatten","V. Das Solidarische Bürgergeld – keine Alternative zum heutigen Sozialstaat","3. Fazit","243"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg"," "," ","249"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","I. Öffentliche Haushalte: Erkennbare Erholung, verbleibende Risiken"," ","251"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","I. Öffentliche Haushalte: Erkennbare Erholung, verbleibende Risiken","1. Staatlicher Haushalt ausgeglichen","251"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","I. Öffentliche Haushalte: Erkennbare Erholung, verbleibende Risiken","Entwicklung der staatlichen Ausgaben","251"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","I. Öffentliche Haushalte: Erkennbare Erholung, verbleibende Risiken","Entwicklung der staatlichen Einnahmen","253"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","I. Öffentliche Haushalte: Erkennbare Erholung, verbleibende Risiken","Exkurs: Entwicklung der kassenmäßigen Steuereinnahmen","254"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","I. Öffentliche Haushalte: Erkennbare Erholung, verbleibende Risiken","2. Haushalte der Gebietskörperschaften und der Sozialversicherung:Weiterhin heterogen","256"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","I. Öffentliche Haushalte: Erkennbare Erholung, verbleibende Risiken","Einnahmen und Ausgaben des Bundes","257"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","I. Öffentliche Haushalte: Erkennbare Erholung, verbleibende Risiken","Einnahmen und Ausgaben der Länder, der Gemeinden und derSozialversicherung","258"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","I. Öffentliche Haushalte: Erkennbare Erholung, verbleibende Risiken","3. Haushaltskonsolidierung weit fortgeschritten","259"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","I. Öffentliche Haushalte: Erkennbare Erholung, verbleibende Risiken","4. Bundesverfassungsgericht weist Klage gegen den Bundeshaushalt 2004 ab","261"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","I. Öffentliche Haushalte: Erkennbare Erholung, verbleibende Risiken","5. Mittelfristige Perspektive für die öffentlichen Haushalte und dieFinanzpolitik","262"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","I. Öffentliche Haushalte: Erkennbare Erholung, verbleibende Risiken","Die mittelfristige Haushaltsentwicklung der Gebietskörperschaften","263"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","I. Öffentliche Haushalte: Erkennbare Erholung, verbleibende Risiken","Perspektiven für eine mittelfristige Finanzpolitik","265"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","II. Unternehmensteuerreform 2008: Kein großer Wurf, aber besser als Status quo"," ","267"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","II. Unternehmensteuerreform 2008: Kein großer Wurf, aber besser als Status quo","1. Ziele und Eckpunkte der Unternehmensteuerreform 2008","268"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","II. Unternehmensteuerreform 2008: Kein großer Wurf, aber besser als Status quo","2. Standortattraktivität gestärkt, Entscheidungsneutralität verfehlt","270"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","II. Unternehmensteuerreform 2008: Kein großer Wurf, aber besser als Status quo","Verbesserung der Standortattraktivität durch tarifliche Entlastung vonKapitalgesellschaften","270"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","II. Unternehmensteuerreform 2008: Kein großer Wurf, aber besser als Status quo","Keine Belastungsgleichheit der Rechtsformen durch „Thesaurierungsrücklage“ für Personenunternehmen","271"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","II. Unternehmensteuerreform 2008: Kein großer Wurf, aber besser als Status quo","Abgeltungsteuer als Achillesferse der Steuerreform","274"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","II. Unternehmensteuerreform 2008: Kein großer Wurf, aber besser als Status quo","Ausgestaltung der Abgeltungsteuer","274"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","II. Unternehmensteuerreform 2008: Kein großer Wurf, aber besser als Status quo","Belastungsneutralität der Kapitalgeber?","277"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","II. Unternehmensteuerreform 2008: Kein großer Wurf, aber besser als Status quo","Kapitalkosten und Unternehmensteuerreform","278"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","II. Unternehmensteuerreform 2008: Kein großer Wurf, aber besser als Status quo","3. Gegenfinanzierungsmaßnahmen problematisch","282"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","II. Unternehmensteuerreform 2008: Kein großer Wurf, aber besser als Status quo","4. Steuersystematische Einordnung und Ausblick","283"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","III. Vorschläge zur Besteuerung von Ehegatten und Familien auf dem Prüfstand"," ","284"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","III. Vorschläge zur Besteuerung von Ehegatten und Familien auf dem Prüfstand","1. Steuerliche Wirkungen der Zusammenveranlagung von Ehegatten","285"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","III. Vorschläge zur Besteuerung von Ehegatten und Familien auf dem Prüfstand","Höhe und Verlauf des Splittingvorteils: Eine Tarifanalyse","286"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","III. Vorschläge zur Besteuerung von Ehegatten und Familien auf dem Prüfstand","Zusammenveranlagung mit Ehegatten-Splitting versus getrennteVeranlagung: Eine empirische Analyse","288"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","III. Vorschläge zur Besteuerung von Ehegatten und Familien auf dem Prüfstand","Individualbesteuerung statt Ehegatten-Splitting?","291"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","III. Vorschläge zur Besteuerung von Ehegatten und Familien auf dem Prüfstand","2. Verteilungs- und Aufkommenseffekte eines Ehegatten-Realsplitting","296"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","III. Vorschläge zur Besteuerung von Ehegatten und Familien auf dem Prüfstand","3. Verteilungs- und Aufkommenseffekte eines Familien-Splittings","299"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","III. Vorschläge zur Besteuerung von Ehegatten und Familien auf dem Prüfstand","4. Fazit","303"
"FÜNFTES KAPITELFinanzpolitik: Bislang auf gutem Weg","III. Vorschläge zur Besteuerung von Ehegatten und Familien auf dem Prüfstand","5. Anhang: Datenbasis und deskriptive Auswertung","304"
